"Step","prime-snowball-26 - loss/train","prime-snowball-26 - loss/train__MIN","prime-snowball-26 - loss/train__MAX"
"4217","3.458591938018799","3.458591938018799","3.458591938018799"
"4220","3.5006091594696045","3.5006091594696045","3.5006091594696045"
"4221","3.395585060119629","3.395585060119629","3.395585060119629"
"4222","3.4653239250183105","3.4653239250183105","3.4653239250183105"
"4224","3.380126476287842","3.380126476287842","3.380126476287842"
"4226","3.370805263519287","3.370805263519287","3.370805263519287"
"4227","3.39255690574646","3.39255690574646","3.39255690574646"
"4230","3.4314746856689453","3.4314746856689453","3.4314746856689453"
"4231","3.4009084701538086","3.4009084701538086","3.4009084701538086"
"4233","3.3835792541503906","3.3835792541503906","3.3835792541503906"
"4234","3.4086830615997314","3.4086830615997314","3.4086830615997314"
"4235","3.4322659969329834","3.4322659969329834","3.4322659969329834"
"4239","3.382631540298462","3.382631540298462","3.382631540298462"
"4240","3.3674087524414062","3.3674087524414062","3.3674087524414062"
"4245","3.1646595001220703","3.1646595001220703","3.1646595001220703"
"4246","3.166949510574341","3.166949510574341","3.166949510574341"
"4250","3.2121877670288086","3.2121877670288086","3.2121877670288086"
"4251","3.3079147338867188","3.3079147338867188","3.3079147338867188"
"4253","3.26468563079834","3.26468563079834","3.26468563079834"
"4254","3.280116558074951","3.280116558074951","3.280116558074951"
"4257","3.394379138946533","3.394379138946533","3.394379138946533"
"4261","3.414750099182129","3.414750099182129","3.414750099182129"
"4263","3.432110548019409","3.432110548019409","3.432110548019409"
"4264","3.410376787185669","3.410376787185669","3.410376787185669"
"4265","3.448099374771118","3.448099374771118","3.448099374771118"
"4268","3.5244667530059814","3.5244667530059814","3.5244667530059814"
"4270","3.423055648803711","3.423055648803711","3.423055648803711"
"4272","3.4315855503082275","3.4315855503082275","3.4315855503082275"
"4274","3.4094624519348145","3.4094624519348145","3.4094624519348145"
"4275","3.4156360626220703","3.4156360626220703","3.4156360626220703"
"4280","3.3820109367370605","3.3820109367370605","3.3820109367370605"
"4281","3.3853542804718018","3.3853542804718018","3.3853542804718018"
"4282","3.339022397994995","3.339022397994995","3.339022397994995"
"4283","3.3654861450195312","3.3654861450195312","3.3654861450195312"
"4286","3.3289003372192383","3.3289003372192383","3.3289003372192383"
"4288","3.3475136756896973","3.3475136756896973","3.3475136756896973"
"4290","3.2917816638946533","3.2917816638946533","3.2917816638946533"
"4295","3.2375192642211914","3.2375192642211914","3.2375192642211914"
"4297","3.243502378463745","3.243502378463745","3.243502378463745"
"4299","3.3087940216064453","3.3087940216064453","3.3087940216064453"
"4301","3.3071227073669434","3.3071227073669434","3.3071227073669434"
"4302","3.351280689239502","3.351280689239502","3.351280689239502"
"4304","3.458770751953125","3.458770751953125","3.458770751953125"
"4305","3.4775469303131104","3.4775469303131104","3.4775469303131104"
"4308","3.4388539791107178","3.4388539791107178","3.4388539791107178"
"4310","3.5032496452331543","3.5032496452331543","3.5032496452331543"
"4311","3.381560802459717","3.381560802459717","3.381560802459717"
"4312","3.4288277626037598","3.4288277626037598","3.4288277626037598"
"4313","3.4154863357543945","3.4154863357543945","3.4154863357543945"
"4314","3.604637622833252","3.604637622833252","3.604637622833252"
"4315","3.4162893295288086","3.4162893295288086","3.4162893295288086"
"4318","3.416963815689087","3.416963815689087","3.416963815689087"
"4324","3.4973573684692383","3.4973573684692383","3.4973573684692383"
"4325","3.448017120361328","3.448017120361328","3.448017120361328"
"4326","3.5448169708251953","3.5448169708251953","3.5448169708251953"
"4328","3.5156664848327637","3.5156664848327637","3.5156664848327637"
"4331","3.449195384979248","3.449195384979248","3.449195384979248"
"4333","3.4080469608306885","3.4080469608306885","3.4080469608306885"
"4334","3.3856494426727295","3.3856494426727295","3.3856494426727295"
"4335","3.438192129135132","3.438192129135132","3.438192129135132"
"4337","3.507465362548828","3.507465362548828","3.507465362548828"
"4340","3.3392651081085205","3.3392651081085205","3.3392651081085205"
"4341","3.455793857574463","3.455793857574463","3.455793857574463"
"4342","3.3026180267333984","3.3026180267333984","3.3026180267333984"
"4343","3.3425350189208984","3.3425350189208984","3.3425350189208984"
"4344","3.310332775115967","3.310332775115967","3.310332775115967"
"4345","3.3376455307006836","3.3376455307006836","3.3376455307006836"
"4349","3.4786386489868164","3.4786386489868164","3.4786386489868164"
"4352","3.5033931732177734","3.5033931732177734","3.5033931732177734"
"4357","3.41644287109375","3.41644287109375","3.41644287109375"
"4359","3.4188156127929688","3.4188156127929688","3.4188156127929688"
"4361","3.5036442279815674","3.5036442279815674","3.5036442279815674"
"4364","3.4404406547546387","3.4404406547546387","3.4404406547546387"
"4367","3.44804048538208","3.44804048538208","3.44804048538208"
"4369","3.518402576446533","3.518402576446533","3.518402576446533"
"4371","3.4982519149780273","3.4982519149780273","3.4982519149780273"
"4373","3.448995351791382","3.448995351791382","3.448995351791382"
"4379","3.507345199584961","3.507345199584961","3.507345199584961"
"4382","3.339657783508301","3.339657783508301","3.339657783508301"
"4383","3.456446647644043","3.456446647644043","3.456446647644043"
"4387","3.3387837409973145","3.3387837409973145","3.3387837409973145"
"4388","3.284791946411133","3.284791946411133","3.284791946411133"
"4392","3.330597400665283","3.330597400665283","3.330597400665283"
"4394","3.5108306407928467","3.5108306407928467","3.5108306407928467"
"4397","3.55061936378479","3.55061936378479","3.55061936378479"
"4403","3.417285680770874","3.417285680770874","3.417285680770874"
"4404","3.6234278678894043","3.6234278678894043","3.6234278678894043"
"4405","3.5383596420288086","3.5383596420288086","3.5383596420288086"
"4407","3.666426181793213","3.666426181793213","3.666426181793213"
"4408","3.620067596435547","3.620067596435547","3.620067596435547"
"4410","3.514256000518799","3.514256000518799","3.514256000518799"
"4411","3.520915985107422","3.520915985107422","3.520915985107422"
"4416","3.5201122760772705","3.5201122760772705","3.5201122760772705"
"4417","3.4979705810546875","3.4979705810546875","3.4979705810546875"
"4418","3.4841814041137695","3.4841814041137695","3.4841814041137695"
"4419","3.416982412338257","3.416982412338257","3.416982412338257"
"4420","3.4470298290252686","3.4470298290252686","3.4470298290252686"
"4421","3.5169405937194824","3.5169405937194824","3.5169405937194824"
"4423","3.547379493713379","3.547379493713379","3.547379493713379"
"4424","3.409447193145752","3.409447193145752","3.409447193145752"
"4425","3.3735837936401367","3.3735837936401367","3.3735837936401367"
"4428","3.424459218978882","3.424459218978882","3.424459218978882"
"4434","3.4241714477539062","3.4241714477539062","3.4241714477539062"
"4438","3.2973344326019287","3.2973344326019287","3.2973344326019287"
"4441","3.538604259490967","3.538604259490967","3.538604259490967"
"4443","3.5907368659973145","3.5907368659973145","3.5907368659973145"
"4444","3.608017683029175","3.608017683029175","3.608017683029175"
"4445","3.4923183917999268","3.4923183917999268","3.4923183917999268"
"4446","3.543407678604126","3.543407678604126","3.543407678604126"
"4447","3.546954870223999","3.546954870223999","3.546954870223999"
"4448","3.4471402168273926","3.4471402168273926","3.4471402168273926"
"4449","3.571233034133911","3.571233034133911","3.571233034133911"
"4451","3.4599664211273193","3.4599664211273193","3.4599664211273193"
"4453","3.533803939819336","3.533803939819336","3.533803939819336"
"4456","3.5754261016845703","3.5754261016845703","3.5754261016845703"
"4457","3.5266079902648926","3.5266079902648926","3.5266079902648926"
"4459","3.472714900970459","3.472714900970459","3.472714900970459"
"4460","3.483419895172119","3.483419895172119","3.483419895172119"
"4461","3.5648574829101562","3.5648574829101562","3.5648574829101562"
"4462","3.485161781311035","3.485161781311035","3.485161781311035"
"4463","3.4501795768737793","3.4501795768737793","3.4501795768737793"
"4464","3.473752498626709","3.473752498626709","3.473752498626709"
"4465","3.447324752807617","3.447324752807617","3.447324752807617"
"4467","3.458574056625366","3.458574056625366","3.458574056625366"
"4468","3.4342849254608154","3.4342849254608154","3.4342849254608154"
"4469","3.4428672790527344","3.4428672790527344","3.4428672790527344"
"4470","3.513901472091675","3.513901472091675","3.513901472091675"
"4471","3.504044532775879","3.504044532775879","3.504044532775879"
"4474","3.3597517013549805","3.3597517013549805","3.3597517013549805"
"4475","3.3724873065948486","3.3724873065948486","3.3724873065948486"
"4477","3.2947182655334473","3.2947182655334473","3.2947182655334473"
"4478","3.278376579284668","3.278376579284668","3.278376579284668"
"4479","3.283940076828003","3.283940076828003","3.283940076828003"
"4480","3.2891359329223633","3.2891359329223633","3.2891359329223633"
"4482","3.3282487392425537","3.3282487392425537","3.3282487392425537"
"4484","3.248579740524292","3.248579740524292","3.248579740524292"
"4485","3.3257057666778564","3.3257057666778564","3.3257057666778564"
"4486","3.463827133178711","3.463827133178711","3.463827133178711"
"4487","3.534214735031128","3.534214735031128","3.534214735031128"
"4488","3.461099147796631","3.461099147796631","3.461099147796631"
"4489","3.4826080799102783","3.4826080799102783","3.4826080799102783"
"4491","3.469298839569092","3.469298839569092","3.469298839569092"
"4492","3.4550528526306152","3.4550528526306152","3.4550528526306152"
"4495","3.5104987621307373","3.5104987621307373","3.5104987621307373"
"4496","3.464840888977051","3.464840888977051","3.464840888977051"
"4497","3.4467077255249023","3.4467077255249023","3.4467077255249023"
"4498","3.444713592529297","3.444713592529297","3.444713592529297"
"4503","3.447134017944336","3.447134017944336","3.447134017944336"
"4505","3.4567737579345703","3.4567737579345703","3.4567737579345703"
"4506","3.396568536758423","3.396568536758423","3.396568536758423"
"4507","3.4713032245635986","3.4713032245635986","3.4713032245635986"
"4508","3.4247655868530273","3.4247655868530273","3.4247655868530273"
"4509","3.423736095428467","3.423736095428467","3.423736095428467"
"4510","3.383984327316284","3.383984327316284","3.383984327316284"
"4512","3.423192024230957","3.423192024230957","3.423192024230957"
"4513","3.395256280899048","3.395256280899048","3.395256280899048"
"4515","3.343921184539795","3.343921184539795","3.343921184539795"
"4516","3.384755849838257","3.384755849838257","3.384755849838257"
"4517","3.422609329223633","3.422609329223633","3.422609329223633"
"4519","3.32594633102417","3.32594633102417","3.32594633102417"
"4520","3.3519086837768555","3.3519086837768555","3.3519086837768555"
"4522","3.2413177490234375","3.2413177490234375","3.2413177490234375"
"4527","3.291470527648926","3.291470527648926","3.291470527648926"
"4528","3.2217249870300293","3.2217249870300293","3.2217249870300293"
"4532","3.2271740436553955","3.2271740436553955","3.2271740436553955"
"4534","3.4809370040893555","3.4809370040893555","3.4809370040893555"
"4536","3.4142634868621826","3.4142634868621826","3.4142634868621826"
"4539","3.452570915222168","3.452570915222168","3.452570915222168"
"4541","3.5150420665740967","3.5150420665740967","3.5150420665740967"
"4542","3.4244208335876465","3.4244208335876465","3.4244208335876465"
"4543","3.457198143005371","3.457198143005371","3.457198143005371"
"4545","3.4111719131469727","3.4111719131469727","3.4111719131469727"
"4546","3.3931729793548584","3.3931729793548584","3.3931729793548584"
"4547","3.3705902099609375","3.3705902099609375","3.3705902099609375"
"4548","3.4323878288269043","3.4323878288269043","3.4323878288269043"
"4550","3.4137625694274902","3.4137625694274902","3.4137625694274902"
"4551","3.4315998554229736","3.4315998554229736","3.4315998554229736"
"4552","3.4325947761535645","3.4325947761535645","3.4325947761535645"
"4553","3.475797653198242","3.475797653198242","3.475797653198242"
"4555","3.47975754737854","3.47975754737854","3.47975754737854"
"4556","3.3807249069213867","3.3807249069213867","3.3807249069213867"
"4557","3.393700122833252","3.393700122833252","3.393700122833252"
"4561","3.3716042041778564","3.3716042041778564","3.3716042041778564"
"4562","3.3757543563842773","3.3757543563842773","3.3757543563842773"
"4563","3.36790132522583","3.36790132522583","3.36790132522583"
"4566","3.42472243309021","3.42472243309021","3.42472243309021"
"4568","3.228666067123413","3.228666067123413","3.228666067123413"
"4569","3.307705879211426","3.307705879211426","3.307705879211426"
"4572","3.223862886428833","3.223862886428833","3.223862886428833"
"4574","3.314098834991455","3.314098834991455","3.314098834991455"
"4575","3.2518088817596436","3.2518088817596436","3.2518088817596436"
"4582","3.4216418266296387","3.4216418266296387","3.4216418266296387"
"4583","3.4753048419952393","3.4753048419952393","3.4753048419952393"
"4584","3.5309040546417236","3.5309040546417236","3.5309040546417236"
"4585","3.511235237121582","3.511235237121582","3.511235237121582"
"4588","3.414196014404297","3.414196014404297","3.414196014404297"
"4589","3.459040641784668","3.459040641784668","3.459040641784668"
"4591","3.4124999046325684","3.4124999046325684","3.4124999046325684"
"4593","3.4327945709228516","3.4327945709228516","3.4327945709228516"
"4594","3.3761301040649414","3.3761301040649414","3.3761301040649414"
"4595","3.421809196472168","3.421809196472168","3.421809196472168"
"4598","3.413485288619995","3.413485288619995","3.413485288619995"
"4599","3.404176712036133","3.404176712036133","3.404176712036133"
"4600","3.4452905654907227","3.4452905654907227","3.4452905654907227"
"4602","3.3800246715545654","3.3800246715545654","3.3800246715545654"
"4606","3.3733537197113037","3.3733537197113037","3.3733537197113037"
"4607","3.385124683380127","3.385124683380127","3.385124683380127"
"4609","3.3787128925323486","3.3787128925323486","3.3787128925323486"
"4613","3.3784847259521484","3.3784847259521484","3.3784847259521484"
"4614","3.276109218597412","3.276109218597412","3.276109218597412"
"4615","3.1991076469421387","3.1991076469421387","3.1991076469421387"
"4616","3.268528938293457","3.268528938293457","3.268528938293457"
"4618","3.2155613899230957","3.2155613899230957","3.2155613899230957"
"4619","3.2074990272521973","3.2074990272521973","3.2074990272521973"
"4620","3.2926149368286133","3.2926149368286133","3.2926149368286133"
"4622","3.254173517227173","3.254173517227173","3.254173517227173"
"4624","3.198263168334961","3.198263168334961","3.198263168334961"
"4625","3.2663209438323975","3.2663209438323975","3.2663209438323975"
"4626","3.476104497909546","3.476104497909546","3.476104497909546"
"4628","3.440901517868042","3.440901517868042","3.440901517868042"
"4629","3.432607889175415","3.432607889175415","3.432607889175415"
"4630","3.4174094200134277","3.4174094200134277","3.4174094200134277"
"4633","3.447819471359253","3.447819471359253","3.447819471359253"
"4634","3.364840030670166","3.364840030670166","3.364840030670166"
"4636","3.472923517227173","3.472923517227173","3.472923517227173"
"4637","3.396310567855835","3.396310567855835","3.396310567855835"
"4640","3.3651442527770996","3.3651442527770996","3.3651442527770996"
"4641","3.4453046321868896","3.4453046321868896","3.4453046321868896"
"4642","3.423550605773926","3.423550605773926","3.423550605773926"
"4644","3.404583215713501","3.404583215713501","3.404583215713501"
"4645","3.4204111099243164","3.4204111099243164","3.4204111099243164"
"4646","3.3866569995880127","3.3866569995880127","3.3866569995880127"
"4647","3.411529064178467","3.411529064178467","3.411529064178467"
"4648","3.330442428588867","3.330442428588867","3.330442428588867"
"4651","3.32749080657959","3.32749080657959","3.32749080657959"
"4653","3.3581573963165283","3.3581573963165283","3.3581573963165283"
"4654","3.3689565658569336","3.3689565658569336","3.3689565658569336"
"4655","3.360788345336914","3.360788345336914","3.360788345336914"
"4657","3.3960306644439697","3.3960306644439697","3.3960306644439697"
"4663","3.208767890930176","3.208767890930176","3.208767890930176"
"4665","3.2284302711486816","3.2284302711486816","3.2284302711486816"
"4666","3.2290031909942627","3.2290031909942627","3.2290031909942627"
"4670","3.2053189277648926","3.2053189277648926","3.2053189277648926"
"4671","3.2675321102142334","3.2675321102142334","3.2675321102142334"
"4672","3.373528242111206","3.373528242111206","3.373528242111206"
"4675","3.3774170875549316","3.3774170875549316","3.3774170875549316"
"4676","3.4295337200164795","3.4295337200164795","3.4295337200164795"
"4678","3.4487791061401367","3.4487791061401367","3.4487791061401367"
"4681","3.3848164081573486","3.3848164081573486","3.3848164081573486"
"4682","3.3891823291778564","3.3891823291778564","3.3891823291778564"
"4683","3.3846774101257324","3.3846774101257324","3.3846774101257324"
"4684","3.415541410446167","3.415541410446167","3.415541410446167"
"4687","3.4694740772247314","3.4694740772247314","3.4694740772247314"
"4688","3.428025722503662","3.428025722503662","3.428025722503662"
"4690","3.396714448928833","3.396714448928833","3.396714448928833"
"4693","3.427351951599121","3.427351951599121","3.427351951599121"
"4694","3.40360689163208","3.40360689163208","3.40360689163208"
"4695","3.335000514984131","3.335000514984131","3.335000514984131"
"4699","3.3910932540893555","3.3910932540893555","3.3910932540893555"
"4701","3.3316898345947266","3.3316898345947266","3.3316898345947266"
"4704","3.339200973510742","3.339200973510742","3.339200973510742"
"4705","3.3859176635742188","3.3859176635742188","3.3859176635742188"
"4706","3.272787094116211","3.272787094116211","3.272787094116211"
"4708","3.181241989135742","3.181241989135742","3.181241989135742"
"4710","3.2778565883636475","3.2778565883636475","3.2778565883636475"
"4714","3.2514944076538086","3.2514944076538086","3.2514944076538086"
"4719","3.3358802795410156","3.3358802795410156","3.3358802795410156"
"4722","3.3991191387176514","3.3991191387176514","3.3991191387176514"
"4724","3.409710168838501","3.409710168838501","3.409710168838501"
"4727","3.3822579383850098","3.3822579383850098","3.3822579383850098"
"4730","3.3863344192504883","3.3863344192504883","3.3863344192504883"
"4734","3.398987054824829","3.398987054824829","3.398987054824829"
"4737","3.3669230937957764","3.3669230937957764","3.3669230937957764"
"4740","3.389341354370117","3.389341354370117","3.389341354370117"
"4744","3.3672332763671875","3.3672332763671875","3.3672332763671875"
"4746","3.429849147796631","3.429849147796631","3.429849147796631"
"4747","3.3414762020111084","3.3414762020111084","3.3414762020111084"
"4748","3.378014326095581","3.378014326095581","3.378014326095581"
"4753","3.4170470237731934","3.4170470237731934","3.4170470237731934"
"4754","3.2998054027557373","3.2998054027557373","3.2998054027557373"
"4755","3.2093474864959717","3.2093474864959717","3.2093474864959717"
"4756","3.2825357913970947","3.2825357913970947","3.2825357913970947"
"4757","3.242321252822876","3.242321252822876","3.242321252822876"
"4758","3.2013421058654785","3.2013421058654785","3.2013421058654785"
"4759","3.1999197006225586","3.1999197006225586","3.1999197006225586"
"4760","3.2247278690338135","3.2247278690338135","3.2247278690338135"
"4761","3.2402567863464355","3.2402567863464355","3.2402567863464355"
"4763","3.206937789916992","3.206937789916992","3.206937789916992"
"4764","3.211604595184326","3.211604595184326","3.211604595184326"
"4765","3.1977834701538086","3.1977834701538086","3.1977834701538086"
"4767","3.3545682430267334","3.3545682430267334","3.3545682430267334"
"4768","3.424144744873047","3.424144744873047","3.424144744873047"
"4769","3.375354528427124","3.375354528427124","3.375354528427124"
"4771","3.3688721656799316","3.3688721656799316","3.3688721656799316"
"4772","3.412153720855713","3.412153720855713","3.412153720855713"
"4773","3.408473014831543","3.408473014831543","3.408473014831543"
"4774","3.4145195484161377","3.4145195484161377","3.4145195484161377"
"4777","3.373772621154785","3.373772621154785","3.373772621154785"
"4778","3.474186420440674","3.474186420440674","3.474186420440674"
"4781","3.374908685684204","3.374908685684204","3.374908685684204"
"4784","3.3801302909851074","3.3801302909851074","3.3801302909851074"
"4787","3.429490327835083","3.429490327835083","3.429490327835083"
"4789","3.3249549865722656","3.3249549865722656","3.3249549865722656"
"4791","3.335622787475586","3.335622787475586","3.335622787475586"
"4792","3.324951648712158","3.324951648712158","3.324951648712158"
"4794","3.3443856239318848","3.3443856239318848","3.3443856239318848"
"4796","3.362806558609009","3.362806558609009","3.362806558609009"
"4797","3.3670248985290527","3.3670248985290527","3.3670248985290527"
"4801","3.337549924850464","3.337549924850464","3.337549924850464"
"4806","3.1836981773376465","3.1836981773376465","3.1836981773376465"
"4807","3.212052822113037","3.212052822113037","3.212052822113037"
"4811","3.1908316612243652","3.1908316612243652","3.1908316612243652"
"4812","3.1780853271484375","3.1780853271484375","3.1780853271484375"
"4813","3.337477207183838","3.337477207183838","3.337477207183838"
"4814","3.420006513595581","3.420006513595581","3.420006513595581"
"4815","3.394943952560425","3.394943952560425","3.394943952560425"
"4817","3.38444185256958","3.38444185256958","3.38444185256958"
"4821","3.451899766921997","3.451899766921997","3.451899766921997"
"4822","3.3410415649414062","3.3410415649414062","3.3410415649414062"
"4823","3.3510546684265137","3.3510546684265137","3.3510546684265137"
"4824","3.401533603668213","3.401533603668213","3.401533603668213"
"4826","3.392063617706299","3.392063617706299","3.392063617706299"
"4829","3.343045711517334","3.343045711517334","3.343045711517334"
"4830","3.446096181869507","3.446096181869507","3.446096181869507"
"4831","3.481618881225586","3.481618881225586","3.481618881225586"
"4832","3.4004344940185547","3.4004344940185547","3.4004344940185547"
"4834","3.3534202575683594","3.3534202575683594","3.3534202575683594"
"4835","3.3727309703826904","3.3727309703826904","3.3727309703826904"
"4836","3.355602979660034","3.355602979660034","3.355602979660034"
"4837","3.3886959552764893","3.3886959552764893","3.3886959552764893"
"4840","3.3583943843841553","3.3583943843841553","3.3583943843841553"
"4841","3.341437339782715","3.341437339782715","3.341437339782715"
"4842","3.3842692375183105","3.3842692375183105","3.3842692375183105"
"4844","3.3853976726531982","3.3853976726531982","3.3853976726531982"
"4845","3.338466167449951","3.338466167449951","3.338466167449951"
"4847","3.3349733352661133","3.3349733352661133","3.3349733352661133"
"4849","3.23378324508667","3.23378324508667","3.23378324508667"
"4850","3.178316116333008","3.178316116333008","3.178316116333008"
"4851","3.205876111984253","3.205876111984253","3.205876111984253"
"4852","3.2335734367370605","3.2335734367370605","3.2335734367370605"
"4854","3.1658387184143066","3.1658387184143066","3.1658387184143066"
"4857","3.2180237770080566","3.2180237770080566","3.2180237770080566"
"4858","3.2095255851745605","3.2095255851745605","3.2095255851745605"
"4859","3.293138027191162","3.293138027191162","3.293138027191162"
"4861","3.3728995323181152","3.3728995323181152","3.3728995323181152"
"4864","3.380398988723755","3.380398988723755","3.380398988723755"
"4865","3.374598979949951","3.374598979949951","3.374598979949951"
"4868","3.3591363430023193","3.3591363430023193","3.3591363430023193"
"4869","3.4191172122955322","3.4191172122955322","3.4191172122955322"
"4870","3.4053597450256348","3.4053597450256348","3.4053597450256348"
"4871","3.388476848602295","3.388476848602295","3.388476848602295"
"4872","3.4676756858825684","3.4676756858825684","3.4676756858825684"
"4873","3.4188499450683594","3.4188499450683594","3.4188499450683594"
"4879","3.4241223335266113","3.4241223335266113","3.4241223335266113"
"4880","3.3983001708984375","3.3983001708984375","3.3983001708984375"
"4881","3.3867764472961426","3.3867764472961426","3.3867764472961426"
"4884","3.3627195358276367","3.3627195358276367","3.3627195358276367"
"4886","3.35941743850708","3.35941743850708","3.35941743850708"
"4888","3.3014755249023438","3.3014755249023438","3.3014755249023438"
"4890","3.4141416549682617","3.4141416549682617","3.4141416549682617"
"4892","3.3344929218292236","3.3344929218292236","3.3344929218292236"
"4893","3.37544322013855","3.37544322013855","3.37544322013855"
"4894","3.299149990081787","3.299149990081787","3.299149990081787"
"4896","3.222993850708008","3.222993850708008","3.222993850708008"
"4897","3.141636848449707","3.141636848449707","3.141636848449707"
"4898","3.1926276683807373","3.1926276683807373","3.1926276683807373"
"4899","3.1764907836914062","3.1764907836914062","3.1764907836914062"
"4902","3.2032556533813477","3.2032556533813477","3.2032556533813477"
"4905","3.2085766792297363","3.2085766792297363","3.2085766792297363"
"4909","3.403052568435669","3.403052568435669","3.403052568435669"
"4910","3.432363986968994","3.432363986968994","3.432363986968994"
"4913","3.3963463306427","3.3963463306427","3.3963463306427"
"4915","3.362443447113037","3.362443447113037","3.362443447113037"
"4917","3.440162181854248","3.440162181854248","3.440162181854248"
"4919","3.3183364868164062","3.3183364868164062","3.3183364868164062"
"4920","3.413951873779297","3.413951873779297","3.413951873779297"
"4925","3.4162189960479736","3.4162189960479736","3.4162189960479736"
"4928","3.4108102321624756","3.4108102321624756","3.4108102321624756"
"4932","3.363287925720215","3.363287925720215","3.363287925720215"
"4934","3.294849395751953","3.294849395751953","3.294849395751953"
"4938","3.348203182220459","3.348203182220459","3.348203182220459"
"4939","3.342348575592041","3.342348575592041","3.342348575592041"
"4946","3.222879409790039","3.222879409790039","3.222879409790039"
"4947","3.143881320953369","3.143881320953369","3.143881320953369"
"4948","3.1933863162994385","3.1933863162994385","3.1933863162994385"
"4949","3.1991724967956543","3.1991724967956543","3.1991724967956543"
"4952","3.1457958221435547","3.1457958221435547","3.1457958221435547"
"4954","3.3524017333984375","3.3524017333984375","3.3524017333984375"
"4955","3.4520514011383057","3.4520514011383057","3.4520514011383057"
"4962","3.3809244632720947","3.3809244632720947","3.3809244632720947"
"4965","3.3345065116882324","3.3345065116882324","3.3345065116882324"
"4966","3.4586129188537598","3.4586129188537598","3.4586129188537598"
"4968","3.3600034713745117","3.3600034713745117","3.3600034713745117"
"4969","3.3757593631744385","3.3757593631744385","3.3757593631744385"
"4970","3.365665912628174","3.365665912628174","3.365665912628174"
"4971","3.4130892753601074","3.4130892753601074","3.4130892753601074"
"4972","3.3995652198791504","3.3995652198791504","3.3995652198791504"
"4973","3.2926034927368164","3.2926034927368164","3.2926034927368164"
"4974","3.42752742767334","3.42752742767334","3.42752742767334"
"4978","3.3308522701263428","3.3308522701263428","3.3308522701263428"
"4980","3.319441318511963","3.319441318511963","3.319441318511963"
"4981","3.322648525238037","3.322648525238037","3.322648525238037"
"4983","3.363656759262085","3.363656759262085","3.363656759262085"
"4989","3.191293239593506","3.191293239593506","3.191293239593506"
"4990","3.2263340950012207","3.2263340950012207","3.2263340950012207"
"4992","3.24971079826355","3.24971079826355","3.24971079826355"
"4993","3.1786646842956543","3.1786646842956543","3.1786646842956543"
"4995","3.2047929763793945","3.2047929763793945","3.2047929763793945"
"4996","3.195587158203125","3.195587158203125","3.195587158203125"
"4999","3.2237179279327393","3.2237179279327393","3.2237179279327393"
"5001","3.3760111331939697","3.3760111331939697","3.3760111331939697"
"5002","3.3687069416046143","3.3687069416046143","3.3687069416046143"
"5005","3.3611016273498535","3.3611016273498535","3.3611016273498535"
"5006","3.4072608947753906","3.4072608947753906","3.4072608947753906"
"5007","3.385333776473999","3.385333776473999","3.385333776473999"
"5008","3.34035587310791","3.34035587310791","3.34035587310791"
"5010","3.383812189102173","3.383812189102173","3.383812189102173"
"5014","3.3889782428741455","3.3889782428741455","3.3889782428741455"
"5016","3.4286201000213623","3.4286201000213623","3.4286201000213623"
"5017","3.343235492706299","3.343235492706299","3.343235492706299"
"5020","3.3614423274993896","3.3614423274993896","3.3614423274993896"
"5021","3.328186511993408","3.328186511993408","3.328186511993408"
"5022","3.341315269470215","3.341315269470215","3.341315269470215"
"5023","3.3555963039398193","3.3555963039398193","3.3555963039398193"
"5025","3.4034388065338135","3.4034388065338135","3.4034388065338135"
"5029","3.3312220573425293","3.3312220573425293","3.3312220573425293"
"5033","3.3363842964172363","3.3363842964172363","3.3363842964172363"
"5035","3.2262983322143555","3.2262983322143555","3.2262983322143555"
"5037","3.231123208999634","3.231123208999634","3.231123208999634"
"5039","3.2069802284240723","3.2069802284240723","3.2069802284240723"
"5045","3.283064126968384","3.283064126968384","3.283064126968384"
"5047","3.443678855895996","3.443678855895996","3.443678855895996"
"5048","3.4084229469299316","3.4084229469299316","3.4084229469299316"
"5050","3.417145252227783","3.417145252227783","3.417145252227783"
"5051","3.3722360134124756","3.3722360134124756","3.3722360134124756"
"5056","3.417835235595703","3.417835235595703","3.417835235595703"
"5057","3.3992726802825928","3.3992726802825928","3.3992726802825928"
"5058","3.3701043128967285","3.3701043128967285","3.3701043128967285"
"5059","3.4200291633605957","3.4200291633605957","3.4200291633605957"
"5060","3.3569862842559814","3.3569862842559814","3.3569862842559814"
"5062","3.288135051727295","3.288135051727295","3.288135051727295"
"5063","3.326427936553955","3.326427936553955","3.326427936553955"
"5064","3.3537697792053223","3.3537697792053223","3.3537697792053223"
"5066","3.3581557273864746","3.3581557273864746","3.3581557273864746"
"5067","3.4335474967956543","3.4335474967956543","3.4335474967956543"
"5068","3.4050374031066895","3.4050374031066895","3.4050374031066895"
"5070","3.351750135421753","3.351750135421753","3.351750135421753"
"5071","3.3265817165374756","3.3265817165374756","3.3265817165374756"
"5075","3.3765885829925537","3.3765885829925537","3.3765885829925537"
"5079","3.406334400177002","3.406334400177002","3.406334400177002"
"5080","3.2762644290924072","3.2762644290924072","3.2762644290924072"
"5083","3.1818647384643555","3.1818647384643555","3.1818647384643555"
"5085","3.1949851512908936","3.1949851512908936","3.1949851512908936"
"5086","3.1227452754974365","3.1227452754974365","3.1227452754974365"
"5087","3.2087483406066895","3.2087483406066895","3.2087483406066895"
