"Step","prime-snowball-26 - tok per sec","prime-snowball-26 - tok per sec__MIN","prime-snowball-26 - tok per sec__MAX"
"13807","733087.1696273762","733087.1696273762","733087.1696273762"
"13813","1277257.3094775092","1277257.3094775092","1277257.3094775092"
"13814","1271350.5459418676","1271350.5459418676","1271350.5459418676"
"13815","1268961.076113777","1268961.076113777","1268961.076113777"
"13816","1273627.3063918734","1273627.3063918734","1273627.3063918734"
"13817","1270672.4817386821","1270672.4817386821","1270672.4817386821"
"13819","1279041.023426735","1279041.023426735","1279041.023426735"
"13820","1272238.337968652","1272238.337968652","1272238.337968652"
"13821","1279586.5655608068","1279586.5655608068","1279586.5655608068"
"13822","1278044.9173998833","1278044.9173998833","1278044.9173998833"
"13826","1275557.7275428227","1275557.7275428227","1275557.7275428227"
"13828","1274889.9516381787","1274889.9516381787","1274889.9516381787"
"13831","1278780.696693756","1278780.696693756","1278780.696693756"
"13834","1273661.9772492435","1273661.9772492435","1273661.9772492435"
"13836","1272760.4113490365","1272760.4113490365","1272760.4113490365"
"13837","1271597.5615839346","1271597.5615839346","1271597.5615839346"
"13838","1278382.9734164265","1278382.9734164265","1278382.9734164265"
"13840","1273510.0296118355","1273510.0296118355","1273510.0296118355"
"13841","1279274.663911514","1279274.663911514","1279274.663911514"
"13842","1272996.9211931196","1272996.9211931196","1272996.9211931196"
"13843","1276819.7569666938","1276819.7569666938","1276819.7569666938"
"13845","1270732.692186608","1270732.692186608","1270732.692186608"
"13846","1272935.0222758378","1272935.0222758378","1272935.0222758378"
"13849","1275941.8489716272","1275941.8489716272","1275941.8489716272"
"13852","1272739.7853740074","1272739.7853740074","1272739.7853740074"
"13856","1268227.7731170852","1268227.7731170852","1268227.7731170852"
"13857","1261155.143699051","1261155.143699051","1261155.143699051"
"13862","1257525.3464174059","1257525.3464174059","1257525.3464174059"
"13866","1266908.209496814","1266908.209496814","1266908.209496814"
"13868","1262660.6404601801","1262660.6404601801","1262660.6404601801"
"13869","1263860.945472937","1263860.945472937","1263860.945472937"
"13871","1267141.088849334","1267141.088849334","1267141.088849334"
"13872","1261151.5273031543","1261151.5273031543","1261151.5273031543"
"13873","1267123.5651674354","1267123.5651674354","1267123.5651674354"
"13874","1270252.6358197057","1270252.6358197057","1270252.6358197057"
"13878","1266525.8598646289","1266525.8598646289","1266525.8598646289"
"13882","1255603.1945039534","1255603.1945039534","1255603.1945039534"
"13884","1263863.851032317","1263863.851032317","1263863.851032317"
"13885","1262053.375025611","1262053.375025611","1262053.375025611"
"13887","1268338.9581573692","1268338.9581573692","1268338.9581573692"
"13888","1257060.9639834978","1257060.9639834978","1257060.9639834978"
"13889","1254059.4001291115","1254059.4001291115","1254059.4001291115"
"13890","1252378.1581362714","1252378.1581362714","1252378.1581362714"
"13891","1259593.346136486","1259593.346136486","1259593.346136486"
"13892","1261066.9095596923","1261066.9095596923","1261066.9095596923"
"13894","1262701.24227587","1262701.24227587","1262701.24227587"
"13900","1262761.424770305","1262761.424770305","1262761.424770305"
"13901","1265825.2417228627","1265825.2417228627","1265825.2417228627"
"13903","1266582.7598840217","1266582.7598840217","1266582.7598840217"
"13904","1273241.6282220085","1273241.6282220085","1273241.6282220085"
"13905","1265936.005885763","1265936.005885763","1265936.005885763"
"13906","1263449.2175499802","1263449.2175499802","1263449.2175499802"
"13911","1261188.4155144608","1261188.4155144608","1261188.4155144608"
"13912","1265906.1268011197","1265906.1268011197","1265906.1268011197"
"13913","1265204.0101491418","1265204.0101491418","1265204.0101491418"
"13915","1268323.5959056478","1268323.5959056478","1268323.5959056478"
"13917","1264565.9350310962","1264565.9350310962","1264565.9350310962"
"13918","1265840.5435124487","1265840.5435124487","1265840.5435124487"
"13921","1260876.7418876714","1260876.7418876714","1260876.7418876714"
"13923","1259322.1239494307","1259322.1239494307","1259322.1239494307"
"13925","1259456.277771605","1259456.277771605","1259456.277771605"
"13927","1253956.4247919219","1253956.4247919219","1253956.4247919219"
"13928","1253203.9313098777","1253203.9313098777","1253203.9313098777"
"13931","1257028.6281395373","1257028.6281395373","1257028.6281395373"
"13932","1262810.735185819","1262810.735185819","1262810.735185819"
"13937","1263301.8739940082","1263301.8739940082","1263301.8739940082"
"13938","1263321.4694312757","1263321.4694312757","1263321.4694312757"
"13940","1257237.7626732972","1257237.7626732972","1257237.7626732972"
"13944","1263663.3987715184","1263663.3987715184","1263663.3987715184"
"13945","1269322.184245448","1269322.184245448","1269322.184245448"
"13946","1261946.9101576756","1261946.9101576756","1261946.9101576756"
"13948","1265449.371081191","1265449.371081191","1265449.371081191"
"13949","1264884.528337658","1264884.528337658","1264884.528337658"
"13952","1270193.2045393765","1270193.2045393765","1270193.2045393765"
"13953","1271918.972591853","1271918.972591853","1271918.972591853"
"13955","1268578.950206928","1268578.950206928","1268578.950206928"
"13956","1262812.1855504573","1262812.1855504573","1262812.1855504573"
"13958","1267501.161749652","1267501.161749652","1267501.161749652"
"13959","1261919.3915489595","1261919.3915489595","1261919.3915489595"
"13964","1270504.3632621863","1270504.3632621863","1270504.3632621863"
"13965","1262677.3158899283","1262677.3158899283","1262677.3158899283"
"13966","1260664.9496152117","1260664.9496152117","1260664.9496152117"
"13967","1266549.2028438596","1266549.2028438596","1266549.2028438596"
"13968","1266677.6046118329","1266677.6046118329","1266677.6046118329"
"13971","1257259.3268914006","1257259.3268914006","1257259.3268914006"
"13972","1263604.5824586647","1263604.5824586647","1263604.5824586647"
"13974","1263406.3900178736","1263406.3900178736","1263406.3900178736"
"13976","1265672.2441714366","1265672.2441714366","1265672.2441714366"
"13977","1268322.132853464","1268322.132853464","1268322.132853464"
"13979","1263265.5877523704","1263265.5877523704","1263265.5877523704"
"13980","1264645.2046656231","1264645.2046656231","1264645.2046656231"
"13984","1263432.5217260409","1263432.5217260409","1263432.5217260409"
"13987","1262130.1567584663","1262130.1567584663","1262130.1567584663"
"13989","1263699.7078706569","1263699.7078706569","1263699.7078706569"
"13995","1266706.0608000958","1266706.0608000958","1266706.0608000958"
"13996","1268259.2248024817","1268259.2248024817","1268259.2248024817"
"13998","606377.6955608052","606377.6955608052","606377.6955608052"
"14001","1271246.1812735104","1271246.1812735104","1271246.1812735104"
"14005","1271669.625894829","1271669.625894829","1271669.625894829"
"14010","1273165.7000119847","1273165.7000119847","1273165.7000119847"
"14011","1273501.1794106166","1273501.1794106166","1273501.1794106166"
"14012","1277821.3785867526","1277821.3785867526","1277821.3785867526"
"14013","1273743.1291882768","1273743.1291882768","1273743.1291882768"
"14016","1274386.070308973","1274386.070308973","1274386.070308973"
"14017","1272671.28246869","1272671.28246869","1272671.28246869"
"14022","1278293.055350841","1278293.055350841","1278293.055350841"
"14023","1275729.4064132716","1275729.4064132716","1275729.4064132716"
"14024","1277479.9088357221","1277479.9088357221","1277479.9088357221"
"14025","1275938.8876135438","1275938.8876135438","1275938.8876135438"
"14032","1274522.7142885295","1274522.7142885295","1274522.7142885295"
"14033","1276143.2535749334","1276143.2535749334","1276143.2535749334"
"14035","1275139.8235188036","1275139.8235188036","1275139.8235188036"
"14036","1272747.1517169173","1272747.1517169173","1272747.1517169173"
"14037","1273152.431933961","1273152.431933961","1273152.431933961"
"14038","1275652.4412051684","1275652.4412051684","1275652.4412051684"
"14040","1276842.7395518033","1276842.7395518033","1276842.7395518033"
"14042","1273823.5535837277","1273823.5535837277","1273823.5535837277"
"14044","1271100.6873073354","1271100.6873073354","1271100.6873073354"
"14046","1281846.6181245015","1281846.6181245015","1281846.6181245015"
"14050","1280890.9032381326","1280890.9032381326","1280890.9032381326"
"14051","1274707.4148766464","1274707.4148766464","1274707.4148766464"
"14052","1275222.6429083815","1275222.6429083815","1275222.6429083815"
"14053","1271482.8638140035","1271482.8638140035","1271482.8638140035"
"14055","1273403.0979166557","1273403.0979166557","1273403.0979166557"
"14057","1279507.6452839675","1279507.6452839675","1279507.6452839675"
"14059","1275157.5696252445","1275157.5696252445","1275157.5696252445"
"14061","1275471.9054339516","1275471.9054339516","1275471.9054339516"
"14063","1273504.866979509","1273504.866979509","1273504.866979509"
"14065","1279067.8059024953","1279067.8059024953","1279067.8059024953"
"14066","1276044.0242439997","1276044.0242439997","1276044.0242439997"
"14068","1277175.7091485236","1277175.7091485236","1277175.7091485236"
"14070","1273297.6587274107","1273297.6587274107","1273297.6587274107"
"14071","1274899.5602843128","1274899.5602843128","1274899.5602843128"
"14073","1276464.0031391743","1276464.0031391743","1276464.0031391743"
"14077","1278825.3166073977","1278825.3166073977","1278825.3166073977"
"14078","1277951.3334964414","1277951.3334964414","1277951.3334964414"
"14079","1274174.1454617514","1274174.1454617514","1274174.1454617514"
"14081","1270992.690598915","1270992.690598915","1270992.690598915"
"14083","1276887.224325054","1276887.224325054","1276887.224325054"
"14084","1274059.7205858412","1274059.7205858412","1274059.7205858412"
"14087","1274761.3575467798","1274761.3575467798","1274761.3575467798"
"14089","1272434.8935986033","1272434.8935986033","1272434.8935986033"
"14090","1271638.0048343707","1271638.0048343707","1271638.0048343707"
"14092","1275286.9832515242","1275286.9832515242","1275286.9832515242"
"14097","1272694.8525286946","1272694.8525286946","1272694.8525286946"
"14098","1270977.2639957739","1270977.2639957739","1270977.2639957739"
"14099","1275896.6897544086","1275896.6897544086","1275896.6897544086"
"14100","1271677.715255923","1271677.715255923","1271677.715255923"
"14104","1272920.2853256245","1272920.2853256245","1272920.2853256245"
"14105","1270864.881475043","1270864.881475043","1270864.881475043"
"14106","1275484.482089754","1275484.482089754","1275484.482089754"
"14107","1273857.497201772","1273857.497201772","1273857.497201772"
"14111","1279625.2847278717","1279625.2847278717","1279625.2847278717"
"14112","1273628.781709054","1273628.781709054","1273628.781709054"
"14115","1276978.4278012512","1276978.4278012512","1276978.4278012512"
"14116","1272841.4484377324","1272841.4484377324","1272841.4484377324"
"14117","1273358.8555711322","1273358.8555711322","1273358.8555711322"
"14120","1277185.352280469","1277185.352280469","1277185.352280469"
"14121","1270102.2340925564","1270102.2340925564","1270102.2340925564"
"14127","1267566.917229159","1267566.917229159","1267566.917229159"
"14128","1275485.2219007602","1275485.2219007602","1275485.2219007602"
"14129","1272234.657730841","1272234.657730841","1272234.657730841"
"14131","1275823.405369309","1275823.405369309","1275823.405369309"
"14135","1275649.4811903152","1275649.4811903152","1275649.4811903152"
"14137","1275233.7356078143","1275233.7356078143","1275233.7356078143"
"14139","1274537.4883658388","1274537.4883658388","1274537.4883658388"
"14140","1270521.9805789567","1270521.9805789567","1270521.9805789567"
"14141","1275480.0432417383","1275480.0432417383","1275480.0432417383"
"14142","1275964.7999628645","1275964.7999628645","1275964.7999628645"
"14143","1273069.8812172944","1273069.8812172944","1273069.8812172944"
"14144","1275136.126475466","1275136.126475466","1275136.126475466"
"14146","1272445.2015620994","1272445.2015620994","1272445.2015620994"
"14150","1277108.2113019687","1277108.2113019687","1277108.2113019687"
"14154","1275170.14008283","1275170.14008283","1275170.14008283"
"14155","1273483.4793771985","1273483.4793771985","1273483.4793771985"
"14157","1268175.8446786485","1268175.8446786485","1268175.8446786485"
"14159","1278010.007515712","1278010.007515712","1278010.007515712"
"14163","1274318.8669935782","1274318.8669935782","1274318.8669935782"
"14164","1275309.171082163","1275309.171082163","1275309.171082163"
"14167","1275887.0660721487","1275887.0660721487","1275887.0660721487"
"14170","1271403.469785841","1271403.469785841","1271403.469785841"
"14174","1268481.625411358","1268481.625411358","1268481.625411358"
"14175","1272446.6741419467","1272446.6741419467","1272446.6741419467"
"14178","1265311.7533801706","1265311.7533801706","1265311.7533801706"
"14180","1269421.836452399","1269421.836452399","1269421.836452399"
"14181","1273633.9453461017","1273633.9453461017","1273633.9453461017"
"14183","1265790.9962009403","1265790.9962009403","1265790.9962009403"
"14186","1266182.3798979118","1266182.3798979118","1266182.3798979118"
"14187","1263015.9949043386","1263015.9949043386","1263015.9949043386"
"14188","736792.1619920451","736792.1619920451","736792.1619920451"
"14189","1267232.365862654","1267232.365862654","1267232.365862654"
"14190","1262003.399483267","1262003.399483267","1262003.399483267"
"14192","1269235.7339770063","1269235.7339770063","1269235.7339770063"
"14194","1260362.2030325176","1260362.2030325176","1260362.2030325176"
"14197","1268218.9961809653","1268218.9961809653","1268218.9961809653"
"14200","1269881.464865252","1269881.464865252","1269881.464865252"
"14201","1274820.4780450873","1274820.4780450873","1274820.4780450873"
"14202","1264967.4762135132","1264967.4762135132","1264967.4762135132"
"14203","1263657.589509282","1263657.589509282","1263657.589509282"
"14204","1260887.58641031","1260887.58641031","1260887.58641031"
"14205","1270136.7132929172","1270136.7132929172","1270136.7132929172"
"14211","1265289.184021966","1265289.184021966","1265289.184021966"
"14212","1268246.790228778","1268246.790228778","1268246.790228778"
"14217","1263207.53410136","1263207.53410136","1263207.53410136"
"14222","1265688.2707519743","1265688.2707519743","1265688.2707519743"
"14225","1264249.6826772604","1264249.6826772604","1264249.6826772604"
"14226","1262086.6942528314","1262086.6942528314","1262086.6942528314"
"14228","1267724.75821937","1267724.75821937","1267724.75821937"
"14229","1265269.5274950115","1265269.5274950115","1265269.5274950115"
"14231","1267193.6628032748","1267193.6628032748","1267193.6628032748"
"14232","1263177.7836731833","1263177.7836731833","1263177.7836731833"
"14234","1271157.9991363848","1271157.9991363848","1271157.9991363848"
"14235","1267338.9940650663","1267338.9940650663","1267338.9940650663"
"14236","1277850.3376778236","1277850.3376778236","1277850.3376778236"
"14238","1266852.010063273","1266852.010063273","1266852.010063273"
"14239","1268958.1470706363","1268958.1470706363","1268958.1470706363"
"14241","1266486.4705382308","1266486.4705382308","1266486.4705382308"
"14242","1265210.5615783953","1265210.5615783953","1265210.5615783953"
"14243","1263392.5987188106","1263392.5987188106","1263392.5987188106"
"14246","1261707.248888774","1261707.248888774","1261707.248888774"
"14250","1266497.4117720237","1266497.4117720237","1266497.4117720237"
"14252","1264360.898228361","1264360.898228361","1264360.898228361"
"14253","1267794.1914723725","1267794.1914723725","1267794.1914723725"
"14254","1263658.3156641405","1263658.3156641405","1263658.3156641405"
"14255","1265655.48954392","1265655.48954392","1265655.48954392"
"14257","1264460.50000115","1264460.50000115","1264460.50000115"
"14259","1272794.2983307992","1272794.2983307992","1272794.2983307992"
"14261","1268857.103362003","1268857.103362003","1268857.103362003"
"14264","1269951.1345712387","1269951.1345712387","1269951.1345712387"
"14265","1264764.4914665245","1264764.4914665245","1264764.4914665245"
"14266","1272027.126777363","1272027.126777363","1272027.126777363"
"14267","1261549.4552286628","1261549.4552286628","1261549.4552286628"
"14268","1265737.0814748472","1265737.0814748472","1265737.0814748472"
"14269","1264320.189612676","1264320.189612676","1264320.189612676"
"14273","1269188.850621111","1269188.850621111","1269188.850621111"
"14275","1264523.0317593764","1264523.0317593764","1264523.0317593764"
"14276","1261921.5640270654","1261921.5640270654","1261921.5640270654"
"14278","1266929.3768098492","1266929.3768098492","1266929.3768098492"
"14279","1268855.6390787247","1268855.6390787247","1268855.6390787247"
"14280","1270283.4542286878","1270283.4542286878","1270283.4542286878"
"14281","1258512.7590050816","1258512.7590050816","1258512.7590050816"
"14283","1263211.8879401018","1263211.8879401018","1263211.8879401018"
"14284","1262133.0543652754","1262133.0543652754","1262133.0543652754"
"14285","1266914.0486849353","1266914.0486849353","1266914.0486849353"
"14286","1265983.3780569807","1265983.3780569807","1265983.3780569807"
"14288","1262984.8027329347","1262984.8027329347","1262984.8027329347"
"14292","1260083.4291051554","1260083.4291051554","1260083.4291051554"
"14296","1269466.5384813438","1269466.5384813438","1269466.5384813438"
"14297","1267483.6281072905","1267483.6281072905","1267483.6281072905"
"14299","1266082.506685582","1266082.506685582","1266082.506685582"
"14300","1267338.263673882","1267338.263673882","1267338.263673882"
"14303","1265754.5668287168","1265754.5668287168","1265754.5668287168"
"14306","1264338.3627779044","1264338.3627779044","1264338.3627779044"
"14307","1267447.1012436873","1267447.1012436873","1267447.1012436873"
"14308","1272660.9708419614","1272660.9708419614","1272660.9708419614"
"14311","1268080.044213372","1268080.044213372","1268080.044213372"
"14316","1265682.4428575458","1265682.4428575458","1265682.4428575458"
"14317","1259586.131268222","1259586.131268222","1259586.131268222"
"14319","1273809.533921554","1273809.533921554","1273809.533921554"
"14320","1271977.8297314588","1271977.8297314588","1271977.8297314588"
"14323","1276218.0560322865","1276218.0560322865","1276218.0560322865"
"14325","1262005.572250633","1262005.572250633","1262005.572250633"
"14328","1273446.6058877897","1273446.6058877897","1273446.6058877897"
"14333","1273708.453912688","1273708.453912688","1273708.453912688"
"14335","1275316.5671972793","1275316.5671972793","1275316.5671972793"
"14339","1277408.668599896","1277408.668599896","1277408.668599896"
"14340","1277465.06646466","1277465.06646466","1277465.06646466"
"14342","1265701.3837106703","1265701.3837106703","1265701.3837106703"
"14345","1273892.918558031","1273892.918558031","1273892.918558031"
"14346","1268769.2523468232","1268769.2523468232","1268769.2523468232"
"14347","1269049.6860603956","1269049.6860603956","1269049.6860603956"
"14348","1275217.466381355","1275217.466381355","1275217.466381355"
"14351","12086.211533143463","12086.211533143463","12086.211533143463"
"14353","1278427.5655787454","1278427.5655787454","1278427.5655787454"
"14354","1275756.79050601","1275756.79050601","1275756.79050601"
"14355","1274212.5377664722","1274212.5377664722","1274212.5377664722"
"14356","1277169.7749858578","1277169.7749858578","1277169.7749858578"
"14358","1278853.5774966022","1278853.5774966022","1278853.5774966022"
"14360","1276598.8697964197","1276598.8697964197","1276598.8697964197"
"14361","1277642.455366942","1277642.455366942","1277642.455366942"
"14364","486252.6734884313","486252.6734884313","486252.6734884313"
"14365","1277133.429442754","1277133.429442754","1277133.429442754"
"14369","1280069.9784864367","1280069.9784864367","1280069.9784864367"
"14370","1273771.1658978167","1273771.1658978167","1273771.1658978167"
"14371","1275324.7030229922","1275324.7030229922","1275324.7030229922"
"14372","1272143.3946443272","1272143.3946443272","1272143.3946443272"
"14373","1274028.7186743752","1274028.7186743752","1274028.7186743752"
"14376","1278769.5422018562","1278769.5422018562","1278769.5422018562"
"14377","1274411.1810589381","1274411.1810589381","1274411.1810589381"
"14380","540244.9368362323","540244.9368362323","540244.9368362323"
"14382","1272824.5034659356","1272824.5034659356","1272824.5034659356"
"14383","1273629.5193689258","1273629.5193689258","1273629.5193689258"
"14385","1265291.368118217","1265291.368118217","1265291.368118217"
"14388","1264552.1184054506","1264552.1184054506","1264552.1184054506"
"14389","1273038.9274583894","1273038.9274583894","1273038.9274583894"
"14390","1267385.010406971","1267385.010406971","1267385.010406971"
"14391","1269552.2872494769","1269552.2872494769","1269552.2872494769"
"14393","1262268.5323353156","1262268.5323353156","1262268.5323353156"
"14394","1269110.4752459705","1269110.4752459705","1269110.4752459705"
"14398","1263429.618149529","1263429.618149529","1263429.618149529"
"14402","1264779.7676211752","1264779.7676211752","1264779.7676211752"
"14403","1267520.1570763076","1267520.1570763076","1267520.1570763076"
"14404","1270183.666703634","1270183.666703634","1270183.666703634"
"14406","1266378.527164943","1266378.527164943","1266378.527164943"
"14407","1269415.241337588","1269415.241337588","1269415.241337588"
"14408","1263921.23856764","1263921.23856764","1263921.23856764"
"14413","1258926.3204142563","1258926.3204142563","1258926.3204142563"
"14414","1262895.5871207835","1262895.5871207835","1262895.5871207835"
"14415","1259696.5277952335","1259696.5277952335","1259696.5277952335"
"14416","1270787.767714704","1270787.767714704","1270787.767714704"
"14417","1271194.7402067303","1271194.7402067303","1271194.7402067303"
"14419","1262063.515473745","1262063.515473745","1262063.515473745"
"14420","1261832.498558003","1261832.498558003","1261832.498558003"
"14421","1270947.1464688964","1270947.1464688964","1270947.1464688964"
"14425","1261762.9927806575","1261762.9927806575","1261762.9927806575"
"14429","1264469.9520794533","1264469.9520794533","1264469.9520794533"
"14430","1267675.7940772092","1267675.7940772092","1267675.7940772092"
"14431","1268587.000294789","1268587.000294789","1268587.000294789"
"14433","1258733.9157097947","1258733.9157097947","1258733.9157097947"
"14434","1261440.9045290356","1261440.9045290356","1261440.9045290356"
"14437","1259400.0162374405","1259400.0162374405","1259400.0162374405"
"14438","1266979.743260419","1266979.743260419","1266979.743260419"
"14440","1257122.0473390913","1257122.0473390913","1257122.0473390913"
"14445","1256966.1168914682","1256966.1168914682","1256966.1168914682"
"14446","1261288.9649291958","1261288.9649291958","1261288.9649291958"
"14447","1251895.4746945014","1251895.4746945014","1251895.4746945014"
"14448","1251010.2159360745","1251010.2159360745","1251010.2159360745"
"14449","1247868.1799544212","1247868.1799544212","1247868.1799544212"
"14450","1248274.065380714","1248274.065380714","1248274.065380714"
"14453","1265295.0082953912","1265295.0082953912","1265295.0082953912"
"14455","1267832.9312241059","1267832.9312241059","1267832.9312241059"
"14456","1257133.5460463883","1257133.5460463883","1257133.5460463883"
"14461","1265432.6223537833","1265432.6223537833","1265432.6223537833"
"14462","1261747.0654517913","1261747.0654517913","1261747.0654517913"
"14463","1260788.546698277","1260788.546698277","1260788.546698277"
"14466","1263844.2387657561","1263844.2387657561","1263844.2387657561"
"14467","1263372.275247932","1263372.275247932","1263372.275247932"
"14468","1268465.5280123719","1268465.5280123719","1268465.5280123719"
"14469","1271608.5913061982","1271608.5913061982","1271608.5913061982"
"14474","1267025.733517172","1267025.733517172","1267025.733517172"
"14477","1262928.2255167384","1262928.2255167384","1262928.2255167384"
"14479","1261696.3902622624","1261696.3902622624","1261696.3902622624"
"14480","1264145.7538040383","1264145.7538040383","1264145.7538040383"
"14482","1272913.653809352","1272913.653809352","1272913.653809352"
"14483","1262594.6680783385","1262594.6680783385","1262594.6680783385"
"14484","1262925.324257673","1262925.324257673","1262925.324257673"
"14486","1267303.205887048","1267303.205887048","1267303.205887048"
"14490","1261430.0504864973","1261430.0504864973","1261430.0504864973"
"14491","1271006.648324445","1271006.648324445","1271006.648324445"
"14496","1263673.565108957","1263673.565108957","1263673.565108957"
"14498","1261472.7441314028","1261472.7441314028","1261472.7441314028"
"14499","1267826.3526088176","1267826.3526088176","1267826.3526088176"
"14501","1265270.9835131008","1265270.9835131008","1265270.9835131008"
"14505","1269459.942902039","1269459.942902039","1269459.942902039"
"14510","1268578.950206928","1268578.950206928","1268578.950206928"
"14512","1269366.1465256736","1269366.1465256736","1269366.1465256736"
"14515","1261390.9774799063","1261390.9774799063","1261390.9774799063"
"14517","1271835.8461621213","1271835.8461621213","1271835.8461621213"
"14518","1268565.777556257","1268565.777556257","1268565.777556257"
"14520","1277027.3716232304","1277027.3716232304","1277027.3716232304"
"14521","1274673.4259497346","1274673.4259497346","1274673.4259497346"
"14523","1274092.200397114","1274092.200397114","1274092.200397114"
"14525","1273692.223581302","1273692.223581302","1273692.223581302"
"14526","1276389.9127095516","1276389.9127095516","1276389.9127095516"
"14527","1272994.7104138434","1272994.7104138434","1272994.7104138434"
"14528","1278363.6511121471","1278363.6511121471","1278363.6511121471"
"14530","1275046.664563065","1275046.664563065","1275046.664563065"
"14540","1276214.352734024","1276214.352734024","1276214.352734024"
"14542","1275291.4207558879","1275291.4207558879","1275291.4207558879"
"14543","1272364.9511148552","1272364.9511148552","1272364.9511148552"
"14546","1274247.2404940943","1274247.2404940943","1274247.2404940943"
"14552","1276188.4302479576","1276188.4302479576","1276188.4302479576"
"14557","1277200.1881524238","1277200.1881524238","1277200.1881524238"
"14558","1278939.8553062647","1278939.8553062647","1278939.8553062647"
"14561","1275437.135970369","1275437.135970369","1275437.135970369"
"14563","1275979.6074921666","1275979.6074921666","1275979.6074921666"
"14566","1279361.7428643901","1279361.7428643901","1279361.7428643901"
"14567","1276354.3523582995","1276354.3523582995","1276354.3523582995"
"14568","1277484.3616142955","1277484.3616142955","1277484.3616142955"
"14569","1274245.7637437745","1274245.7637437745","1274245.7637437745"
"14570","714194.2099085198","714194.2099085198","714194.2099085198"
"14571","1278165.259703113","1278165.259703113","1278165.259703113"
"14572","1275929.263294706","1275929.263294706","1275929.263294706"
"14573","1279885.955482091","1279885.955482091","1279885.955482091"
"14575","1273387.6127460178","1273387.6127460178","1273387.6127460178"
"14576","1275920.3794369532","1275920.3794369532","1275920.3794369532"
"14578","1273585.2612889775","1273585.2612889775","1273585.2612889775"
"14580","1276977.6862570432","1276977.6862570432","1276977.6862570432"
"14582","1274823.4342139512","1274823.4342139512","1274823.4342139512"
"14584","1277206.8644072523","1277206.8644072523","1277206.8644072523"
"14586","1278631.242667572","1278631.242667572","1278631.242667572"
"14588","1277978.0703560458","1277978.0703560458","1277978.0703560458"
"14589","1273990.3374457082","1273990.3374457082","1273990.3374457082"
"14591","1272606.4693049872","1272606.4693049872","1272606.4693049872"
"14593","1275124.2960808463","1275124.2960808463","1275124.2960808463"
"14594","1275702.023496106","1275702.023496106","1275702.023496106"
"14595","1271304.976162272","1271304.976162272","1271304.976162272"
"14597","1274799.7852469138","1274799.7852469138","1274799.7852469138"
"14598","1274789.4390997381","1274789.4390997381","1274789.4390997381"
"14599","1276397.3213654696","1276397.3213654696","1276397.3213654696"
"14602","1274022.813719441","1274022.813719441","1274022.813719441"
"14604","1274709.6316087546","1274709.6316087546","1274709.6316087546"
"14605","1275809.3416522108","1275809.3416522108","1275809.3416522108"
"14607","1273544.6940843635","1273544.6940843635","1273544.6940843635"
"14608","1276453.629961225","1276453.629961225","1276453.629961225"
"14609","1277213.540731878","1277213.540731878","1277213.540731878"
"14610","1278289.3400004418","1278289.3400004418","1278289.3400004418"
"14614","1279239.686814721","1279239.686814721","1279239.686814721"
"14616","1275101.3753159451","1275101.3753159451","1275101.3753159451"
"14617","1275122.0779062938","1275122.0779062938","1275122.0779062938"
"14618","1276937.6441487086","1276937.6441487086","1276937.6441487086"
"14619","1281235.6921757471","1281235.6921757471","1281235.6921757471"
"14621","1278085.771813828","1278085.771813828","1278085.771813828"
"14622","1273537.3185066355","1273537.3185066355","1273537.3185066355"
"14623","1271353.4860398306","1271353.4860398306","1271353.4860398306"
"14624","1277206.1225977133","1277206.1225977133","1277206.1225977133"
"14626","1274081.8657320794","1274081.8657320794","1274081.8657320794"
"14628","1273930.5559075226","1273930.5559075226","1273930.5559075226"
"14631","1278600.017880442","1278600.017880442","1278600.017880442"
"14632","1274526.407775746","1274526.407775746","1274526.407775746"
"14637","1279535.1918217677","1279535.1918217677","1279535.1918217677"
"14638","1275662.8013653334","1275662.8013653334","1275662.8013653334"
"14640","1274490.2125240667","1274490.2125240667","1274490.2125240667"
"14641","1274939.4746725138","1274939.4746725138","1274939.4746725138"
"14642","1274081.8657320794","1274081.8657320794","1274081.8657320794"
"14648","1271766.7050209097","1271766.7050209097","1271766.7050209097"
"14649","1279484.5666654448","1279484.5666654448","1279484.5666654448"
"14650","1275504.4572881635","1275504.4572881635","1275504.4572881635"
"14651","1278111.0285761447","1278111.0285761447","1278111.0285761447"
"14654","1283375.7359647218","1283375.7359647218","1283375.7359647218"
"14655","1272567.437289246","1272567.437289246","1272567.437289246"
"14656","1279879.2511895068","1279879.2511895068","1279879.2511895068"
"14657","1275065.886725017","1275065.886725017","1275065.886725017"
"14658","1271094.0747365355","1271094.0747365355","1271094.0747365355"
"14665","1274518.2821321266","1274518.2821321266","1274518.2821321266"
"14666","1272795.7717187654","1272795.7717187654","1272795.7717187654"
"14667","1277612.0211341172","1277612.0211341172","1277612.0211341172"
"14668","1274349.8830276239","1274349.8830276239","1274349.8830276239"
"14669","1273998.4563589173","1273998.4563589173","1273998.4563589173"
"14670","1272778.0912883051","1272778.0912883051","1272778.0912883051"
"14671","1277449.48234623","1277449.48234623","1277449.48234623"
"14673","1277056.294736133","1277056.294736133","1277056.294736133"
"14677","1270767.9399746195","1270767.9399746195","1270767.9399746195"
"14680","1273273.3290864318","1273273.3290864318","1273273.3290864318"
"14681","1267658.2556030883","1267658.2556030883","1267658.2556030883"
"14682","1270596.1254750963","1270596.1254750963","1270596.1254750963"
"14684","1271624.768578305","1271624.768578305","1271624.768578305"
"14685","1272179.4567185869","1272179.4567185869","1272179.4567185869"
