"Step","prime-snowball-26 - global gradient norm","prime-snowball-26 - global gradient norm__MIN","prime-snowball-26 - global gradient norm__MAX"
"3674","0.3038347363471985","0.3038347363471985","0.3038347363471985"
"3676","0.2962476313114166","0.2962476313114166","0.2962476313114166"
"3677","0.28559255599975586","0.28559255599975586","0.28559255599975586"
"3678","0.2839382588863373","0.2839382588863373","0.2839382588863373"
"3682","0.2773851156234741","0.2773851156234741","0.2773851156234741"
"3683","0.2781907916069031","0.2781907916069031","0.2781907916069031"
"3690","0.27056562900543213","0.27056562900543213","0.27056562900543213"
"3691","0.2561887800693512","0.2561887800693512","0.2561887800693512"
"3692","0.2929014563560486","0.2929014563560486","0.2929014563560486"
"3693","0.2746124267578125","0.2746124267578125","0.2746124267578125"
"3695","0.2754574418067932","0.2754574418067932","0.2754574418067932"
"3696","0.2872122526168823","0.2872122526168823","0.2872122526168823"
"3698","0.2915675640106201","0.2915675640106201","0.2915675640106201"
"3700","0.30694055557250977","0.30694055557250977","0.30694055557250977"
"3703","0.2779369056224823","0.2779369056224823","0.2779369056224823"
"3705","0.3121468722820282","0.3121468722820282","0.3121468722820282"
"3710","0.2822016179561615","0.2822016179561615","0.2822016179561615"
"3711","0.26659995317459106","0.26659995317459106","0.26659995317459106"
"3712","0.29662173986434937","0.29662173986434937","0.29662173986434937"
"3714","0.26237520575523376","0.26237520575523376","0.26237520575523376"
"3715","0.27474817633628845","0.27474817633628845","0.27474817633628845"
"3716","0.2622015178203583","0.2622015178203583","0.2622015178203583"
"3717","0.23733462393283844","0.23733462393283844","0.23733462393283844"
"3718","0.24781689047813416","0.24781689047813416","0.24781689047813416"
"3719","0.24233531951904297","0.24233531951904297","0.24233531951904297"
"3720","0.26808977127075195","0.26808977127075195","0.26808977127075195"
"3723","0.2920135259628296","0.2920135259628296","0.2920135259628296"
"3725","0.33034050464630127","0.33034050464630127","0.33034050464630127"
"3726","0.31150689721107483","0.31150689721107483","0.31150689721107483"
"3729","0.3407283425331116","0.3407283425331116","0.3407283425331116"
"3736","0.2974978983402252","0.2974978983402252","0.2974978983402252"
"3737","0.30569106340408325","0.30569106340408325","0.30569106340408325"
"3738","0.2947319447994232","0.2947319447994232","0.2947319447994232"
"3739","0.28012898564338684","0.28012898564338684","0.28012898564338684"
"3740","0.2913478910923004","0.2913478910923004","0.2913478910923004"
"3742","0.26975563168525696","0.26975563168525696","0.26975563168525696"
"3743","0.28474918007850647","0.28474918007850647","0.28474918007850647"
"3744","0.2722524106502533","0.2722524106502533","0.2722524106502533"
"3745","0.2900322675704956","0.2900322675704956","0.2900322675704956"
"3749","0.29155993461608887","0.29155993461608887","0.29155993461608887"
"3751","0.24873456358909607","0.24873456358909607","0.24873456358909607"
"3755","0.24188505113124847","0.24188505113124847","0.24188505113124847"
"3756","0.2528811991214752","0.2528811991214752","0.2528811991214752"
"3757","0.2831503748893738","0.2831503748893738","0.2831503748893738"
"3759","0.2653517425060272","0.2653517425060272","0.2653517425060272"
"3760","0.25202807784080505","0.25202807784080505","0.25202807784080505"
"3761","0.2881062626838684","0.2881062626838684","0.2881062626838684"
"3763","0.2685953974723816","0.2685953974723816","0.2685953974723816"
"3764","0.24242527782917023","0.24242527782917023","0.24242527782917023"
"3767","0.25494638085365295","0.25494638085365295","0.25494638085365295"
"3769","0.25086942315101624","0.25086942315101624","0.25086942315101624"
"3773","0.2915707528591156","0.2915707528591156","0.2915707528591156"
"3778","0.2788768708705902","0.2788768708705902","0.2788768708705902"
"3779","0.2708296477794647","0.2708296477794647","0.2708296477794647"
"3780","0.28181061148643494","0.28181061148643494","0.28181061148643494"
"3788","0.27097123861312866","0.27097123861312866","0.27097123861312866"
"3790","0.3065832853317261","0.3065832853317261","0.3065832853317261"
"3792","0.31255587935447693","0.31255587935447693","0.31255587935447693"
"3793","0.2771359980106354","0.2771359980106354","0.2771359980106354"
"3794","0.2674391269683838","0.2674391269683838","0.2674391269683838"
"3797","0.27448880672454834","0.27448880672454834","0.27448880672454834"
"3798","0.29529935121536255","0.29529935121536255","0.29529935121536255"
"3799","0.27051544189453125","0.27051544189453125","0.27051544189453125"
"3801","0.2918076813220978","0.2918076813220978","0.2918076813220978"
"3802","0.3040132224559784","0.3040132224559784","0.3040132224559784"
"3805","0.27241942286491394","0.27241942286491394","0.27241942286491394"
"3806","0.27089524269104004","0.27089524269104004","0.27089524269104004"
"3808","0.3027523159980774","0.3027523159980774","0.3027523159980774"
"3812","0.3140839636325836","0.3140839636325836","0.3140839636325836"
"3813","0.3536078631877899","0.3536078631877899","0.3536078631877899"
"3814","0.28756189346313477","0.28756189346313477","0.28756189346313477"
"3815","0.281209796667099","0.281209796667099","0.281209796667099"
"3821","0.2538354694843292","0.2538354694843292","0.2538354694843292"
"3823","0.30482760071754456","0.30482760071754456","0.30482760071754456"
"3826","0.2736077606678009","0.2736077606678009","0.2736077606678009"
"3827","0.28473368287086487","0.28473368287086487","0.28473368287086487"
"3829","0.2661080062389374","0.2661080062389374","0.2661080062389374"
"3831","0.28179308772087097","0.28179308772087097","0.28179308772087097"
"3833","0.2923826575279236","0.2923826575279236","0.2923826575279236"
"3837","0.29448771476745605","0.29448771476745605","0.29448771476745605"
"3838","0.3210761249065399","0.3210761249065399","0.3210761249065399"
"3839","0.31357619166374207","0.31357619166374207","0.31357619166374207"
"3841","0.27290335297584534","0.27290335297584534","0.27290335297584534"
"3842","0.3166384696960449","0.3166384696960449","0.3166384696960449"
"3846","0.3383321166038513","0.3383321166038513","0.3383321166038513"
"3847","0.3464817404747009","0.3464817404747009","0.3464817404747009"
"3849","0.30376136302948","0.30376136302948","0.30376136302948"
"3850","0.29533204436302185","0.29533204436302185","0.29533204436302185"
"3852","0.26362428069114685","0.26362428069114685","0.26362428069114685"
"3854","0.25998300313949585","0.25998300313949585","0.25998300313949585"
"3855","0.26392263174057007","0.26392263174057007","0.26392263174057007"
"3857","0.26125821471214294","0.26125821471214294","0.26125821471214294"
"3858","0.26555192470550537","0.26555192470550537","0.26555192470550537"
"3860","0.2414342612028122","0.2414342612028122","0.2414342612028122"
"3861","0.255281537771225","0.255281537771225","0.255281537771225"
"3862","0.2773449718952179","0.2773449718952179","0.2773449718952179"
"3863","0.2462955117225647","0.2462955117225647","0.2462955117225647"
"3865","0.27724984288215637","0.27724984288215637","0.27724984288215637"
"3868","0.2772256135940552","0.2772256135940552","0.2772256135940552"
"3869","0.267633318901062","0.267633318901062","0.267633318901062"
"3870","0.25487062335014343","0.25487062335014343","0.25487062335014343"
"3871","0.26250457763671875","0.26250457763671875","0.26250457763671875"
"3873","0.272847443819046","0.272847443819046","0.272847443819046"
"3874","0.270304411649704","0.270304411649704","0.270304411649704"
"3875","0.31431835889816284","0.31431835889816284","0.31431835889816284"
"3876","0.2823886573314667","0.2823886573314667","0.2823886573314667"
"3877","0.2797118127346039","0.2797118127346039","0.2797118127346039"
"3881","0.31959068775177","0.31959068775177","0.31959068775177"
"3885","0.2831422686576843","0.2831422686576843","0.2831422686576843"
"3888","0.27662965655326843","0.27662965655326843","0.27662965655326843"
"3893","0.24675604701042175","0.24675604701042175","0.24675604701042175"
"3895","0.301452100276947","0.301452100276947","0.301452100276947"
"3896","0.3011402487754822","0.3011402487754822","0.3011402487754822"
"3898","0.3153610825538635","0.3153610825538635","0.3153610825538635"
"3899","0.2799128293991089","0.2799128293991089","0.2799128293991089"
"3901","0.30276909470558167","0.30276909470558167","0.30276909470558167"
"3904","0.25509753823280334","0.25509753823280334","0.25509753823280334"
"3905","0.2833803594112396","0.2833803594112396","0.2833803594112396"
"3906","0.29581108689308167","0.29581108689308167","0.29581108689308167"
"3907","0.26024702191352844","0.26024702191352844","0.26024702191352844"
"3908","0.2622203826904297","0.2622203826904297","0.2622203826904297"
"3910","0.2847747504711151","0.2847747504711151","0.2847747504711151"
"3911","0.29556024074554443","0.29556024074554443","0.29556024074554443"
"3912","0.30732712149620056","0.30732712149620056","0.30732712149620056"
"3913","0.3311365246772766","0.3311365246772766","0.3311365246772766"
"3914","0.30549004673957825","0.30549004673957825","0.30549004673957825"
"3915","0.2765841782093048","0.2765841782093048","0.2765841782093048"
"3918","0.28221595287323","0.28221595287323","0.28221595287323"
"3919","0.2993198037147522","0.2993198037147522","0.2993198037147522"
"3920","0.30492696166038513","0.30492696166038513","0.30492696166038513"
"3921","0.3304525911808014","0.3304525911808014","0.3304525911808014"
"3922","0.2906303405761719","0.2906303405761719","0.2906303405761719"
"3923","0.26766881346702576","0.26766881346702576","0.26766881346702576"
"3924","0.25300905108451843","0.25300905108451843","0.25300905108451843"
"3925","0.2907658517360687","0.2907658517360687","0.2907658517360687"
"3927","0.3310156464576721","0.3310156464576721","0.3310156464576721"
"3928","0.30834901332855225","0.30834901332855225","0.30834901332855225"
"3929","0.27894365787506104","0.27894365787506104","0.27894365787506104"
"3933","0.3119690418243408","0.3119690418243408","0.3119690418243408"
"3934","0.3637623190879822","0.3637623190879822","0.3637623190879822"
"3935","0.3306363821029663","0.3306363821029663","0.3306363821029663"
"3936","0.30837374925613403","0.30837374925613403","0.30837374925613403"
"3938","0.2889401614665985","0.2889401614665985","0.2889401614665985"
"3940","0.2823655605316162","0.2823655605316162","0.2823655605316162"
"3941","0.3034345209598541","0.3034345209598541","0.3034345209598541"
"3942","0.316909521818161","0.316909521818161","0.316909521818161"
"3944","0.2832374572753906","0.2832374572753906","0.2832374572753906"
"3947","0.2575719356536865","0.2575719356536865","0.2575719356536865"
"3948","0.27983182668685913","0.27983182668685913","0.27983182668685913"
"3949","0.2563575804233551","0.2563575804233551","0.2563575804233551"
"3950","0.2759062647819519","0.2759062647819519","0.2759062647819519"
"3951","0.29738849401474","0.29738849401474","0.29738849401474"
"3952","0.2544485032558441","0.2544485032558441","0.2544485032558441"
"3954","0.26575058698654175","0.26575058698654175","0.26575058698654175"
"3960","0.2804616689682007","0.2804616689682007","0.2804616689682007"
"3964","0.2763157784938812","0.2763157784938812","0.2763157784938812"
"3967","0.27509817481040955","0.27509817481040955","0.27509817481040955"
"3968","0.274834007024765","0.274834007024765","0.274834007024765"
"3970","0.2856717109680176","0.2856717109680176","0.2856717109680176"
"3971","0.318083792924881","0.318083792924881","0.318083792924881"
"3974","0.2757829427719116","0.2757829427719116","0.2757829427719116"
"3975","0.2574803829193115","0.2574803829193115","0.2574803829193115"
"3978","0.26087531447410583","0.26087531447410583","0.26087531447410583"
"3979","0.266017884016037","0.266017884016037","0.266017884016037"
"3980","0.2817927300930023","0.2817927300930023","0.2817927300930023"
"3983","0.3470493257045746","0.3470493257045746","0.3470493257045746"
"3986","0.30596068501472473","0.30596068501472473","0.30596068501472473"
"3987","0.2930872440338135","0.2930872440338135","0.2930872440338135"
"3988","0.2651393711566925","0.2651393711566925","0.2651393711566925"
"3990","0.29994332790374756","0.29994332790374756","0.29994332790374756"
"3992","0.24714773893356323","0.24714773893356323","0.24714773893356323"
"3993","0.23903337121009827","0.23903337121009827","0.23903337121009827"
"3995","0.2802146375179291","0.2802146375179291","0.2802146375179291"
"3997","0.27142593264579773","0.27142593264579773","0.27142593264579773"
"3999","0.3370929956436157","0.3370929956436157","0.3370929956436157"
"4004","0.30961862206459045","0.30961862206459045","0.30961862206459045"
"4007","0.3530794382095337","0.3530794382095337","0.3530794382095337"
"4009","0.31293296813964844","0.31293296813964844","0.31293296813964844"
"4010","0.2867514193058014","0.2867514193058014","0.2867514193058014"
"4011","0.304264634847641","0.304264634847641","0.304264634847641"
"4012","0.2975538969039917","0.2975538969039917","0.2975538969039917"
"4013","0.2608197033405304","0.2608197033405304","0.2608197033405304"
"4014","0.28387612104415894","0.28387612104415894","0.28387612104415894"
"4015","0.2614971697330475","0.2614971697330475","0.2614971697330475"
"4017","0.2643573582172394","0.2643573582172394","0.2643573582172394"
"4018","0.25118622183799744","0.25118622183799744","0.25118622183799744"
"4020","0.2746930718421936","0.2746930718421936","0.2746930718421936"
"4028","0.299026757478714","0.299026757478714","0.299026757478714"
"4031","0.31559690833091736","0.31559690833091736","0.31559690833091736"
"4032","0.2810099124908447","0.2810099124908447","0.2810099124908447"
"4034","0.2974310517311096","0.2974310517311096","0.2974310517311096"
"4039","0.28094246983528137","0.28094246983528137","0.28094246983528137"
"4042","0.2796609401702881","0.2796609401702881","0.2796609401702881"
"4043","0.27764469385147095","0.27764469385147095","0.27764469385147095"
"4045","0.392253041267395","0.392253041267395","0.392253041267395"
"4046","0.47311294078826904","0.47311294078826904","0.47311294078826904"
"4050","0.2817852199077606","0.2817852199077606","0.2817852199077606"
"4052","0.2758512496948242","0.2758512496948242","0.2758512496948242"
"4054","0.2806829810142517","0.2806829810142517","0.2806829810142517"
"4056","0.26647233963012695","0.26647233963012695","0.26647233963012695"
"4060","0.2664670944213867","0.2664670944213867","0.2664670944213867"
"4063","0.29743266105651855","0.29743266105651855","0.29743266105651855"
"4064","0.27620068192481995","0.27620068192481995","0.27620068192481995"
"4065","0.2800798714160919","0.2800798714160919","0.2800798714160919"
"4066","0.28216829895973206","0.28216829895973206","0.28216829895973206"
"4067","0.27640047669410706","0.27640047669410706","0.27640047669410706"
"4068","0.2570588290691376","0.2570588290691376","0.2570588290691376"
"4069","0.26365238428115845","0.26365238428115845","0.26365238428115845"
"4073","0.296609103679657","0.296609103679657","0.296609103679657"
"4078","0.27255138754844666","0.27255138754844666","0.27255138754844666"
"4079","0.2869911193847656","0.2869911193847656","0.2869911193847656"
"4085","0.29197731614112854","0.29197731614112854","0.29197731614112854"
"4086","0.2644716501235962","0.2644716501235962","0.2644716501235962"
"4089","0.23630887269973755","0.23630887269973755","0.23630887269973755"
"4093","0.23785702884197235","0.23785702884197235","0.23785702884197235"
"4095","0.2419246882200241","0.2419246882200241","0.2419246882200241"
"4096","0.2496458739042282","0.2496458739042282","0.2496458739042282"
"4097","0.26031413674354553","0.26031413674354553","0.26031413674354553"
"4098","0.27226659655570984","0.27226659655570984","0.27226659655570984"
"4099","0.2613191604614258","0.2613191604614258","0.2613191604614258"
"4103","0.3093838095664978","0.3093838095664978","0.3093838095664978"
"4110","0.2818063497543335","0.2818063497543335","0.2818063497543335"
"4113","0.30526411533355713","0.30526411533355713","0.30526411533355713"
"4115","0.265934556722641","0.265934556722641","0.265934556722641"
"4118","0.27769941091537476","0.27769941091537476","0.27769941091537476"
"4121","0.2655821740627289","0.2655821740627289","0.2655821740627289"
"4126","0.29275375604629517","0.29275375604629517","0.29275375604629517"
"4127","0.30612635612487793","0.30612635612487793","0.30612635612487793"
"4128","0.33614832162857056","0.33614832162857056","0.33614832162857056"
"4129","0.2964513301849365","0.2964513301849365","0.2964513301849365"
"4130","0.2779809236526489","0.2779809236526489","0.2779809236526489"
"4131","0.28516992926597595","0.28516992926597595","0.28516992926597595"
"4133","0.2639889717102051","0.2639889717102051","0.2639889717102051"
"4134","0.26742446422576904","0.26742446422576904","0.26742446422576904"
"4135","0.3236028850078583","0.3236028850078583","0.3236028850078583"
"4136","0.37287458777427673","0.37287458777427673","0.37287458777427673"
"4138","0.3281954228878021","0.3281954228878021","0.3281954228878021"
"4140","0.46577632427215576","0.46577632427215576","0.46577632427215576"
"4143","0.27206501364707947","0.27206501364707947","0.27206501364707947"
"4144","0.2771148383617401","0.2771148383617401","0.2771148383617401"
"4146","0.26954638957977295","0.26954638957977295","0.26954638957977295"
"4149","0.2544419467449188","0.2544419467449188","0.2544419467449188"
"4153","0.3610208034515381","0.3610208034515381","0.3610208034515381"
"4154","0.34566640853881836","0.34566640853881836","0.34566640853881836"
"4156","0.3165457248687744","0.3165457248687744","0.3165457248687744"
"4157","0.3539321720600128","0.3539321720600128","0.3539321720600128"
"4164","0.26493966579437256","0.26493966579437256","0.26493966579437256"
"4166","0.2870570123195648","0.2870570123195648","0.2870570123195648"
"4167","0.26621580123901367","0.26621580123901367","0.26621580123901367"
"4168","0.2649374008178711","0.2649374008178711","0.2649374008178711"
"4172","0.2718823552131653","0.2718823552131653","0.2718823552131653"
"4173","0.25888028740882874","0.25888028740882874","0.25888028740882874"
"4176","0.3022806644439697","0.3022806644439697","0.3022806644439697"
"4178","0.5925561785697937","0.5925561785697937","0.5925561785697937"
"4179","0.417783260345459","0.417783260345459","0.417783260345459"
"4180","0.34224939346313477","0.34224939346313477","0.34224939346313477"
"4181","0.33334362506866455","0.33334362506866455","0.33334362506866455"
"4184","0.3657582104206085","0.3657582104206085","0.3657582104206085"
"4185","0.31674373149871826","0.31674373149871826","0.31674373149871826"
"4188","0.26819315552711487","0.26819315552711487","0.26819315552711487"
"4189","0.2532089352607727","0.2532089352607727","0.2532089352607727"
"4190","0.25522470474243164","0.25522470474243164","0.25522470474243164"
"4191","0.25650161504745483","0.25650161504745483","0.25650161504745483"
"4193","0.28083711862564087","0.28083711862564087","0.28083711862564087"
"4195","0.25688302516937256","0.25688302516937256","0.25688302516937256"
"4197","0.25085073709487915","0.25085073709487915","0.25085073709487915"
"4199","0.2826146185398102","0.2826146185398102","0.2826146185398102"
"4201","0.2822639048099518","0.2822639048099518","0.2822639048099518"
"4203","0.273405522108078","0.273405522108078","0.273405522108078"
"4208","0.2681954503059387","0.2681954503059387","0.2681954503059387"
"4209","0.2670447826385498","0.2670447826385498","0.2670447826385498"
"4211","0.26628825068473816","0.26628825068473816","0.26628825068473816"
"4212","0.2734839916229248","0.2734839916229248","0.2734839916229248"
"4213","0.287296324968338","0.287296324968338","0.287296324968338"
"4214","0.2889259159564972","0.2889259159564972","0.2889259159564972"
"4220","0.26926517486572266","0.26926517486572266","0.26926517486572266"
"4222","0.26604530215263367","0.26604530215263367","0.26604530215263367"
"4224","0.23239925503730774","0.23239925503730774","0.23239925503730774"
"4226","0.2600867450237274","0.2600867450237274","0.2600867450237274"
"4228","0.3090481758117676","0.3090481758117676","0.3090481758117676"
"4229","0.30091041326522827","0.30091041326522827","0.30091041326522827"
"4230","0.2816959321498871","0.2816959321498871","0.2816959321498871"
"4233","0.25168925523757935","0.25168925523757935","0.25168925523757935"
"4234","0.28012216091156006","0.28012216091156006","0.28012216091156006"
"4235","0.27466505765914917","0.27466505765914917","0.27466505765914917"
"4237","0.24903132021427155","0.24903132021427155","0.24903132021427155"
"4239","0.2975521385669708","0.2975521385669708","0.2975521385669708"
"4244","0.2921541631221771","0.2921541631221771","0.2921541631221771"
"4245","0.23985594511032104","0.23985594511032104","0.23985594511032104"
"4247","0.27935925126075745","0.27935925126075745","0.27935925126075745"
"4248","0.30074411630630493","0.30074411630630493","0.30074411630630493"
"4249","0.28666257858276367","0.28666257858276367","0.28666257858276367"
"4250","0.2431584745645523","0.2431584745645523","0.2431584745645523"
"4252","0.2562503516674042","0.2562503516674042","0.2562503516674042"
"4258","0.26772570610046387","0.26772570610046387","0.26772570610046387"
"4260","0.28640854358673096","0.28640854358673096","0.28640854358673096"
"4261","0.30559030175209045","0.30559030175209045","0.30559030175209045"
"4262","0.3460187017917633","0.3460187017917633","0.3460187017917633"
"4265","0.2821508049964905","0.2821508049964905","0.2821508049964905"
"4266","0.2963806688785553","0.2963806688785553","0.2963806688785553"
"4267","0.2618505358695984","0.2618505358695984","0.2618505358695984"
"4269","0.26748865842819214","0.26748865842819214","0.26748865842819214"
"4270","0.27158764004707336","0.27158764004707336","0.27158764004707336"
"4271","0.26079612970352173","0.26079612970352173","0.26079612970352173"
"4274","0.28068238496780396","0.28068238496780396","0.28068238496780396"
"4275","0.2729029059410095","0.2729029059410095","0.2729029059410095"
"4278","0.26667678356170654","0.26667678356170654","0.26667678356170654"
"4280","0.2503907084465027","0.2503907084465027","0.2503907084465027"
"4282","0.2695619761943817","0.2695619761943817","0.2695619761943817"
"4283","0.26227548718452454","0.26227548718452454","0.26227548718452454"
"4284","0.28932395577430725","0.28932395577430725","0.28932395577430725"
"4286","0.30870676040649414","0.30870676040649414","0.30870676040649414"
"4290","0.3069861829280853","0.3069861829280853","0.3069861829280853"
"4291","0.29463323950767517","0.29463323950767517","0.29463323950767517"
"4292","0.2806759178638458","0.2806759178638458","0.2806759178638458"
"4294","0.233568012714386","0.233568012714386","0.233568012714386"
"4297","0.2679280936717987","0.2679280936717987","0.2679280936717987"
"4299","0.27161020040512085","0.27161020040512085","0.27161020040512085"
"4300","0.2698718011379242","0.2698718011379242","0.2698718011379242"
"4301","0.2622760236263275","0.2622760236263275","0.2622760236263275"
"4303","0.2951725423336029","0.2951725423336029","0.2951725423336029"
"4304","0.324280709028244","0.324280709028244","0.324280709028244"
"4314","0.49998146295547485","0.49998146295547485","0.49998146295547485"
"4318","0.44791778922080994","0.44791778922080994","0.44791778922080994"
"4321","0.452164888381958","0.452164888381958","0.452164888381958"
"4323","0.4392707645893097","0.4392707645893097","0.4392707645893097"
"4326","0.4468667209148407","0.4468667209148407","0.4468667209148407"
"4327","0.47012150287628174","0.47012150287628174","0.47012150287628174"
"4328","0.43955492973327637","0.43955492973327637","0.43955492973327637"
"4331","0.4946005940437317","0.4946005940437317","0.4946005940437317"
"4333","0.4660545587539673","0.4660545587539673","0.4660545587539673"
"4336","0.4304769039154053","0.4304769039154053","0.4304769039154053"
"4337","0.4355270564556122","0.4355270564556122","0.4355270564556122"
"4338","0.44284623861312866","0.44284623861312866","0.44284623861312866"
"4339","0.4550342559814453","0.4550342559814453","0.4550342559814453"
"4340","0.5440735220909119","0.5440735220909119","0.5440735220909119"
"4341","0.4720935821533203","0.4720935821533203","0.4720935821533203"
"4342","0.5182453989982605","0.5182453989982605","0.5182453989982605"
"4345","0.4434122145175934","0.4434122145175934","0.4434122145175934"
"4347","0.4240052103996277","0.4240052103996277","0.4240052103996277"
"4349","0.3812842071056366","0.3812842071056366","0.3812842071056366"
"4352","0.487299382686615","0.487299382686615","0.487299382686615"
"4353","0.4515302777290344","0.4515302777290344","0.4515302777290344"
"4358","0.44946640729904175","0.44946640729904175","0.44946640729904175"
"4360","0.4481707811355591","0.4481707811355591","0.4481707811355591"
"4361","0.4503627121448517","0.4503627121448517","0.4503627121448517"
"4363","0.4528587758541107","0.4528587758541107","0.4528587758541107"
"4365","0.4384726881980896","0.4384726881980896","0.4384726881980896"
"4366","0.43341362476348877","0.43341362476348877","0.43341362476348877"
"4369","0.46985557675361633","0.46985557675361633","0.46985557675361633"
"4370","0.4398210048675537","0.4398210048675537","0.4398210048675537"
"4371","0.4242815375328064","0.4242815375328064","0.4242815375328064"
"4373","0.49745920300483704","0.49745920300483704","0.49745920300483704"
"4375","0.4649108350276947","0.4649108350276947","0.4649108350276947"
"4377","0.4432801902294159","0.4432801902294159","0.4432801902294159"
"4379","0.43676090240478516","0.43676090240478516","0.43676090240478516"
"4381","0.45838606357574463","0.45838606357574463","0.45838606357574463"
"4383","0.4705966114997864","0.4705966114997864","0.4705966114997864"
"4384","0.5371321439743042","0.5371321439743042","0.5371321439743042"
"4385","0.45195144414901733","0.45195144414901733","0.45195144414901733"
"4386","0.4459480047225952","0.4459480047225952","0.4459480047225952"
"4392","0.4114057421684265","0.4114057421684265","0.4114057421684265"
"4393","0.39492636919021606","0.39492636919021606","0.39492636919021606"
"4396","0.39188244938850403","0.39188244938850403","0.39188244938850403"
"4397","0.4173220992088318","0.4173220992088318","0.4173220992088318"
"4398","0.441841721534729","0.441841721534729","0.441841721534729"
"4399","0.5044812560081482","0.5044812560081482","0.5044812560081482"
"4403","0.49204349517822266","0.49204349517822266","0.49204349517822266"
"4404","0.43788135051727295","0.43788135051727295","0.43788135051727295"
"4405","0.4252548813819885","0.4252548813819885","0.4252548813819885"
"4406","0.6553173065185547","0.6553173065185547","0.6553173065185547"
"4408","0.4924153983592987","0.4924153983592987","0.4924153983592987"
"4409","0.45263081789016724","0.45263081789016724","0.45263081789016724"
"4410","0.4545588195323944","0.4545588195323944","0.4545588195323944"
"4411","0.403807669878006","0.403807669878006","0.403807669878006"
"4412","0.42199844121932983","0.42199844121932983","0.42199844121932983"
"4414","0.43741801381111145","0.43741801381111145","0.43741801381111145"
"4415","0.4452597498893738","0.4452597498893738","0.4452597498893738"
"4416","0.41156262159347534","0.41156262159347534","0.41156262159347534"
"4417","0.4724467694759369","0.4724467694759369","0.4724467694759369"
"4422","0.37875398993492126","0.37875398993492126","0.37875398993492126"
"4423","0.3900618553161621","0.3900618553161621","0.3900618553161621"
"4424","0.3951898515224457","0.3951898515224457","0.3951898515224457"
"4425","0.3950566351413727","0.3950566351413727","0.3950566351413727"
"4426","0.48146843910217285","0.48146843910217285","0.48146843910217285"
"4427","0.40341681241989136","0.40341681241989136","0.40341681241989136"
"4428","0.3834496736526489","0.3834496736526489","0.3834496736526489"
"4430","0.44639313220977783","0.44639313220977783","0.44639313220977783"
"4432","0.45663541555404663","0.45663541555404663","0.45663541555404663"
"4435","0.42248475551605225","0.42248475551605225","0.42248475551605225"
"4436","0.3999687433242798","0.3999687433242798","0.3999687433242798"
"4438","0.4055352807044983","0.4055352807044983","0.4055352807044983"
"4439","0.39138463139533997","0.39138463139533997","0.39138463139533997"
"4443","0.4524787962436676","0.4524787962436676","0.4524787962436676"
"4445","0.4211181402206421","0.4211181402206421","0.4211181402206421"
"4448","0.37421032786369324","0.37421032786369324","0.37421032786369324"
"4449","0.4299263656139374","0.4299263656139374","0.4299263656139374"
"4451","0.39335954189300537","0.39335954189300537","0.39335954189300537"
"4452","0.40588200092315674","0.40588200092315674","0.40588200092315674"
"4454","0.397225558757782","0.397225558757782","0.397225558757782"
"4456","0.3911060690879822","0.3911060690879822","0.3911060690879822"
"4457","0.39973342418670654","0.39973342418670654","0.39973342418670654"
"4460","0.41998419165611267","0.41998419165611267","0.41998419165611267"
"4462","0.48032858967781067","0.48032858967781067","0.48032858967781067"
"4463","0.40378671884536743","0.40378671884536743","0.40378671884536743"
"4467","0.48046061396598816","0.48046061396598816","0.48046061396598816"
"4468","0.4858803153038025","0.4858803153038025","0.4858803153038025"
"4471","0.3264014422893524","0.3264014422893524","0.3264014422893524"
"4472","0.28752246499061584","0.28752246499061584","0.28752246499061584"
"4473","0.27670928835868835","0.27670928835868835","0.27670928835868835"
"4474","0.25487515330314636","0.25487515330314636","0.25487515330314636"
"4477","0.24533087015151978","0.24533087015151978","0.24533087015151978"
"4478","0.23427987098693848","0.23427987098693848","0.23427987098693848"
"4480","0.2286738008260727","0.2286738008260727","0.2286738008260727"
"4483","0.21862755715847015","0.21862755715847015","0.21862755715847015"
"4485","0.22059915959835052","0.22059915959835052","0.22059915959835052"
"4487","0.23656320571899414","0.23656320571899414","0.23656320571899414"
"4491","0.3023923337459564","0.3023923337459564","0.3023923337459564"
"4493","0.2528480887413025","0.2528480887413025","0.2528480887413025"
"4504","0.2638349235057831","0.2638349235057831","0.2638349235057831"
"4508","0.3030017614364624","0.3030017614364624","0.3030017614364624"
"4511","0.2483438104391098","0.2483438104391098","0.2483438104391098"
"4514","0.23294515907764435","0.23294515907764435","0.23294515907764435"
"4516","0.22337545454502106","0.22337545454502106","0.22337545454502106"
"4517","0.24491161108016968","0.24491161108016968","0.24491161108016968"
"4518","0.2274451106786728","0.2274451106786728","0.2274451106786728"
"4520","0.25221794843673706","0.25221794843673706","0.25221794843673706"
"4521","0.26454970240592957","0.26454970240592957","0.26454970240592957"
"4522","0.23376616835594177","0.23376616835594177","0.23376616835594177"
"4524","0.3008952736854553","0.3008952736854553","0.3008952736854553"
"4525","0.29826346039772034","0.29826346039772034","0.29826346039772034"
"4527","0.29963797330856323","0.29963797330856323","0.29963797330856323"
"4528","0.25537770986557007","0.25537770986557007","0.25537770986557007"
"4531","0.2524634301662445","0.2524634301662445","0.2524634301662445"
"4532","0.2442033439874649","0.2442033439874649","0.2442033439874649"
"4534","0.27153754234313965","0.27153754234313965","0.27153754234313965"
"4535","0.3070220649242401","0.3070220649242401","0.3070220649242401"
"4538","0.2825614809989929","0.2825614809989929","0.2825614809989929"
