"Step","sleek-thunder-73 - global gradient norm","sleek-thunder-73 - global gradient norm__MIN","sleek-thunder-73 - global gradient norm__MAX"
"4871","0.22681546211242676","0.22681546211242676","0.22681546211242676"
"4872","0.22038017213344574","0.22038017213344574","0.22038017213344574"
"4876","0.22502045333385468","0.22502045333385468","0.22502045333385468"
"4879","0.20957256853580475","0.20957256853580475","0.20957256853580475"
"4880","0.19360734522342682","0.19360734522342682","0.19360734522342682"
"4881","0.19884653389453888","0.19884653389453888","0.19884653389453888"
"4882","0.1967497169971466","0.1967497169971466","0.1967497169971466"
"4884","0.21302053332328796","0.21302053332328796","0.21302053332328796"
"4887","0.236024871468544","0.236024871468544","0.236024871468544"
"4888","0.20489256083965302","0.20489256083965302","0.20489256083965302"
"4890","0.20600488781929016","0.20600488781929016","0.20600488781929016"
"4892","0.22130466997623444","0.22130466997623444","0.22130466997623444"
"4898","0.25303012132644653","0.25303012132644653","0.25303012132644653"
"4899","0.22814704477787018","0.22814704477787018","0.22814704477787018"
"4900","0.21089541912078857","0.21089541912078857","0.21089541912078857"
"4903","0.2163991630077362","0.2163991630077362","0.2163991630077362"
"4904","0.22366289794445038","0.22366289794445038","0.22366289794445038"
"4905","0.20177613198757172","0.20177613198757172","0.20177613198757172"
"4907","0.21420682966709137","0.21420682966709137","0.21420682966709137"
"4909","0.2510203421115875","0.2510203421115875","0.2510203421115875"
"4910","0.2318985015153885","0.2318985015153885","0.2318985015153885"
"4912","0.24115332961082458","0.24115332961082458","0.24115332961082458"
"4915","0.2850803732872009","0.2850803732872009","0.2850803732872009"
"4916","0.2650129795074463","0.2650129795074463","0.2650129795074463"
"4918","0.22710543870925903","0.22710543870925903","0.22710543870925903"
"4919","0.23879320919513702","0.23879320919513702","0.23879320919513702"
"4925","0.2151876538991928","0.2151876538991928","0.2151876538991928"
"4926","0.22373086214065552","0.22373086214065552","0.22373086214065552"
"4928","0.25885462760925293","0.25885462760925293","0.25885462760925293"
"4929","0.26575782895088196","0.26575782895088196","0.26575782895088196"
"4930","0.24783122539520264","0.24783122539520264","0.24783122539520264"
"4931","0.22685518860816956","0.22685518860816956","0.22685518860816956"
"4932","0.21753476560115814","0.21753476560115814","0.21753476560115814"
"4933","0.21742145717144012","0.21742145717144012","0.21742145717144012"
"4934","0.21024630963802338","0.21024630963802338","0.21024630963802338"
"4937","0.21072585880756378","0.21072585880756378","0.21072585880756378"
"4938","0.222378209233284","0.222378209233284","0.222378209233284"
"4939","0.22182145714759827","0.22182145714759827","0.22182145714759827"
"4941","0.21616509556770325","0.21616509556770325","0.21616509556770325"
"4945","0.2199290245771408","0.2199290245771408","0.2199290245771408"
"4947","0.20732666552066803","0.20732666552066803","0.20732666552066803"
"4948","0.23443593084812164","0.23443593084812164","0.23443593084812164"
"4951","0.24083657562732697","0.24083657562732697","0.24083657562732697"
"4952","0.20450496673583984","0.20450496673583984","0.20450496673583984"
"4956","0.1977299302816391","0.1977299302816391","0.1977299302816391"
"4957","0.212222158908844","0.212222158908844","0.212222158908844"
"4958","0.21268251538276672","0.21268251538276672","0.21268251538276672"
"4959","0.23020407557487488","0.23020407557487488","0.23020407557487488"
"4961","0.21054530143737793","0.21054530143737793","0.21054530143737793"
"4963","0.317036509513855","0.317036509513855","0.317036509513855"
"4966","0.24326498806476593","0.24326498806476593","0.24326498806476593"
"4967","0.24321570992469788","0.24321570992469788","0.24321570992469788"
"4968","0.23721082508563995","0.23721082508563995","0.23721082508563995"
"4971","0.22676658630371094","0.22676658630371094","0.22676658630371094"
"4977","0.22971439361572266","0.22971439361572266","0.22971439361572266"
"4978","0.20000594854354858","0.20000594854354858","0.20000594854354858"
"4981","0.222692608833313","0.222692608833313","0.222692608833313"
"4984","0.2081727534532547","0.2081727534532547","0.2081727534532547"
"4988","0.21559427678585052","0.21559427678585052","0.21559427678585052"
"4990","0.2048656940460205","0.2048656940460205","0.2048656940460205"
"4993","0.2154756337404251","0.2154756337404251","0.2154756337404251"
"4994","0.21915589272975922","0.21915589272975922","0.21915589272975922"
"4996","0.2101561278104782","0.2101561278104782","0.2101561278104782"
"4997","0.21935243904590607","0.21935243904590607","0.21935243904590607"
"4998","0.2234782874584198","0.2234782874584198","0.2234782874584198"
"4999","0.2212352305650711","0.2212352305650711","0.2212352305650711"
"5000","0.2022639513015747","0.2022639513015747","0.2022639513015747"
"5004","0.2136099636554718","0.2136099636554718","0.2136099636554718"
"5005","0.2245876044034958","0.2245876044034958","0.2245876044034958"
"5006","0.240740105509758","0.240740105509758","0.240740105509758"
"5007","0.23931825160980225","0.23931825160980225","0.23931825160980225"
"5008","0.21290235221385956","0.21290235221385956","0.21290235221385956"
"5009","0.2023688554763794","0.2023688554763794","0.2023688554763794"
"5011","0.22004327178001404","0.22004327178001404","0.22004327178001404"
"5015","0.24281923472881317","0.24281923472881317","0.24281923472881317"
"5018","0.21375830471515656","0.21375830471515656","0.21375830471515656"
"5019","0.22918225824832916","0.22918225824832916","0.22918225824832916"
"5020","0.23973903059959412","0.23973903059959412","0.23973903059959412"
"5021","0.21670977771282196","0.21670977771282196","0.21670977771282196"
"5022","0.2322045862674713","0.2322045862674713","0.2322045862674713"
"5024","0.24313560128211975","0.24313560128211975","0.24313560128211975"
"5025","0.24489867687225342","0.24489867687225342","0.24489867687225342"
"5027","0.23119786381721497","0.23119786381721497","0.23119786381721497"
"5028","0.2350706309080124","0.2350706309080124","0.2350706309080124"
"5031","0.23235519230365753","0.23235519230365753","0.23235519230365753"
"5032","0.21741808950901031","0.21741808950901031","0.21741808950901031"
"5034","0.22977624833583832","0.22977624833583832","0.22977624833583832"
"5036","0.22661663591861725","0.22661663591861725","0.22661663591861725"
"5045","0.2278619408607483","0.2278619408607483","0.2278619408607483"
"5047","0.21072936058044434","0.21072936058044434","0.21072936058044434"
"5049","0.27007362246513367","0.27007362246513367","0.27007362246513367"
"5050","0.26444894075393677","0.26444894075393677","0.26444894075393677"
"5051","0.23317696154117584","0.23317696154117584","0.23317696154117584"
"5054","0.24795356392860413","0.24795356392860413","0.24795356392860413"
"5056","0.23220635950565338","0.23220635950565338","0.23220635950565338"
"5057","0.23732101917266846","0.23732101917266846","0.23732101917266846"
"5058","0.23364143073558807","0.23364143073558807","0.23364143073558807"
"5059","0.2631908357143402","0.2631908357143402","0.2631908357143402"
"5060","0.23782674968242645","0.23782674968242645","0.23782674968242645"
"5064","0.22946447134017944","0.22946447134017944","0.22946447134017944"
"5066","0.21463483572006226","0.21463483572006226","0.21463483572006226"
"5067","0.20633451640605927","0.20633451640605927","0.20633451640605927"
"5068","0.20305946469306946","0.20305946469306946","0.20305946469306946"
"5069","0.2341029793024063","0.2341029793024063","0.2341029793024063"
"5071","0.25436052680015564","0.25436052680015564","0.25436052680015564"
"5072","0.2515639066696167","0.2515639066696167","0.2515639066696167"
"5075","0.23980559408664703","0.23980559408664703","0.23980559408664703"
"5077","0.22053514420986176","0.22053514420986176","0.22053514420986176"
"5078","0.2264660745859146","0.2264660745859146","0.2264660745859146"
"5081","0.22455263137817383","0.22455263137817383","0.22455263137817383"
"5082","0.23358087241649628","0.23358087241649628","0.23358087241649628"
"5083","0.22578415274620056","0.22578415274620056","0.22578415274620056"
"5086","0.22214378416538239","0.22214378416538239","0.22214378416538239"
"5087","0.22670581936836243","0.22670581936836243","0.22670581936836243"
"5088","0.23907621204853058","0.23907621204853058","0.23907621204853058"
"5090","0.22747623920440674","0.22747623920440674","0.22747623920440674"
"5094","0.22108784317970276","0.22108784317970276","0.22108784317970276"
"5095","0.21327315270900726","0.21327315270900726","0.21327315270900726"
"5096","0.21188810467720032","0.21188810467720032","0.21188810467720032"
"5097","0.2163579910993576","0.2163579910993576","0.2163579910993576"
"5099","0.20622189342975616","0.20622189342975616","0.20622189342975616"
"5102","0.22913895547389984","0.22913895547389984","0.22913895547389984"
"5103","0.2061617076396942","0.2061617076396942","0.2061617076396942"
"5105","0.22821448743343353","0.22821448743343353","0.22821448743343353"
"5106","0.2071262151002884","0.2071262151002884","0.2071262151002884"
"5107","0.21952711045742035","0.21952711045742035","0.21952711045742035"
"5108","0.2188643515110016","0.2188643515110016","0.2188643515110016"
"5109","0.20307910442352295","0.20307910442352295","0.20307910442352295"
"5110","0.22685712575912476","0.22685712575912476","0.22685712575912476"
"5111","0.2386263608932495","0.2386263608932495","0.2386263608932495"
"5112","0.221633180975914","0.221633180975914","0.221633180975914"
"5113","0.23207025229930878","0.23207025229930878","0.23207025229930878"
"5116","0.220932275056839","0.220932275056839","0.220932275056839"
"5117","0.2125566452741623","0.2125566452741623","0.2125566452741623"
"5121","0.23963293433189392","0.23963293433189392","0.23963293433189392"
"5122","0.2343718409538269","0.2343718409538269","0.2343718409538269"
"5123","0.23915982246398926","0.23915982246398926","0.23915982246398926"
"5127","0.23304294049739838","0.23304294049739838","0.23304294049739838"
"5130","0.3310638666152954","0.3310638666152954","0.3310638666152954"
"5134","0.2702290415763855","0.2702290415763855","0.2702290415763855"
"5141","0.2254101037979126","0.2254101037979126","0.2254101037979126"
"5146","0.23014482855796814","0.23014482855796814","0.23014482855796814"
"5147","0.21257050335407257","0.21257050335407257","0.21257050335407257"
"5149","0.21321211755275726","0.21321211755275726","0.21321211755275726"
"5152","0.22670617699623108","0.22670617699623108","0.22670617699623108"
"5153","0.2144148200750351","0.2144148200750351","0.2144148200750351"
"5154","0.22049947082996368","0.22049947082996368","0.22049947082996368"
"5155","0.212336003780365","0.212336003780365","0.212336003780365"
"5156","0.2151055932044983","0.2151055932044983","0.2151055932044983"
"5159","0.22185416519641876","0.22185416519641876","0.22185416519641876"
"5161","0.21299386024475098","0.21299386024475098","0.21299386024475098"
"5165","0.19916146993637085","0.19916146993637085","0.19916146993637085"
"5166","0.23012994229793549","0.23012994229793549","0.23012994229793549"
"5167","0.2137981653213501","0.2137981653213501","0.2137981653213501"
"5168","0.23893646895885468","0.23893646895885468","0.23893646895885468"
"5169","0.2204122543334961","0.2204122543334961","0.2204122543334961"
"5170","0.22482141852378845","0.22482141852378845","0.22482141852378845"
"5172","0.20082715153694153","0.20082715153694153","0.20082715153694153"
"5175","0.226844921708107","0.226844921708107","0.226844921708107"
"5176","0.23013783991336823","0.23013783991336823","0.23013783991336823"
"5177","0.21191853284835815","0.21191853284835815","0.21191853284835815"
"5178","0.21847669780254364","0.21847669780254364","0.21847669780254364"
"5179","0.22632262110710144","0.22632262110710144","0.22632262110710144"
"5181","0.21542620658874512","0.21542620658874512","0.21542620658874512"
"5185","0.2292712777853012","0.2292712777853012","0.2292712777853012"
"5186","0.21847176551818848","0.21847176551818848","0.21847176551818848"
"5187","0.23150770366191864","0.23150770366191864","0.23150770366191864"
"5188","0.217234268784523","0.217234268784523","0.217234268784523"
"5189","0.22034457325935364","0.22034457325935364","0.22034457325935364"
"5193","0.2250414341688156","0.2250414341688156","0.2250414341688156"
"5194","0.2102554589509964","0.2102554589509964","0.2102554589509964"
"5195","0.21397797763347626","0.21397797763347626","0.21397797763347626"
"5196","0.245598703622818","0.245598703622818","0.245598703622818"
"5199","0.20238400995731354","0.20238400995731354","0.20238400995731354"
"5200","0.20268584787845612","0.20268584787845612","0.20268584787845612"
"5203","0.20299941301345825","0.20299941301345825","0.20299941301345825"
"5205","0.20872744917869568","0.20872744917869568","0.20872744917869568"
"5206","0.2017447054386139","0.2017447054386139","0.2017447054386139"
"5208","0.20609532296657562","0.20609532296657562","0.20609532296657562"
"5213","0.20664143562316895","0.20664143562316895","0.20664143562316895"
"5215","0.20552481710910797","0.20552481710910797","0.20552481710910797"
"5218","0.23263834416866302","0.23263834416866302","0.23263834416866302"
"5219","0.2397925853729248","0.2397925853729248","0.2397925853729248"
"5220","0.22532065212726593","0.22532065212726593","0.22532065212726593"
"5223","0.23064859211444855","0.23064859211444855","0.23064859211444855"
"5224","0.2052602916955948","0.2052602916955948","0.2052602916955948"
"5225","0.22005876898765564","0.22005876898765564","0.22005876898765564"
"5226","0.22112001478672028","0.22112001478672028","0.22112001478672028"
"5228","0.23458577692508698","0.23458577692508698","0.23458577692508698"
"5231","0.21761822700500488","0.21761822700500488","0.21761822700500488"
"5234","0.22265376150608063","0.22265376150608063","0.22265376150608063"
"5236","0.21326161921024323","0.21326161921024323","0.21326161921024323"
"5239","0.23088818788528442","0.23088818788528442","0.23088818788528442"
"5240","0.2606559991836548","0.2606559991836548","0.2606559991836548"
"5243","0.2319294959306717","0.2319294959306717","0.2319294959306717"
"5248","0.20744170248508453","0.20744170248508453","0.20744170248508453"
"5249","0.2270566076040268","0.2270566076040268","0.2270566076040268"
"5250","0.22249464690685272","0.22249464690685272","0.22249464690685272"
"5251","0.20902849733829498","0.20902849733829498","0.20902849733829498"
"5252","0.22617734968662262","0.22617734968662262","0.22617734968662262"
"5253","0.22231025993824005","0.22231025993824005","0.22231025993824005"
"5254","0.21487310528755188","0.21487310528755188","0.21487310528755188"
"5256","0.2215101271867752","0.2215101271867752","0.2215101271867752"
"5258","0.21611545979976654","0.21611545979976654","0.21611545979976654"
"5260","0.302750825881958","0.302750825881958","0.302750825881958"
"5264","0.21949036419391632","0.21949036419391632","0.21949036419391632"
"5265","0.23270536959171295","0.23270536959171295","0.23270536959171295"
"5266","0.20092527568340302","0.20092527568340302","0.20092527568340302"
"5267","0.21059802174568176","0.21059802174568176","0.21059802174568176"
"5268","0.1922389715909958","0.1922389715909958","0.1922389715909958"
"5269","0.212868794798851","0.212868794798851","0.212868794798851"
"5270","0.2137872725725174","0.2137872725725174","0.2137872725725174"
"5271","0.21932533383369446","0.21932533383369446","0.21932533383369446"
"5272","0.20672760903835297","0.20672760903835297","0.20672760903835297"
"5273","0.20494809746742249","0.20494809746742249","0.20494809746742249"
"5274","0.21491922438144684","0.21491922438144684","0.21491922438144684"
"5276","0.21817243099212646","0.21817243099212646","0.21817243099212646"
"5279","0.23009933531284332","0.23009933531284332","0.23009933531284332"
"5280","0.20100505650043488","0.20100505650043488","0.20100505650043488"
"5281","0.2144262194633484","0.2144262194633484","0.2144262194633484"
"5285","0.24253539741039276","0.24253539741039276","0.24253539741039276"
"5288","0.2135280966758728","0.2135280966758728","0.2135280966758728"
"5292","0.22820350527763367","0.22820350527763367","0.22820350527763367"
"5295","0.20774786174297333","0.20774786174297333","0.20774786174297333"
"5296","0.23219570517539978","0.23219570517539978","0.23219570517539978"
"5299","0.2180284857749939","0.2180284857749939","0.2180284857749939"
"5303","0.21723124384880066","0.21723124384880066","0.21723124384880066"
"5304","0.19681333005428314","0.19681333005428314","0.19681333005428314"
"5306","0.21896792948246002","0.21896792948246002","0.21896792948246002"
"5308","0.21447208523750305","0.21447208523750305","0.21447208523750305"
"5310","0.22838635742664337","0.22838635742664337","0.22838635742664337"
"5311","0.21383611857891083","0.21383611857891083","0.21383611857891083"
"5312","0.20364342629909515","0.20364342629909515","0.20364342629909515"
"5313","0.2043258398771286","0.2043258398771286","0.2043258398771286"
"5314","0.23752371966838837","0.23752371966838837","0.23752371966838837"
"5317","0.20820322632789612","0.20820322632789612","0.20820322632789612"
"5318","0.21264605224132538","0.21264605224132538","0.21264605224132538"
"5319","0.20293430984020233","0.20293430984020233","0.20293430984020233"
"5320","0.22779609262943268","0.22779609262943268","0.22779609262943268"
"5323","0.22698302567005157","0.22698302567005157","0.22698302567005157"
"5324","0.21117302775382996","0.21117302775382996","0.21117302775382996"
"5325","0.22221533954143524","0.22221533954143524","0.22221533954143524"
"5326","0.21653780341148376","0.21653780341148376","0.21653780341148376"
"5327","0.20738956332206726","0.20738956332206726","0.20738956332206726"
"5328","0.1982213407754898","0.1982213407754898","0.1982213407754898"
"5330","0.19179052114486694","0.19179052114486694","0.19179052114486694"
"5331","0.2044348567724228","0.2044348567724228","0.2044348567724228"
"5334","0.21884754300117493","0.21884754300117493","0.21884754300117493"
"5336","0.20633001625537872","0.20633001625537872","0.20633001625537872"
"5337","0.2392159104347229","0.2392159104347229","0.2392159104347229"
"5338","0.2263658046722412","0.2263658046722412","0.2263658046722412"
"5340","0.2627128064632416","0.2627128064632416","0.2627128064632416"
"5342","0.24592694640159607","0.24592694640159607","0.24592694640159607"
"5343","0.25456079840660095","0.25456079840660095","0.25456079840660095"
"5346","0.24550195038318634","0.24550195038318634","0.24550195038318634"
"5347","0.23398593068122864","0.23398593068122864","0.23398593068122864"
"5352","0.21722657978534698","0.21722657978534698","0.21722657978534698"
"5354","0.2136807143688202","0.2136807143688202","0.2136807143688202"
"5355","0.20898792147636414","0.20898792147636414","0.20898792147636414"
"5356","0.1991375833749771","0.1991375833749771","0.1991375833749771"
"5357","0.19098089635372162","0.19098089635372162","0.19098089635372162"
"5358","0.2017744928598404","0.2017744928598404","0.2017744928598404"
"5361","0.2123950868844986","0.2123950868844986","0.2123950868844986"
"5362","0.19438163936138153","0.19438163936138153","0.19438163936138153"
"5363","0.2068122774362564","0.2068122774362564","0.2068122774362564"
"5364","0.20114997029304504","0.20114997029304504","0.20114997029304504"
"5365","0.20951779186725616","0.20951779186725616","0.20951779186725616"
"5368","0.23276378214359283","0.23276378214359283","0.23276378214359283"
"5369","0.22639714181423187","0.22639714181423187","0.22639714181423187"
"5371","0.20935413241386414","0.20935413241386414","0.20935413241386414"
"5372","0.21536755561828613","0.21536755561828613","0.21536755561828613"
"5373","0.20672565698623657","0.20672565698623657","0.20672565698623657"
"5374","0.21180042624473572","0.21180042624473572","0.21180042624473572"
"5375","0.20486730337142944","0.20486730337142944","0.20486730337142944"
"5376","0.20570538938045502","0.20570538938045502","0.20570538938045502"
"5377","0.20923933386802673","0.20923933386802673","0.20923933386802673"
"5378","0.23217381536960602","0.23217381536960602","0.23217381536960602"
"5385","0.2152870148420334","0.2152870148420334","0.2152870148420334"
"5386","0.2233130782842636","0.2233130782842636","0.2233130782842636"
"5388","0.220370814204216","0.220370814204216","0.220370814204216"
"5389","0.2029668390750885","0.2029668390750885","0.2029668390750885"
"5391","0.2142927348613739","0.2142927348613739","0.2142927348613739"
"5395","0.2300824522972107","0.2300824522972107","0.2300824522972107"
"5396","0.22288569808006287","0.22288569808006287","0.22288569808006287"
"5397","0.2169300764799118","0.2169300764799118","0.2169300764799118"
"5398","0.25092920660972595","0.25092920660972595","0.25092920660972595"
"5399","0.252375990152359","0.252375990152359","0.252375990152359"
"5400","0.22127200663089752","0.22127200663089752","0.22127200663089752"
"5401","0.21372397243976593","0.21372397243976593","0.21372397243976593"
"5403","0.22132417559623718","0.22132417559623718","0.22132417559623718"
"5404","0.2068387269973755","0.2068387269973755","0.2068387269973755"
"5405","0.2179078757762909","0.2179078757762909","0.2179078757762909"
"5407","0.2017679661512375","0.2017679661512375","0.2017679661512375"
"5409","0.20848147571086884","0.20848147571086884","0.20848147571086884"
"5411","0.2267478108406067","0.2267478108406067","0.2267478108406067"
"5412","0.21501804888248444","0.21501804888248444","0.21501804888248444"
"5413","0.2220964878797531","0.2220964878797531","0.2220964878797531"
"5414","0.2081948220729828","0.2081948220729828","0.2081948220729828"
"5415","0.20037208497524261","0.20037208497524261","0.20037208497524261"
"5416","0.19351300597190857","0.19351300597190857","0.19351300597190857"
"5417","0.19163745641708374","0.19163745641708374","0.19163745641708374"
"5420","0.19904184341430664","0.19904184341430664","0.19904184341430664"
"5422","0.20158398151397705","0.20158398151397705","0.20158398151397705"
"5424","0.21554327011108398","0.21554327011108398","0.21554327011108398"
"5427","0.19813032448291779","0.19813032448291779","0.19813032448291779"
"5428","0.20329061150550842","0.20329061150550842","0.20329061150550842"
"5429","0.20949837565422058","0.20949837565422058","0.20949837565422058"
"5436","0.2171265035867691","0.2171265035867691","0.2171265035867691"
"5437","0.23619990050792694","0.23619990050792694","0.23619990050792694"
"5439","0.2278994768857956","0.2278994768857956","0.2278994768857956"
"5440","0.2230866402387619","0.2230866402387619","0.2230866402387619"
"5443","0.23220744729042053","0.23220744729042053","0.23220744729042053"
"5446","0.21056196093559265","0.21056196093559265","0.21056196093559265"
"5448","0.22399048507213593","0.22399048507213593","0.22399048507213593"
"5449","0.228299081325531","0.228299081325531","0.228299081325531"
"5450","0.23623168468475342","0.23623168468475342","0.23623168468475342"
"5451","0.216915100812912","0.216915100812912","0.216915100812912"
"5454","0.2123790830373764","0.2123790830373764","0.2123790830373764"
"5455","0.22594110667705536","0.22594110667705536","0.22594110667705536"
"5459","0.21014882624149323","0.21014882624149323","0.21014882624149323"
"5461","0.21956251561641693","0.21956251561641693","0.21956251561641693"
"5462","0.220656618475914","0.220656618475914","0.220656618475914"
"5463","0.21353879570960999","0.21353879570960999","0.21353879570960999"
"5466","0.22594667971134186","0.22594667971134186","0.22594667971134186"
"5471","0.23293353617191315","0.23293353617191315","0.23293353617191315"
"5472","0.24709483981132507","0.24709483981132507","0.24709483981132507"
"5473","0.24615396559238434","0.24615396559238434","0.24615396559238434"
"5474","0.216262087225914","0.216262087225914","0.216262087225914"
"5477","0.23077672719955444","0.23077672719955444","0.23077672719955444"
"5482","0.21698495745658875","0.21698495745658875","0.21698495745658875"
"5486","0.21009008586406708","0.21009008586406708","0.21009008586406708"
"5487","0.20374862849712372","0.20374862849712372","0.20374862849712372"
"5490","0.20403853058815002","0.20403853058815002","0.20403853058815002"
"5491","0.21601341664791107","0.21601341664791107","0.21601341664791107"
"5492","0.19875074923038483","0.19875074923038483","0.19875074923038483"
"5496","0.21387255191802979","0.21387255191802979","0.21387255191802979"
"5498","0.213308647274971","0.213308647274971","0.213308647274971"
"5499","0.24679262936115265","0.24679262936115265","0.24679262936115265"
"5500","0.2562228739261627","0.2562228739261627","0.2562228739261627"
"5501","0.2839512228965759","0.2839512228965759","0.2839512228965759"
"5503","0.2341972440481186","0.2341972440481186","0.2341972440481186"
"5505","0.21794669330120087","0.21794669330120087","0.21794669330120087"
"5509","0.2070111632347107","0.2070111632347107","0.2070111632347107"
"5510","0.21657994389533997","0.21657994389533997","0.21657994389533997"
"5512","0.21989589929580688","0.21989589929580688","0.21989589929580688"
"5514","0.23242932558059692","0.23242932558059692","0.23242932558059692"
"5515","0.20392704010009766","0.20392704010009766","0.20392704010009766"
"5516","0.2121007889509201","0.2121007889509201","0.2121007889509201"
"5517","0.23761892318725586","0.23761892318725586","0.23761892318725586"
"5518","0.23370665311813354","0.23370665311813354","0.23370665311813354"
"5519","0.2286035418510437","0.2286035418510437","0.2286035418510437"
"5525","0.20102299749851227","0.20102299749851227","0.20102299749851227"
"5527","0.22836388647556305","0.22836388647556305","0.22836388647556305"
"5528","0.23016297817230225","0.23016297817230225","0.23016297817230225"
"5529","0.22559991478919983","0.22559991478919983","0.22559991478919983"
"5530","0.20499008893966675","0.20499008893966675","0.20499008893966675"
"5533","0.21994483470916748","0.21994483470916748","0.21994483470916748"
"5536","0.21341213583946228","0.21341213583946228","0.21341213583946228"
"5538","0.21940913796424866","0.21940913796424866","0.21940913796424866"
"5539","0.19567809998989105","0.19567809998989105","0.19567809998989105"
"5540","0.22336141765117645","0.22336141765117645","0.22336141765117645"
"5543","0.20888951420783997","0.20888951420783997","0.20888951420783997"
"5544","0.20284457504749298","0.20284457504749298","0.20284457504749298"
"5546","0.22671867907047272","0.22671867907047272","0.22671867907047272"
"5547","0.22166995704174042","0.22166995704174042","0.22166995704174042"
"5548","0.21214918792247772","0.21214918792247772","0.21214918792247772"
"5553","0.2194451540708542","0.2194451540708542","0.2194451540708542"
"5555","0.22168871760368347","0.22168871760368347","0.22168871760368347"
"5558","0.20244494080543518","0.20244494080543518","0.20244494080543518"
"5559","0.21013499796390533","0.21013499796390533","0.21013499796390533"
"5560","0.2058364599943161","0.2058364599943161","0.2058364599943161"
"5561","0.19762659072875977","0.19762659072875977","0.19762659072875977"
"5562","0.2072053998708725","0.2072053998708725","0.2072053998708725"
"5563","0.22547206282615662","0.22547206282615662","0.22547206282615662"
"5564","0.20497998595237732","0.20497998595237732","0.20497998595237732"
"5567","0.2331143617630005","0.2331143617630005","0.2331143617630005"
"5568","0.21115152537822723","0.21115152537822723","0.21115152537822723"
"5569","0.21936386823654175","0.21936386823654175","0.21936386823654175"
"5570","0.27746039628982544","0.27746039628982544","0.27746039628982544"
"5572","0.22628146409988403","0.22628146409988403","0.22628146409988403"
"5573","0.22239987552165985","0.22239987552165985","0.22239987552165985"
"5574","0.20974406599998474","0.20974406599998474","0.20974406599998474"
"5575","0.2248034030199051","0.2248034030199051","0.2248034030199051"
"5576","0.20604963600635529","0.20604963600635529","0.20604963600635529"
"5577","0.21098671853542328","0.21098671853542328","0.21098671853542328"
"5578","0.19902554154396057","0.19902554154396057","0.19902554154396057"
"5579","0.20424532890319824","0.20424532890319824","0.20424532890319824"
"5581","0.20810672640800476","0.20810672640800476","0.20810672640800476"
"5585","0.1980595588684082","0.1980595588684082","0.1980595588684082"
"5586","0.20761460065841675","0.20761460065841675","0.20761460065841675"
"5590","0.21045297384262085","0.21045297384262085","0.21045297384262085"
"5592","0.2270057201385498","0.2270057201385498","0.2270057201385498"
"5596","0.23771843314170837","0.23771843314170837","0.23771843314170837"
"5597","0.20691856741905212","0.20691856741905212","0.20691856741905212"
"5599","0.21632042527198792","0.21632042527198792","0.21632042527198792"
"5600","0.23885366320610046","0.23885366320610046","0.23885366320610046"
"5601","0.19935083389282227","0.19935083389282227","0.19935083389282227"
"5603","0.2060726284980774","0.2060726284980774","0.2060726284980774"
"5605","0.24536213278770447","0.24536213278770447","0.24536213278770447"
"5606","0.24234287440776825","0.24234287440776825","0.24234287440776825"
"5607","0.2650839686393738","0.2650839686393738","0.2650839686393738"
"5608","0.24593563377857208","0.24593563377857208","0.24593563377857208"
"5609","0.23298752307891846","0.23298752307891846","0.23298752307891846"
"5610","0.2273118495941162","0.2273118495941162","0.2273118495941162"
"5613","0.21582862734794617","0.21582862734794617","0.21582862734794617"
"5614","0.22831659018993378","0.22831659018993378","0.22831659018993378"
"5615","0.22676672041416168","0.22676672041416168","0.22676672041416168"
"5617","0.23012669384479523","0.23012669384479523","0.23012669384479523"
"5618","0.22481338679790497","0.22481338679790497","0.22481338679790497"
"5620","0.2542498707771301","0.2542498707771301","0.2542498707771301"
"5621","0.2514084279537201","0.2514084279537201","0.2514084279537201"
"5623","0.21849188208580017","0.21849188208580017","0.21849188208580017"
"5624","0.2949640154838562","0.2949640154838562","0.2949640154838562"
"5627","0.23024588823318481","0.23024588823318481","0.23024588823318481"
"5632","0.2136993259191513","0.2136993259191513","0.2136993259191513"
"5633","0.20210377871990204","0.20210377871990204","0.20210377871990204"
"5635","0.2052617073059082","0.2052617073059082","0.2052617073059082"
"5636","0.2436736822128296","0.2436736822128296","0.2436736822128296"
"5637","0.22517052292823792","0.22517052292823792","0.22517052292823792"
"5641","0.2176719307899475","0.2176719307899475","0.2176719307899475"
"5643","0.2139943540096283","0.2139943540096283","0.2139943540096283"
"5645","0.21239535510540009","0.21239535510540009","0.21239535510540009"
"5646","0.22406262159347534","0.22406262159347534","0.22406262159347534"
"5648","0.2015617936849594","0.2015617936849594","0.2015617936849594"
"5650","0.21835601329803467","0.21835601329803467","0.21835601329803467"
"5652","0.2199098765850067","0.2199098765850067","0.2199098765850067"
"5654","0.2431698590517044","0.2431698590517044","0.2431698590517044"
"5655","0.22540296614170074","0.22540296614170074","0.22540296614170074"
"5656","0.21119563281536102","0.21119563281536102","0.21119563281536102"
"5661","0.20936799049377441","0.20936799049377441","0.20936799049377441"
"5664","0.2181798815727234","0.2181798815727234","0.2181798815727234"
"5667","0.23028109967708588","0.23028109967708588","0.23028109967708588"
"5668","0.23369517922401428","0.23369517922401428","0.23369517922401428"
"5669","0.2191390097141266","0.2191390097141266","0.2191390097141266"
"5670","0.2527548372745514","0.2527548372745514","0.2527548372745514"
"5671","0.25899091362953186","0.25899091362953186","0.25899091362953186"
"5672","0.22241836786270142","0.22241836786270142","0.22241836786270142"
