"Step","lemon-disco-5 - train/grad_norm","lemon-disco-5 - train/grad_norm__MIN","lemon-disco-5 - train/grad_norm__MAX"
"0","Infinity","",""
"1","Infinity","",""
"2","Infinity","",""
"3","Infinity","",""
"1977","1.0247774124145508","1.0247774124145508","1.0247774124145508"
"1978","0.8778394460678101","0.8778394460678101","0.8778394460678101"
"1979","0.8778394460678101","0.8778394460678101","0.8778394460678101"
"1980","1.1247270107269287","1.1247270107269287","1.1247270107269287"
"1981","1.1247270107269287","1.1247270107269287","1.1247270107269287"
"1982","1.124167561531067","1.124167561531067","1.124167561531067"
"1983","1.124167561531067","1.124167561531067","1.124167561531067"
"1984","0.9130935668945312","0.9130935668945312","0.9130935668945312"
"1985","0.9130935668945312","0.9130935668945312","0.9130935668945312"
"1986","0.9879807233810425","0.9879807233810425","0.9879807233810425"
"1987","0.9879807233810425","0.9879807233810425","0.9879807233810425"
"1988","1.0487451553344727","1.0487451553344727","1.0487451553344727"
"1989","1.0487451553344727","1.0487451553344727","1.0487451553344727"
"1990","0.9252831339836121","0.9252831339836121","0.9252831339836121"
"1991","0.9252831339836121","0.9252831339836121","0.9252831339836121"
"1992","1.0205994844436646","1.0205994844436646","1.0205994844436646"
"1993","1.0205994844436646","1.0205994844436646","1.0205994844436646"
"1994","0.931972086429596","0.931972086429596","0.931972086429596"
"1995","0.931972086429596","0.931972086429596","0.931972086429596"
"1996","1.1114003658294678","1.1114003658294678","1.1114003658294678"
"1997","1.1114003658294678","1.1114003658294678","1.1114003658294678"
"1998","0.9692453145980835","0.9692453145980835","0.9692453145980835"
"1999","0.9692453145980835","0.9692453145980835","0.9692453145980835"
"2000","1.0996123552322388","1.0996123552322388","1.0996123552322388"
"2001","1.0996123552322388","1.0996123552322388","1.0996123552322388"
"2004","1.180971384048462","1.180971384048462","1.180971384048462"
"2005","1.180971384048462","1.180971384048462","1.180971384048462"
"2006","0.903486967086792","0.903486967086792","0.903486967086792"
"2007","0.903486967086792","0.903486967086792","0.903486967086792"
"2008","1.0927261114120483","1.0927261114120483","1.0927261114120483"
"2009","1.0927261114120483","1.0927261114120483","1.0927261114120483"
"2010","0.9165933132171631","0.9165933132171631","0.9165933132171631"
"2011","0.9165933132171631","0.9165933132171631","0.9165933132171631"
"2012","0.9028055667877197","0.9028055667877197","0.9028055667877197"
"2013","0.9028055667877197","0.9028055667877197","0.9028055667877197"
"2014","1.0993086099624634","1.0993086099624634","1.0993086099624634"
"2015","1.0993086099624634","1.0993086099624634","1.0993086099624634"
"2016","0.8877116441726685","0.8877116441726685","0.8877116441726685"
"2017","0.8877116441726685","0.8877116441726685","0.8877116441726685"
"2018","0.9250041246414185","0.9250041246414185","0.9250041246414185"
"2019","0.9250041246414185","0.9250041246414185","0.9250041246414185"
"2020","0.9440239071846008","0.9440239071846008","0.9440239071846008"
"2021","0.9440239071846008","0.9440239071846008","0.9440239071846008"
"2022","1.119222640991211","1.119222640991211","1.119222640991211"
"2023","1.119222640991211","1.119222640991211","1.119222640991211"
"2024","0.8966156840324402","0.8966156840324402","0.8966156840324402"
"2025","0.8966156840324402","0.8966156840324402","0.8966156840324402"
"2026","0.8883364796638489","0.8883364796638489","0.8883364796638489"
"2027","0.8883364796638489","0.8883364796638489","0.8883364796638489"
"2028","0.9760485291481018","0.9760485291481018","0.9760485291481018"
"2029","0.9760485291481018","0.9760485291481018","0.9760485291481018"
"2030","0.8505899310112","0.8505899310112","0.8505899310112"
"2031","0.8505899310112","0.8505899310112","0.8505899310112"
"2032","0.9400084018707275","0.9400084018707275","0.9400084018707275"
"2033","0.9400084018707275","0.9400084018707275","0.9400084018707275"
"2034","0.9479429125785828","0.9479429125785828","0.9479429125785828"
"2035","0.9479429125785828","0.9479429125785828","0.9479429125785828"
"2036","0.9456803798675537","0.9456803798675537","0.9456803798675537"
"2037","0.9456803798675537","0.9456803798675537","0.9456803798675537"
"2038","0.8884050846099854","0.8884050846099854","0.8884050846099854"
"2039","0.8884050846099854","0.8884050846099854","0.8884050846099854"
"2040","0.916763961315155","0.916763961315155","0.916763961315155"
"2041","0.916763961315155","0.916763961315155","0.916763961315155"
"2042","1.2362754344940186","1.2362754344940186","1.2362754344940186"
"2043","1.2362754344940186","1.2362754344940186","1.2362754344940186"
"2044","0.9103008508682251","0.9103008508682251","0.9103008508682251"
"2045","0.9103008508682251","0.9103008508682251","0.9103008508682251"
"2046","0.9221237897872925","0.9221237897872925","0.9221237897872925"
"2047","0.9221237897872925","0.9221237897872925","0.9221237897872925"
"2048","0.8963351845741272","0.8963351845741272","0.8963351845741272"
"2049","0.8963351845741272","0.8963351845741272","0.8963351845741272"
"2050","0.8529984354972839","0.8529984354972839","0.8529984354972839"
"2051","0.8529984354972839","0.8529984354972839","0.8529984354972839"
"2052","0.9472417831420898","0.9472417831420898","0.9472417831420898"
"2053","0.9472417831420898","0.9472417831420898","0.9472417831420898"
"2054","1.1385244131088257","1.1385244131088257","1.1385244131088257"
"2055","1.1385244131088257","1.1385244131088257","1.1385244131088257"
"2056","0.975197434425354","0.975197434425354","0.975197434425354"
"2057","0.975197434425354","0.975197434425354","0.975197434425354"
"2058","1.1847623586654663","1.1847623586654663","1.1847623586654663"
"2059","1.1847623586654663","1.1847623586654663","1.1847623586654663"
"2060","1.09467351436615","1.09467351436615","1.09467351436615"
"2061","1.09467351436615","1.09467351436615","1.09467351436615"
"2062","0.9520414471626282","0.9520414471626282","0.9520414471626282"
"2063","0.9520414471626282","0.9520414471626282","0.9520414471626282"
"2064","1.2004575729370117","1.2004575729370117","1.2004575729370117"
"2065","1.2004575729370117","1.2004575729370117","1.2004575729370117"
"2066","0.9713671803474426","0.9713671803474426","0.9713671803474426"
"2067","0.9713671803474426","0.9713671803474426","0.9713671803474426"
"2068","1.1813071966171265","1.1813071966171265","1.1813071966171265"
"2069","1.1813071966171265","1.1813071966171265","1.1813071966171265"
"2070","1.029764175415039","1.029764175415039","1.029764175415039"
"2071","1.029764175415039","1.029764175415039","1.029764175415039"
"2072","0.9629940986633301","0.9629940986633301","0.9629940986633301"
"2073","0.9629940986633301","0.9629940986633301","0.9629940986633301"
"2074","0.9929425716400146","0.9929425716400146","0.9929425716400146"
"2075","0.9929425716400146","0.9929425716400146","0.9929425716400146"
"2076","0.901054859161377","0.901054859161377","0.901054859161377"
"2077","0.901054859161377","0.901054859161377","0.901054859161377"
"2078","0.9394586086273193","0.9394586086273193","0.9394586086273193"
"2079","0.9394586086273193","0.9394586086273193","0.9394586086273193"
"2080","1.039169430732727","1.039169430732727","1.039169430732727"
"2081","1.039169430732727","1.039169430732727","1.039169430732727"
"2082","0.8649066686630249","0.8649066686630249","0.8649066686630249"
"2083","0.8649066686630249","0.8649066686630249","0.8649066686630249"
"2084","1.1214470863342285","1.1214470863342285","1.1214470863342285"
"2085","1.1214470863342285","1.1214470863342285","1.1214470863342285"
"2086","0.923851490020752","0.923851490020752","0.923851490020752"
"2087","0.923851490020752","0.923851490020752","0.923851490020752"
"2088","0.958797037601471","0.958797037601471","0.958797037601471"
"2089","0.958797037601471","0.958797037601471","0.958797037601471"
"2090","0.8789251446723938","0.8789251446723938","0.8789251446723938"
"2091","0.8789251446723938","0.8789251446723938","0.8789251446723938"
"2092","0.9336219429969788","0.9336219429969788","0.9336219429969788"
"2093","0.9336219429969788","0.9336219429969788","0.9336219429969788"
"2094","1.08453369140625","1.08453369140625","1.08453369140625"
"2095","1.08453369140625","1.08453369140625","1.08453369140625"
"2096","0.8702373504638672","0.8702373504638672","0.8702373504638672"
"2097","0.8702373504638672","0.8702373504638672","0.8702373504638672"
"2098","1.0864232778549194","1.0864232778549194","1.0864232778549194"
"2099","1.0864232778549194","1.0864232778549194","1.0864232778549194"
"2100","0.8976247906684875","0.8976247906684875","0.8976247906684875"
"2101","0.8976247906684875","0.8976247906684875","0.8976247906684875"
"2102","0.9095052480697632","0.9095052480697632","0.9095052480697632"
"2103","0.9095052480697632","0.9095052480697632","0.9095052480697632"
"2104","0.9105795621871948","0.9105795621871948","0.9105795621871948"
"2105","0.9105795621871948","0.9105795621871948","0.9105795621871948"
"2106","0.9783280491828918","0.9783280491828918","0.9783280491828918"
"2107","0.9783280491828918","0.9783280491828918","0.9783280491828918"
"2108","0.9971013069152832","0.9971013069152832","0.9971013069152832"
"2109","0.9971013069152832","0.9971013069152832","0.9971013069152832"
"2110","0.9014973044395447","0.9014973044395447","0.9014973044395447"
"2111","0.9014973044395447","0.9014973044395447","0.9014973044395447"
"2112","1.1180148124694824","1.1180148124694824","1.1180148124694824"
"2113","1.1180148124694824","1.1180148124694824","1.1180148124694824"
"2114","0.9177236557006836","0.9177236557006836","0.9177236557006836"
"2115","0.9177236557006836","0.9177236557006836","0.9177236557006836"
"2116","1.2518035173416138","1.2518035173416138","1.2518035173416138"
"2117","1.2518035173416138","1.2518035173416138","1.2518035173416138"
"2118","1.0673118829727173","1.0673118829727173","1.0673118829727173"
"2119","1.0673118829727173","1.0673118829727173","1.0673118829727173"
"2120","1.0330790281295776","1.0330790281295776","1.0330790281295776"
"2121","1.0330790281295776","1.0330790281295776","1.0330790281295776"
"2122","1.3582319021224976","1.3582319021224976","1.3582319021224976"
"2123","1.3582319021224976","1.3582319021224976","1.3582319021224976"
"2124","0.9690554738044739","0.9690554738044739","0.9690554738044739"
"2125","0.9690554738044739","0.9690554738044739","0.9690554738044739"
"2126","0.8706411123275757","0.8706411123275757","0.8706411123275757"
"2127","0.8706411123275757","0.8706411123275757","0.8706411123275757"
"2128","0.9249013066291809","0.9249013066291809","0.9249013066291809"
"2129","0.9249013066291809","0.9249013066291809","0.9249013066291809"
"2130","0.9990140199661255","0.9990140199661255","0.9990140199661255"
"2131","0.9990140199661255","0.9990140199661255","0.9990140199661255"
"2132","0.9561977386474609","0.9561977386474609","0.9561977386474609"
"2133","0.9561977386474609","0.9561977386474609","0.9561977386474609"
"2134","1.0252150297164917","1.0252150297164917","1.0252150297164917"
"2135","1.0252150297164917","1.0252150297164917","1.0252150297164917"
"2136","0.898989737033844","0.898989737033844","0.898989737033844"
"2137","0.898989737033844","0.898989737033844","0.898989737033844"
"2138","1.1360036134719849","1.1360036134719849","1.1360036134719849"
"2139","1.1360036134719849","1.1360036134719849","1.1360036134719849"
"2140","0.9907984137535095","0.9907984137535095","0.9907984137535095"
"2141","0.9907984137535095","0.9907984137535095","0.9907984137535095"
"2142","1.0270822048187256","1.0270822048187256","1.0270822048187256"
"2143","1.0270822048187256","1.0270822048187256","1.0270822048187256"
"2144","0.9093847870826721","0.9093847870826721","0.9093847870826721"
"2145","0.9093847870826721","0.9093847870826721","0.9093847870826721"
"2146","0.9063282012939453","0.9063282012939453","0.9063282012939453"
"2147","0.9063282012939453","0.9063282012939453","0.9063282012939453"
"2148","0.94577556848526","0.94577556848526","0.94577556848526"
"2149","0.94577556848526","0.94577556848526","0.94577556848526"
"2150","0.9624539613723755","0.9624539613723755","0.9624539613723755"
"2151","0.9624539613723755","0.9624539613723755","0.9624539613723755"
"2152","0.8834638595581055","0.8834638595581055","0.8834638595581055"
"2153","0.8834638595581055","0.8834638595581055","0.8834638595581055"
"2154","1.0001647472381592","1.0001647472381592","1.0001647472381592"
"2155","1.0001647472381592","1.0001647472381592","1.0001647472381592"
"2156","0.9743120670318604","0.9743120670318604","0.9743120670318604"
"2157","0.9743120670318604","0.9743120670318604","0.9743120670318604"
"2158","0.9487382769584656","0.9487382769584656","0.9487382769584656"
"2159","0.9487382769584656","0.9487382769584656","0.9487382769584656"
"2160","1.0196499824523926","1.0196499824523926","1.0196499824523926"
"2161","1.0196499824523926","1.0196499824523926","1.0196499824523926"
"2162","0.9442588686943054","0.9442588686943054","0.9442588686943054"
"2163","0.9442588686943054","0.9442588686943054","0.9442588686943054"
"2164","1.0568287372589111","1.0568287372589111","1.0568287372589111"
"2165","1.0568287372589111","1.0568287372589111","1.0568287372589111"
"2166","1.07671058177948","1.07671058177948","1.07671058177948"
"2167","1.07671058177948","1.07671058177948","1.07671058177948"
"2168","0.9023821353912354","0.9023821353912354","0.9023821353912354"
"2169","0.9023821353912354","0.9023821353912354","0.9023821353912354"
"2170","1.0495238304138184","1.0495238304138184","1.0495238304138184"
"2171","1.0495238304138184","1.0495238304138184","1.0495238304138184"
"2172","1.0075615644454956","1.0075615644454956","1.0075615644454956"
"2173","1.0075615644454956","1.0075615644454956","1.0075615644454956"
"2174","1.01469886302948","1.01469886302948","1.01469886302948"
"2175","1.01469886302948","1.01469886302948","1.01469886302948"
"2176","0.8747768998146057","0.8747768998146057","0.8747768998146057"
"2177","0.8747768998146057","0.8747768998146057","0.8747768998146057"
"2178","0.9981547594070435","0.9981547594070435","0.9981547594070435"
"2179","0.9981547594070435","0.9981547594070435","0.9981547594070435"
"2180","1.14071524143219","1.14071524143219","1.14071524143219"
"2181","1.14071524143219","1.14071524143219","1.14071524143219"
"2182","0.8892336487770081","0.8892336487770081","0.8892336487770081"
"2183","0.8892336487770081","0.8892336487770081","0.8892336487770081"
"2184","0.9387957453727722","0.9387957453727722","0.9387957453727722"
"2185","0.9387957453727722","0.9387957453727722","0.9387957453727722"
"2186","1.0307209491729736","1.0307209491729736","1.0307209491729736"
"2187","1.0307209491729736","1.0307209491729736","1.0307209491729736"
"2188","0.8583646416664124","0.8583646416664124","0.8583646416664124"
"2189","0.8583646416664124","0.8583646416664124","0.8583646416664124"
"2190","0.9812731742858887","0.9812731742858887","0.9812731742858887"
"2191","0.9812731742858887","0.9812731742858887","0.9812731742858887"
"2192","0.9306914210319519","0.9306914210319519","0.9306914210319519"
"2193","0.9306914210319519","0.9306914210319519","0.9306914210319519"
"2194","1.0278747081756592","1.0278747081756592","1.0278747081756592"
"2195","1.0278747081756592","1.0278747081756592","1.0278747081756592"
"2196","1.056850790977478","1.056850790977478","1.056850790977478"
"2197","1.056850790977478","1.056850790977478","1.056850790977478"
"2198","0.9810226559638977","0.9810226559638977","0.9810226559638977"
"2199","0.9810226559638977","0.9810226559638977","0.9810226559638977"
"2200","0.9960436224937439","0.9960436224937439","0.9960436224937439"
"2201","0.9960436224937439","0.9960436224937439","0.9960436224937439"
"2202","1.1383825540542603","1.1383825540542603","1.1383825540542603"
"2203","1.1383825540542603","1.1383825540542603","1.1383825540542603"
"2204","0.9193236827850342","0.9193236827850342","0.9193236827850342"
"2205","0.9193236827850342","0.9193236827850342","0.9193236827850342"
"2206","1.0781608819961548","1.0781608819961548","1.0781608819961548"
"2207","1.0781608819961548","1.0781608819961548","1.0781608819961548"
"2208","0.9517697095870972","0.9517697095870972","0.9517697095870972"
"2209","0.9517697095870972","0.9517697095870972","0.9517697095870972"
"2210","0.9483543634414673","0.9483543634414673","0.9483543634414673"
"2211","0.9483543634414673","0.9483543634414673","0.9483543634414673"
"2212","0.9711503386497498","0.9711503386497498","0.9711503386497498"
"2213","0.9711503386497498","0.9711503386497498","0.9711503386497498"
"2214","0.9497504234313965","0.9497504234313965","0.9497504234313965"
"2215","0.9497504234313965","0.9497504234313965","0.9497504234313965"
"2216","0.852048933506012","0.852048933506012","0.852048933506012"
"2217","0.852048933506012","0.852048933506012","0.852048933506012"
"2218","0.8421252965927124","0.8421252965927124","0.8421252965927124"
"2219","0.8421252965927124","0.8421252965927124","0.8421252965927124"
"2220","0.9740435481071472","0.9740435481071472","0.9740435481071472"
"2221","0.9740435481071472","0.9740435481071472","0.9740435481071472"
"2222","0.8588831424713135","0.8588831424713135","0.8588831424713135"
"2223","0.8588831424713135","0.8588831424713135","0.8588831424713135"
"2224","0.9395699501037598","0.9395699501037598","0.9395699501037598"
"2225","0.9395699501037598","0.9395699501037598","0.9395699501037598"
"2226","0.8990152478218079","0.8990152478218079","0.8990152478218079"
"2227","0.8990152478218079","0.8990152478218079","0.8990152478218079"
"2228","0.875468373298645","0.875468373298645","0.875468373298645"
"2229","0.875468373298645","0.875468373298645","0.875468373298645"
"2230","0.925721287727356","0.925721287727356","0.925721287727356"
"2231","0.925721287727356","0.925721287727356","0.925721287727356"
"2232","0.9056378602981567","0.9056378602981567","0.9056378602981567"
"2233","0.9056378602981567","0.9056378602981567","0.9056378602981567"
"2234","0.8653709292411804","0.8653709292411804","0.8653709292411804"
"2235","0.8653709292411804","0.8653709292411804","0.8653709292411804"
"2236","0.9199804067611694","0.9199804067611694","0.9199804067611694"
"2237","0.9199804067611694","0.9199804067611694","0.9199804067611694"
"2238","0.8328362107276917","0.8328362107276917","0.8328362107276917"
"2239","0.8328362107276917","0.8328362107276917","0.8328362107276917"
"2240","0.9022682309150696","0.9022682309150696","0.9022682309150696"
"2241","0.9022682309150696","0.9022682309150696","0.9022682309150696"
"2242","1.0366686582565308","1.0366686582565308","1.0366686582565308"
"2243","1.0366686582565308","1.0366686582565308","1.0366686582565308"
"2244","0.9549936652183533","0.9549936652183533","0.9549936652183533"
"2245","0.9549936652183533","0.9549936652183533","0.9549936652183533"
"2246","0.9775235652923584","0.9775235652923584","0.9775235652923584"
"2247","0.9775235652923584","0.9775235652923584","0.9775235652923584"
"2248","0.856817364692688","0.856817364692688","0.856817364692688"
"2249","0.856817364692688","0.856817364692688","0.856817364692688"
"2250","0.9090213775634766","0.9090213775634766","0.9090213775634766"
"2251","0.9090213775634766","0.9090213775634766","0.9090213775634766"
"2252","1.022391438484192","1.022391438484192","1.022391438484192"
"2253","1.022391438484192","1.022391438484192","1.022391438484192"
"2254","0.9396690130233765","0.9396690130233765","0.9396690130233765"
"2255","0.9396690130233765","0.9396690130233765","0.9396690130233765"
"2256","0.9999696016311646","0.9999696016311646","0.9999696016311646"
"2257","0.9999696016311646","0.9999696016311646","0.9999696016311646"
"2258","0.9557937979698181","0.9557937979698181","0.9557937979698181"
"2259","0.9557937979698181","0.9557937979698181","0.9557937979698181"
"2260","0.9222589135169983","0.9222589135169983","0.9222589135169983"
"2261","0.9222589135169983","0.9222589135169983","0.9222589135169983"
"2262","1.0191811323165894","1.0191811323165894","1.0191811323165894"
"2263","1.0191811323165894","1.0191811323165894","1.0191811323165894"
"2264","0.8609319925308228","0.8609319925308228","0.8609319925308228"
"2265","0.8609319925308228","0.8609319925308228","0.8609319925308228"
"2266","0.933020293712616","0.933020293712616","0.933020293712616"
"2267","0.933020293712616","0.933020293712616","0.933020293712616"
"2268","0.9527412056922913","0.9527412056922913","0.9527412056922913"
"2269","0.9527412056922913","0.9527412056922913","0.9527412056922913"
"2270","0.8452550768852234","0.8452550768852234","0.8452550768852234"
"2271","0.8452550768852234","0.8452550768852234","0.8452550768852234"
"2272","0.9433470964431763","0.9433470964431763","0.9433470964431763"
"2273","0.9433470964431763","0.9433470964431763","0.9433470964431763"
"2274","0.9110892415046692","0.9110892415046692","0.9110892415046692"
"2275","0.9110892415046692","0.9110892415046692","0.9110892415046692"
"2276","0.8754113912582397","0.8754113912582397","0.8754113912582397"
"2277","0.8754113912582397","0.8754113912582397","0.8754113912582397"
"2278","0.8339093327522278","0.8339093327522278","0.8339093327522278"
"2279","0.8339093327522278","0.8339093327522278","0.8339093327522278"
"2280","0.8963668942451477","0.8963668942451477","0.8963668942451477"
"2281","0.8963668942451477","0.8963668942451477","0.8963668942451477"
"2282","0.9135580658912659","0.9135580658912659","0.9135580658912659"
"2283","0.9135580658912659","0.9135580658912659","0.9135580658912659"
"2284","1.024003028869629","1.024003028869629","1.024003028869629"
"2285","1.024003028869629","1.024003028869629","1.024003028869629"
"2286","0.925676703453064","0.925676703453064","0.925676703453064"
"2287","0.925676703453064","0.925676703453064","0.925676703453064"
"2288","0.9025467038154602","0.9025467038154602","0.9025467038154602"
"2289","0.9025467038154602","0.9025467038154602","0.9025467038154602"
"2290","0.908106803894043","0.908106803894043","0.908106803894043"
"2291","0.908106803894043","0.908106803894043","0.908106803894043"
"2292","0.8829784989356995","0.8829784989356995","0.8829784989356995"
"2293","0.8829784989356995","0.8829784989356995","0.8829784989356995"
"2294","0.8567003607749939","0.8567003607749939","0.8567003607749939"
"2295","0.8567003607749939","0.8567003607749939","0.8567003607749939"
"2296","0.9006180763244629","0.9006180763244629","0.9006180763244629"
"2297","0.9006180763244629","0.9006180763244629","0.9006180763244629"
"2298","0.841150164604187","0.841150164604187","0.841150164604187"
"2299","0.841150164604187","0.841150164604187","0.841150164604187"
"2300","0.9455495476722717","0.9455495476722717","0.9455495476722717"
"2301","0.9455495476722717","0.9455495476722717","0.9455495476722717"
"2302","0.9155949354171753","0.9155949354171753","0.9155949354171753"
"2303","0.9155949354171753","0.9155949354171753","0.9155949354171753"
"2304","0.8669131398200989","0.8669131398200989","0.8669131398200989"
"2305","0.8669131398200989","0.8669131398200989","0.8669131398200989"
"2306","0.971992552280426","0.971992552280426","0.971992552280426"
"2307","0.971992552280426","0.971992552280426","0.971992552280426"
"2308","0.8316689133644104","0.8316689133644104","0.8316689133644104"
"2309","0.8316689133644104","0.8316689133644104","0.8316689133644104"
"2310","0.8781837224960327","0.8781837224960327","0.8781837224960327"
"2311","0.8781837224960327","0.8781837224960327","0.8781837224960327"
"2312","0.9263805150985718","0.9263805150985718","0.9263805150985718"
"2313","0.9263805150985718","0.9263805150985718","0.9263805150985718"
"2314","0.8975328803062439","0.8975328803062439","0.8975328803062439"
"2315","0.8975328803062439","0.8975328803062439","0.8975328803062439"
"2316","0.8550127148628235","0.8550127148628235","0.8550127148628235"
"2317","0.8550127148628235","0.8550127148628235","0.8550127148628235"
"2318","0.9353265166282654","0.9353265166282654","0.9353265166282654"
"2319","0.9353265166282654","0.9353265166282654","0.9353265166282654"
"2320","0.8640530705451965","0.8640530705451965","0.8640530705451965"
"2321","0.8640530705451965","0.8640530705451965","0.8640530705451965"
"2322","1.0173612833023071","1.0173612833023071","1.0173612833023071"
"2323","1.0173612833023071","1.0173612833023071","1.0173612833023071"
"2324","0.8643314838409424","0.8643314838409424","0.8643314838409424"
"2325","0.8643314838409424","0.8643314838409424","0.8643314838409424"
"2326","0.9095503091812134","0.9095503091812134","0.9095503091812134"
"2327","0.9095503091812134","0.9095503091812134","0.9095503091812134"
"2328","0.7856732606887817","0.7856732606887817","0.7856732606887817"
"2329","0.7856732606887817","0.7856732606887817","0.7856732606887817"
"2330","0.8582507967948914","0.8582507967948914","0.8582507967948914"
"2331","0.8582507967948914","0.8582507967948914","0.8582507967948914"
"2332","0.8815445899963379","0.8815445899963379","0.8815445899963379"
"2333","0.8815445899963379","0.8815445899963379","0.8815445899963379"
"2334","0.820914089679718","0.820914089679718","0.820914089679718"
"2335","0.820914089679718","0.820914089679718","0.820914089679718"
"2336","1.0155432224273682","1.0155432224273682","1.0155432224273682"
"2337","1.0155432224273682","1.0155432224273682","1.0155432224273682"
"2338","0.9517510533332825","0.9517510533332825","0.9517510533332825"
"2339","0.9517510533332825","0.9517510533332825","0.9517510533332825"
"2340","0.9718049168586731","0.9718049168586731","0.9718049168586731"
"2341","0.9718049168586731","0.9718049168586731","0.9718049168586731"
"2342","0.9474741220474243","0.9474741220474243","0.9474741220474243"
"2343","0.9474741220474243","0.9474741220474243","0.9474741220474243"
"2344","0.9031761288642883","0.9031761288642883","0.9031761288642883"
"2345","0.9031761288642883","0.9031761288642883","0.9031761288642883"
"2346","0.9504376649856567","0.9504376649856567","0.9504376649856567"
"2347","0.9504376649856567","0.9504376649856567","0.9504376649856567"
"2348","0.9241582155227661","0.9241582155227661","0.9241582155227661"
"2349","0.9241582155227661","0.9241582155227661","0.9241582155227661"
"2350","0.8800937533378601","0.8800937533378601","0.8800937533378601"
"2351","0.8800937533378601","0.8800937533378601","0.8800937533378601"
"2352","0.9919906854629517","0.9919906854629517","0.9919906854629517"
"2353","0.9919906854629517","0.9919906854629517","0.9919906854629517"
"2354","0.899925172328949","0.899925172328949","0.899925172328949"
"2355","0.899925172328949","0.899925172328949","0.899925172328949"
"2356","0.8404579162597656","0.8404579162597656","0.8404579162597656"
"2357","0.8404579162597656","0.8404579162597656","0.8404579162597656"
"2358","0.8538108468055725","0.8538108468055725","0.8538108468055725"
"2359","0.8538108468055725","0.8538108468055725","0.8538108468055725"
"2360","0.9069958329200745","0.9069958329200745","0.9069958329200745"
"2361","0.9069958329200745","0.9069958329200745","0.9069958329200745"
"2362","0.9757360219955444","0.9757360219955444","0.9757360219955444"
"2363","0.9757360219955444","0.9757360219955444","0.9757360219955444"
"2364","1.0174891948699951","1.0174891948699951","1.0174891948699951"
"2365","1.0174891948699951","1.0174891948699951","1.0174891948699951"
"2366","0.8235995769500732","0.8235995769500732","0.8235995769500732"
"2367","0.8235995769500732","0.8235995769500732","0.8235995769500732"
"2368","1.305936336517334","1.305936336517334","1.305936336517334"
"2369","1.305936336517334","1.305936336517334","1.305936336517334"
"2370","0.8594551682472229","0.8594551682472229","0.8594551682472229"
"2371","0.8594551682472229","0.8594551682472229","0.8594551682472229"
"2372","1.1500144004821777","1.1500144004821777","1.1500144004821777"
"2373","1.1500144004821777","1.1500144004821777","1.1500144004821777"
"2374","0.8480062484741211","0.8480062484741211","0.8480062484741211"
"2375","0.8480062484741211","0.8480062484741211","0.8480062484741211"
"2376","1.049141526222229","1.049141526222229","1.049141526222229"
"2377","1.049141526222229","1.049141526222229","1.049141526222229"
"2378","0.8961895108222961","0.8961895108222961","0.8961895108222961"
"2379","0.8961895108222961","0.8961895108222961","0.8961895108222961"
"2380","1.1152080297470093","1.1152080297470093","1.1152080297470093"
"2381","1.1152080297470093","1.1152080297470093","1.1152080297470093"
"2382","0.9307701587677002","0.9307701587677002","0.9307701587677002"
"2383","0.9307701587677002","0.9307701587677002","0.9307701587677002"
"2384","0.9191839098930359","0.9191839098930359","0.9191839098930359"
"2385","0.9191839098930359","0.9191839098930359","0.9191839098930359"
"2386","0.9861353635787964","0.9861353635787964","0.9861353635787964"
"2387","0.9861353635787964","0.9861353635787964","0.9861353635787964"
"2388","1.030410647392273","1.030410647392273","1.030410647392273"
"2389","1.030410647392273","1.030410647392273","1.030410647392273"
"2390","0.9768034219741821","0.9768034219741821","0.9768034219741821"
"2391","0.9768034219741821","0.9768034219741821","0.9768034219741821"
"2392","0.8055862188339233","0.8055862188339233","0.8055862188339233"
"2393","0.8055862188339233","0.8055862188339233","0.8055862188339233"
"2394","1.1069488525390625","1.1069488525390625","1.1069488525390625"
"2395","1.1069488525390625","1.1069488525390625","1.1069488525390625"
"2396","0.9221602082252502","0.9221602082252502","0.9221602082252502"
"2397","0.9221602082252502","0.9221602082252502","0.9221602082252502"
"2398","0.990229070186615","0.990229070186615","0.990229070186615"
"2399","0.990229070186615","0.990229070186615","0.990229070186615"
"2400","0.9739713668823242","0.9739713668823242","0.9739713668823242"
"2401","0.9739713668823242","0.9739713668823242","0.9739713668823242"
"2402","0.9416061043739319","0.9416061043739319","0.9416061043739319"
"2403","0.9416061043739319","0.9416061043739319","0.9416061043739319"
"2404","0.9668158888816833","0.9668158888816833","0.9668158888816833"
"2405","0.9668158888816833","0.9668158888816833","0.9668158888816833"
"2406","0.8557310104370117","0.8557310104370117","0.8557310104370117"
"2407","0.8557310104370117","0.8557310104370117","0.8557310104370117"
"2408","0.9655503630638123","0.9655503630638123","0.9655503630638123"
"2409","0.9655503630638123","0.9655503630638123","0.9655503630638123"
"2410","0.9239915609359741","0.9239915609359741","0.9239915609359741"
"2411","0.9239915609359741","0.9239915609359741","0.9239915609359741"
"2412","1.0490487813949585","1.0490487813949585","1.0490487813949585"
"2413","1.0490487813949585","1.0490487813949585","1.0490487813949585"
"2414","0.8595638871192932","0.8595638871192932","0.8595638871192932"
"2415","0.8595638871192932","0.8595638871192932","0.8595638871192932"
"2416","1.0348238945007324","1.0348238945007324","1.0348238945007324"
"2417","1.0348238945007324","1.0348238945007324","1.0348238945007324"
"2418","0.8234527707099915","0.8234527707099915","0.8234527707099915"
"2419","0.8234527707099915","0.8234527707099915","0.8234527707099915"
