"Step","autumn-energy-2 - loss/train","autumn-energy-2 - loss/train__MIN","autumn-energy-2 - loss/train__MAX"
"6040","3.3471813201904297","3.3471813201904297","3.3471813201904297"
"6041","3.2747292518615723","3.2747292518615723","3.2747292518615723"
"6043","3.3495492935180664","3.3495492935180664","3.3495492935180664"
"6044","3.2710635662078857","3.2710635662078857","3.2710635662078857"
"6046","3.2994585037231445","3.2994585037231445","3.2994585037231445"
"6049","3.3206980228424072","3.3206980228424072","3.3206980228424072"
"6051","3.3277063369750977","3.3277063369750977","3.3277063369750977"
"6053","3.2688541412353516","3.2688541412353516","3.2688541412353516"
"6054","3.2371888160705566","3.2371888160705566","3.2371888160705566"
"6061","3.2480432987213135","3.2480432987213135","3.2480432987213135"
"6062","3.3036720752716064","3.3036720752716064","3.3036720752716064"
"6063","3.2862548828125","3.2862548828125","3.2862548828125"
"6065","3.2879586219787598","3.2879586219787598","3.2879586219787598"
"6068","3.309802532196045","3.309802532196045","3.309802532196045"
"6069","3.2703330516815186","3.2703330516815186","3.2703330516815186"
"6070","3.256007194519043","3.256007194519043","3.256007194519043"
"6072","3.333822727203369","3.333822727203369","3.333822727203369"
"6073","3.271165370941162","3.271165370941162","3.271165370941162"
"6077","3.3442509174346924","3.3442509174346924","3.3442509174346924"
"6078","3.2846436500549316","3.2846436500549316","3.2846436500549316"
"6081","3.3153388500213623","3.3153388500213623","3.3153388500213623"
"6082","3.281256675720215","3.281256675720215","3.281256675720215"
"6085","3.2940123081207275","3.2940123081207275","3.2940123081207275"
"6087","3.2902841567993164","3.2902841567993164","3.2902841567993164"
"6088","3.274766445159912","3.274766445159912","3.274766445159912"
"6093","3.2916462421417236","3.2916462421417236","3.2916462421417236"
"6094","3.3505747318267822","3.3505747318267822","3.3505747318267822"
"6099","3.3053412437438965","3.3053412437438965","3.3053412437438965"
"6101","3.2963314056396484","3.2963314056396484","3.2963314056396484"
"6105","3.3137011528015137","3.3137011528015137","3.3137011528015137"
"6106","3.294436454772949","3.294436454772949","3.294436454772949"
"6108","3.3347055912017822","3.3347055912017822","3.3347055912017822"
"6111","3.3094091415405273","3.3094091415405273","3.3094091415405273"
"6113","3.3016486167907715","3.3016486167907715","3.3016486167907715"
"6117","3.245619535446167","3.245619535446167","3.245619535446167"
"6118","3.309903144836426","3.309903144836426","3.309903144836426"
"6119","3.3575973510742188","3.3575973510742188","3.3575973510742188"
"6122","3.349822998046875","3.349822998046875","3.349822998046875"
"6125","3.2918882369995117","3.2918882369995117","3.2918882369995117"
"6126","3.318838596343994","3.318838596343994","3.318838596343994"
"6127","3.2954204082489014","3.2954204082489014","3.2954204082489014"
"6129","3.2417006492614746","3.2417006492614746","3.2417006492614746"
"6131","3.304705858230591","3.304705858230591","3.304705858230591"
"6132","3.2294678688049316","3.2294678688049316","3.2294678688049316"
"6133","3.235285758972168","3.235285758972168","3.235285758972168"
"6134","3.2942757606506348","3.2942757606506348","3.2942757606506348"
"6135","3.277252197265625","3.277252197265625","3.277252197265625"
"6136","3.21659779548645","3.21659779548645","3.21659779548645"
"6140","3.2954647541046143","3.2954647541046143","3.2954647541046143"
"6142","3.3828718662261963","3.3828718662261963","3.3828718662261963"
"6143","3.3506360054016113","3.3506360054016113","3.3506360054016113"
"6144","3.339878559112549","3.339878559112549","3.339878559112549"
"6149","3.248286724090576","3.248286724090576","3.248286724090576"
"6151","3.2861690521240234","3.2861690521240234","3.2861690521240234"
"6155","3.260634183883667","3.260634183883667","3.260634183883667"
"6156","3.2693772315979004","3.2693772315979004","3.2693772315979004"
"6157","3.2640175819396973","3.2640175819396973","3.2640175819396973"
"6159","3.327716112136841","3.327716112136841","3.327716112136841"
"6164","3.269951820373535","3.269951820373535","3.269951820373535"
"6166","3.3033337593078613","3.3033337593078613","3.3033337593078613"
"6167","3.257798194885254","3.257798194885254","3.257798194885254"
"6169","3.2870678901672363","3.2870678901672363","3.2870678901672363"
"6170","3.290911912918091","3.290911912918091","3.290911912918091"
"6171","3.245229721069336","3.245229721069336","3.245229721069336"
"6175","3.2914042472839355","3.2914042472839355","3.2914042472839355"
"6176","3.263016700744629","3.263016700744629","3.263016700744629"
"6177","3.2851667404174805","3.2851667404174805","3.2851667404174805"
"6178","3.300708293914795","3.300708293914795","3.300708293914795"
"6179","3.395899534225464","3.395899534225464","3.395899534225464"
"6180","3.29718017578125","3.29718017578125","3.29718017578125"
"6182","3.239227056503296","3.239227056503296","3.239227056503296"
"6184","3.3624837398529053","3.3624837398529053","3.3624837398529053"
"6187","3.268989324569702","3.268989324569702","3.268989324569702"
"6188","3.2767131328582764","3.2767131328582764","3.2767131328582764"
"6189","3.248955011367798","3.248955011367798","3.248955011367798"
"6191","3.293576240539551","3.293576240539551","3.293576240539551"
"6196","3.288001537322998","3.288001537322998","3.288001537322998"
"6198","3.2837154865264893","3.2837154865264893","3.2837154865264893"
"6200","3.303661823272705","3.303661823272705","3.303661823272705"
"6202","3.270116090774536","3.270116090774536","3.270116090774536"
"6204","3.2704522609710693","3.2704522609710693","3.2704522609710693"
"6205","3.2916548252105713","3.2916548252105713","3.2916548252105713"
"6206","3.2883384227752686","3.2883384227752686","3.2883384227752686"
"6207","3.284005880355835","3.284005880355835","3.284005880355835"
"6209","3.285576105117798","3.285576105117798","3.285576105117798"
"6211","3.3056821823120117","3.3056821823120117","3.3056821823120117"
"6212","3.330632448196411","3.330632448196411","3.330632448196411"
"6213","3.3186817169189453","3.3186817169189453","3.3186817169189453"
"6214","3.2564632892608643","3.2564632892608643","3.2564632892608643"
"6216","3.257776975631714","3.257776975631714","3.257776975631714"
"6219","3.304304599761963","3.304304599761963","3.304304599761963"
"6220","3.289740562438965","3.289740562438965","3.289740562438965"
"6221","3.296384334564209","3.296384334564209","3.296384334564209"
"6222","3.246285915374756","3.246285915374756","3.246285915374756"
"6223","3.2585911750793457","3.2585911750793457","3.2585911750793457"
"6224","3.2913835048675537","3.2913835048675537","3.2913835048675537"
"6228","3.2985262870788574","3.2985262870788574","3.2985262870788574"
"6229","3.3013529777526855","3.3013529777526855","3.3013529777526855"
"6231","3.2625732421875","3.2625732421875","3.2625732421875"
"6239","3.311729907989502","3.311729907989502","3.311729907989502"
"6240","3.2556819915771484","3.2556819915771484","3.2556819915771484"
"6241","3.369359254837036","3.369359254837036","3.369359254837036"
"6244","3.305065155029297","3.305065155029297","3.305065155029297"
"6245","3.331444501876831","3.331444501876831","3.331444501876831"
"6246","3.2907471656799316","3.2907471656799316","3.2907471656799316"
"6249","3.2439780235290527","3.2439780235290527","3.2439780235290527"
"6250","3.2465951442718506","3.2465951442718506","3.2465951442718506"
"6255","3.2721242904663086","3.2721242904663086","3.2721242904663086"
"6261","3.311958074569702","3.311958074569702","3.311958074569702"
"6262","3.4270105361938477","3.4270105361938477","3.4270105361938477"
"6263","3.317911148071289","3.317911148071289","3.317911148071289"
"6265","3.2835049629211426","3.2835049629211426","3.2835049629211426"
"6273","3.30788516998291","3.30788516998291","3.30788516998291"
"6274","3.2832999229431152","3.2832999229431152","3.2832999229431152"
"6277","3.3329925537109375","3.3329925537109375","3.3329925537109375"
"6279","3.335390329360962","3.335390329360962","3.335390329360962"
"6283","3.283935785293579","3.283935785293579","3.283935785293579"
"6284","3.245835781097412","3.245835781097412","3.245835781097412"
"6285","3.3023972511291504","3.3023972511291504","3.3023972511291504"
"6286","3.2833685874938965","3.2833685874938965","3.2833685874938965"
"6289","3.246971368789673","3.246971368789673","3.246971368789673"
"6294","3.2574212551116943","3.2574212551116943","3.2574212551116943"
"6296","3.3125715255737305","3.3125715255737305","3.3125715255737305"
"6299","3.264159679412842","3.264159679412842","3.264159679412842"
"6302","3.266055107116699","3.266055107116699","3.266055107116699"
"6305","3.281008720397949","3.281008720397949","3.281008720397949"
"6307","3.2793691158294678","3.2793691158294678","3.2793691158294678"
"6309","3.313385486602783","3.313385486602783","3.313385486602783"
"6310","3.282136917114258","3.282136917114258","3.282136917114258"
"6312","3.2925233840942383","3.2925233840942383","3.2925233840942383"
"6319","3.1868560314178467","3.1868560314178467","3.1868560314178467"
"6320","3.3001718521118164","3.3001718521118164","3.3001718521118164"
"6322","3.3171799182891846","3.3171799182891846","3.3171799182891846"
"6324","3.258666753768921","3.258666753768921","3.258666753768921"
"6325","3.2781496047973633","3.2781496047973633","3.2781496047973633"
"6327","3.2489302158355713","3.2489302158355713","3.2489302158355713"
"6329","3.3318891525268555","3.3318891525268555","3.3318891525268555"
"6333","3.3481128215789795","3.3481128215789795","3.3481128215789795"
"6334","3.2504324913024902","3.2504324913024902","3.2504324913024902"
"6335","3.2343077659606934","3.2343077659606934","3.2343077659606934"
"6337","3.2560293674468994","3.2560293674468994","3.2560293674468994"
"6339","3.2665586471557617","3.2665586471557617","3.2665586471557617"
"6341","3.3071515560150146","3.3071515560150146","3.3071515560150146"
"6342","3.251441717147827","3.251441717147827","3.251441717147827"
"6348","3.3036434650421143","3.3036434650421143","3.3036434650421143"
"6350","3.251720428466797","3.251720428466797","3.251720428466797"
"6351","3.2899019718170166","3.2899019718170166","3.2899019718170166"
"6352","3.291393995285034","3.291393995285034","3.291393995285034"
"6357","3.2808032035827637","3.2808032035827637","3.2808032035827637"
"6358","3.2860524654388428","3.2860524654388428","3.2860524654388428"
"6359","3.2989537715911865","3.2989537715911865","3.2989537715911865"
"6360","3.2903218269348145","3.2903218269348145","3.2903218269348145"
"6361","3.294370651245117","3.294370651245117","3.294370651245117"
"6362","3.2573294639587402","3.2573294639587402","3.2573294639587402"
"6363","3.3007614612579346","3.3007614612579346","3.3007614612579346"
"6364","3.305387496948242","3.305387496948242","3.305387496948242"
"6366","3.276167392730713","3.276167392730713","3.276167392730713"
"6369","3.3067409992218018","3.3067409992218018","3.3067409992218018"
"6371","3.28314208984375","3.28314208984375","3.28314208984375"
"6372","3.297060489654541","3.297060489654541","3.297060489654541"
"6374","3.292313575744629","3.292313575744629","3.292313575744629"
"6377","3.294726848602295","3.294726848602295","3.294726848602295"
"6380","3.2710330486297607","3.2710330486297607","3.2710330486297607"
"6382","3.2930409908294678","3.2930409908294678","3.2930409908294678"
"6385","3.280205249786377","3.280205249786377","3.280205249786377"
"6387","3.1982908248901367","3.1982908248901367","3.1982908248901367"
"6388","3.2700557708740234","3.2700557708740234","3.2700557708740234"
"6390","3.2554993629455566","3.2554993629455566","3.2554993629455566"
"6392","3.2983779907226562","3.2983779907226562","3.2983779907226562"
"6393","3.3261165618896484","3.3261165618896484","3.3261165618896484"
"6394","3.270660638809204","3.270660638809204","3.270660638809204"
"6395","3.315286636352539","3.315286636352539","3.315286636352539"
"6396","3.263547420501709","3.263547420501709","3.263547420501709"
"6400","10.546037673950195","10.546037673950195","10.546037673950195"
"6402","10.272912979125977","10.272912979125977","10.272912979125977"
"6403","10.157123565673828","10.157123565673828","10.157123565673828"
"6405","9.950568199157715","9.950568199157715","9.950568199157715"
"6406","9.877143859863281","9.877143859863281","9.877143859863281"
"6407","9.831449508666992","9.831449508666992","9.831449508666992"
"6408","9.786298751831055","9.786298751831055","9.786298751831055"
"6411","9.688730239868164","9.688730239868164","9.688730239868164"
"6415","9.584395408630371","9.584395408630371","9.584395408630371"
"6418","9.488518714904785","9.488518714904785","9.488518714904785"
"6420","9.523575782775879","9.523575782775879","9.523575782775879"
"6423","9.427557945251465","9.427557945251465","9.427557945251465"
"6426","9.300115585327148","9.300115585327148","9.300115585327148"
"6429","9.203429222106934","9.203429222106934","9.203429222106934"
"6431","9.092124938964844","9.092124938964844","9.092124938964844"
"6432","9.073837280273438","9.073837280273438","9.073837280273438"
"6439","8.754575729370117","8.754575729370117","8.754575729370117"
"6441","8.73049545288086","8.73049545288086","8.73049545288086"
"6442","8.732375144958496","8.732375144958496","8.732375144958496"
"6445","8.679365158081055","8.679365158081055","8.679365158081055"
"6446","8.57254695892334","8.57254695892334","8.57254695892334"
"6449","8.528368949890137","8.528368949890137","8.528368949890137"
"6452","8.425498962402344","8.425498962402344","8.425498962402344"
"6453","8.390010833740234","8.390010833740234","8.390010833740234"
"6454","8.351156234741211","8.351156234741211","8.351156234741211"
"6457","8.314515113830566","8.314515113830566","8.314515113830566"
"6462","8.040653228759766","8.040653228759766","8.040653228759766"
"6464","8.088473320007324","8.088473320007324","8.088473320007324"
"6466","7.911715984344482","7.911715984344482","7.911715984344482"
"6471","7.71312141418457","7.71312141418457","7.71312141418457"
"6472","7.669538497924805","7.669538497924805","7.669538497924805"
"6473","7.626424789428711","7.626424789428711","7.626424789428711"
"6474","7.62900447845459","7.62900447845459","7.62900447845459"
"6475","7.657808303833008","7.657808303833008","7.657808303833008"
"6477","7.5182037353515625","7.5182037353515625","7.5182037353515625"
"6478","7.550959587097168","7.550959587097168","7.550959587097168"
"6479","7.521280288696289","7.521280288696289","7.521280288696289"
"6483","7.330402374267578","7.330402374267578","7.330402374267578"
"6484","7.380340576171875","7.380340576171875","7.380340576171875"
"6485","7.384239196777344","7.384239196777344","7.384239196777344"
"6486","7.289490222930908","7.289490222930908","7.289490222930908"
"6488","7.303797245025635","7.303797245025635","7.303797245025635"
"6489","7.352371692657471","7.352371692657471","7.352371692657471"
"6490","7.323522567749023","7.323522567749023","7.323522567749023"
"6491","7.349978446960449","7.349978446960449","7.349978446960449"
"6498","7.278873443603516","7.278873443603516","7.278873443603516"
"6500","7.2285308837890625","7.2285308837890625","7.2285308837890625"
"6501","7.251364707946777","7.251364707946777","7.251364707946777"
"6503","7.097573757171631","7.097573757171631","7.097573757171631"
"6504","7.104650497436523","7.104650497436523","7.104650497436523"
"6505","7.158814907073975","7.158814907073975","7.158814907073975"
"6508","7.046091556549072","7.046091556549072","7.046091556549072"
"6514","6.992922782897949","6.992922782897949","6.992922782897949"
"6515","6.963350296020508","6.963350296020508","6.963350296020508"
"6518","6.924295425415039","6.924295425415039","6.924295425415039"
"6519","6.891088008880615","6.891088008880615","6.891088008880615"
"6520","6.885166168212891","6.885166168212891","6.885166168212891"
"6522","7.0013427734375","7.0013427734375","7.0013427734375"
"6523","6.914365768432617","6.914365768432617","6.914365768432617"
"6524","6.797084808349609","6.797084808349609","6.797084808349609"
"6526","6.900446891784668","6.900446891784668","6.900446891784668"
"6528","6.802624702453613","6.802624702453613","6.802624702453613"
"6530","6.629328727722168","6.629328727722168","6.629328727722168"
"6531","6.715867042541504","6.715867042541504","6.715867042541504"
"6532","6.823950290679932","6.823950290679932","6.823950290679932"
"6534","6.823757648468018","6.823757648468018","6.823757648468018"
"6535","6.710695266723633","6.710695266723633","6.710695266723633"
"6539","6.923433780670166","6.923433780670166","6.923433780670166"
"6540","6.865409851074219","6.865409851074219","6.865409851074219"
"6542","6.8636674880981445","6.8636674880981445","6.8636674880981445"
"6546","6.844762325286865","6.844762325286865","6.844762325286865"
"6547","6.847342491149902","6.847342491149902","6.847342491149902"
"6550","6.792479038238525","6.792479038238525","6.792479038238525"
"6551","6.719025611877441","6.719025611877441","6.719025611877441"
"6553","6.75845193862915","6.75845193862915","6.75845193862915"
"6554","6.859018325805664","6.859018325805664","6.859018325805664"
"6557","6.612604141235352","6.612604141235352","6.612604141235352"
"6559","6.5211029052734375","6.5211029052734375","6.5211029052734375"
"6562","6.6371049880981445","6.6371049880981445","6.6371049880981445"
"6563","6.541997909545898","6.541997909545898","6.541997909545898"
"6565","6.5931396484375","6.5931396484375","6.5931396484375"
"6566","6.549260139465332","6.549260139465332","6.549260139465332"
"6567","6.599930286407471","6.599930286407471","6.599930286407471"
"6571","6.505263328552246","6.505263328552246","6.505263328552246"
"6575","6.454371929168701","6.454371929168701","6.454371929168701"
"6579","6.476675987243652","6.476675987243652","6.476675987243652"
"6581","6.582363605499268","6.582363605499268","6.582363605499268"
"6582","6.546948432922363","6.546948432922363","6.546948432922363"
"6585","6.480710983276367","6.480710983276367","6.480710983276367"
"6588","6.551440715789795","6.551440715789795","6.551440715789795"
"6589","6.518433094024658","6.518433094024658","6.518433094024658"
"6590","6.540107727050781","6.540107727050781","6.540107727050781"
"6591","6.487462997436523","6.487462997436523","6.487462997436523"
"6593","6.47123384475708","6.47123384475708","6.47123384475708"
"6597","6.4520697593688965","6.4520697593688965","6.4520697593688965"
"6599","6.429764747619629","6.429764747619629","6.429764747619629"
"6601","6.433287620544434","6.433287620544434","6.433287620544434"
"6606","6.315369129180908","6.315369129180908","6.315369129180908"
"6608","6.393256187438965","6.393256187438965","6.393256187438965"
"6609","6.416872024536133","6.416872024536133","6.416872024536133"
"6611","6.375027179718018","6.375027179718018","6.375027179718018"
"6612","6.393890380859375","6.393890380859375","6.393890380859375"
"6613","6.308356285095215","6.308356285095215","6.308356285095215"
"6616","6.311119556427002","6.311119556427002","6.311119556427002"
"6621","6.255605697631836","6.255605697631836","6.255605697631836"
"6622","6.183938026428223","6.183938026428223","6.183938026428223"
"6623","6.197088241577148","6.197088241577148","6.197088241577148"
"6624","6.289670467376709","6.289670467376709","6.289670467376709"
"6625","6.216230392456055","6.216230392456055","6.216230392456055"
"6626","6.238225936889648","6.238225936889648","6.238225936889648"
"6629","6.3952789306640625","6.3952789306640625","6.3952789306640625"
"6632","6.358861923217773","6.358861923217773","6.358861923217773"
"6633","6.384045124053955","6.384045124053955","6.384045124053955"
"6634","6.377071380615234","6.377071380615234","6.377071380615234"
"6635","6.303518772125244","6.303518772125244","6.303518772125244"
"6636","6.330488204956055","6.330488204956055","6.330488204956055"
"6638","6.3382391929626465","6.3382391929626465","6.3382391929626465"
"6640","6.305235862731934","6.305235862731934","6.305235862731934"
"6641","6.215621471405029","6.215621471405029","6.215621471405029"
"6644","6.3047990798950195","6.3047990798950195","6.3047990798950195"
"6645","6.234770774841309","6.234770774841309","6.234770774841309"
"6648","6.218136787414551","6.218136787414551","6.218136787414551"
"6649","6.2851667404174805","6.2851667404174805","6.2851667404174805"
"6651","6.2042460441589355","6.2042460441589355","6.2042460441589355"
"6653","6.2020111083984375","6.2020111083984375","6.2020111083984375"
"6654","6.174016952514648","6.174016952514648","6.174016952514648"
"6658","6.131145477294922","6.131145477294922","6.131145477294922"
"6659","6.084473133087158","6.084473133087158","6.084473133087158"
"6663","6.142409801483154","6.142409801483154","6.142409801483154"
"6665","6.059223175048828","6.059223175048828","6.059223175048828"
"6666","6.102029800415039","6.102029800415039","6.102029800415039"
"6667","6.062117099761963","6.062117099761963","6.062117099761963"
"6669","6.054396629333496","6.054396629333496","6.054396629333496"
"6675","6.155403137207031","6.155403137207031","6.155403137207031"
"6681","6.179908275604248","6.179908275604248","6.179908275604248"
"6683","6.128863334655762","6.128863334655762","6.128863334655762"
"6687","6.022241592407227","6.022241592407227","6.022241592407227"
"6688","6.041101455688477","6.041101455688477","6.041101455688477"
"6691","6.103858947753906","6.103858947753906","6.103858947753906"
"6694","6.057705879211426","6.057705879211426","6.057705879211426"
"6697","6.110301971435547","6.110301971435547","6.110301971435547"
"6699","5.998787879943848","5.998787879943848","5.998787879943848"
"6701","5.9694952964782715","5.9694952964782715","5.9694952964782715"
"6703","5.955539703369141","5.955539703369141","5.955539703369141"
"6705","5.940429210662842","5.940429210662842","5.940429210662842"
"6706","5.922368049621582","5.922368049621582","5.922368049621582"
"6707","5.924282073974609","5.924282073974609","5.924282073974609"
"6710","5.869623184204102","5.869623184204102","5.869623184204102"
"6713","5.901302337646484","5.901302337646484","5.901302337646484"
"6717","5.811193466186523","5.811193466186523","5.811193466186523"
"6720","5.844897270202637","5.844897270202637","5.844897270202637"
"6723","5.985776901245117","5.985776901245117","5.985776901245117"
"6724","5.986528396606445","5.986528396606445","5.986528396606445"
"6725","5.98227596282959","5.98227596282959","5.98227596282959"
"6726","5.997490882873535","5.997490882873535","5.997490882873535"
"6727","6.000521183013916","6.000521183013916","6.000521183013916"
"6728","5.955381870269775","5.955381870269775","5.955381870269775"
"6731","5.987642288208008","5.987642288208008","5.987642288208008"
"6732","5.966546535491943","5.966546535491943","5.966546535491943"
"6734","5.933082103729248","5.933082103729248","5.933082103729248"
"6736","5.867746353149414","5.867746353149414","5.867746353149414"
"6738","5.930886268615723","5.930886268615723","5.930886268615723"
"6739","5.906268119812012","5.906268119812012","5.906268119812012"
"6740","5.832094192504883","5.832094192504883","5.832094192504883"
"6741","5.855076313018799","5.855076313018799","5.855076313018799"
"6744","5.821547985076904","5.821547985076904","5.821547985076904"
"6747","5.76568603515625","5.76568603515625","5.76568603515625"
"6749","5.77687931060791","5.77687931060791","5.77687931060791"
"6755","5.749368667602539","5.749368667602539","5.749368667602539"
"6759","5.760497093200684","5.760497093200684","5.760497093200684"
"6760","5.710671424865723","5.710671424865723","5.710671424865723"
"6761","5.7203569412231445","5.7203569412231445","5.7203569412231445"
"6763","5.669358730316162","5.669358730316162","5.669358730316162"
"6764","5.682270526885986","5.682270526885986","5.682270526885986"
"6767","5.727826118469238","5.727826118469238","5.727826118469238"
"6768","5.797992706298828","5.797992706298828","5.797992706298828"
"6772","5.813337802886963","5.813337802886963","5.813337802886963"
"6775","5.787592887878418","5.787592887878418","5.787592887878418"
"6776","5.75529670715332","5.75529670715332","5.75529670715332"
"6783","5.84228515625","5.84228515625","5.84228515625"
"6786","5.729398250579834","5.729398250579834","5.729398250579834"
"6787","5.717180252075195","5.717180252075195","5.717180252075195"
"6789","5.704866886138916","5.704866886138916","5.704866886138916"
"6790","5.660672187805176","5.660672187805176","5.660672187805176"
"6793","5.622384548187256","5.622384548187256","5.622384548187256"
"6798","5.580087661743164","5.580087661743164","5.580087661743164"
"6799","5.589447975158691","5.589447975158691","5.589447975158691"
"6800","5.5802483558654785","5.5802483558654785","5.5802483558654785"
"6801","5.54649543762207","5.54649543762207","5.54649543762207"
"6802","5.50119161605835","5.50119161605835","5.50119161605835"
"6805","5.491694450378418","5.491694450378418","5.491694450378418"
"6807","5.518139362335205","5.518139362335205","5.518139362335205"
"6808","5.523702621459961","5.523702621459961","5.523702621459961"
"6810","5.51705265045166","5.51705265045166","5.51705265045166"
"6812","5.535792350769043","5.535792350769043","5.535792350769043"
"6813","5.646893501281738","5.646893501281738","5.646893501281738"
"6814","5.694875717163086","5.694875717163086","5.694875717163086"
"6815","5.701611042022705","5.701611042022705","5.701611042022705"
"6817","5.661986827850342","5.661986827850342","5.661986827850342"
"6818","5.6863813400268555","5.6863813400268555","5.6863813400268555"
"6821","5.615765571594238","5.615765571594238","5.615765571594238"
"6825","5.63570499420166","5.63570499420166","5.63570499420166"
"6828","5.626643180847168","5.626643180847168","5.626643180847168"
"6830","5.597724437713623","5.597724437713623","5.597724437713623"
"6831","5.52309513092041","5.52309513092041","5.52309513092041"
"6834","5.630634307861328","5.630634307861328","5.630634307861328"
"6836","5.474410533905029","5.474410533905029","5.474410533905029"
"6838","5.455799579620361","5.455799579620361","5.455799579620361"
"6839","5.444435119628906","5.444435119628906","5.444435119628906"
"6840","5.425307273864746","5.425307273864746","5.425307273864746"
"6841","5.493703365325928","5.493703365325928","5.493703365325928"
"6842","5.472032070159912","5.472032070159912","5.472032070159912"
"6844","5.473587989807129","5.473587989807129","5.473587989807129"
"6846","5.431706428527832","5.431706428527832","5.431706428527832"
"6847","5.47222375869751","5.47222375869751","5.47222375869751"
"6848","5.410829067230225","5.410829067230225","5.410829067230225"
"6849","5.365170955657959","5.365170955657959","5.365170955657959"
"6850","5.407049655914307","5.407049655914307","5.407049655914307"
"6851","5.356937408447266","5.356937408447266","5.356937408447266"
"6852","5.378780364990234","5.378780364990234","5.378780364990234"
"6853","5.3907928466796875","5.3907928466796875","5.3907928466796875"
"6855","5.36301851272583","5.36301851272583","5.36301851272583"
"6856","5.369588851928711","5.369588851928711","5.369588851928711"
"6858","5.31116247177124","5.31116247177124","5.31116247177124"
"6859","5.35472297668457","5.35472297668457","5.35472297668457"
"6862","5.431268692016602","5.431268692016602","5.431268692016602"
"6867","5.4227752685546875","5.4227752685546875","5.4227752685546875"
"6868","5.439273834228516","5.439273834228516","5.439273834228516"
"6869","5.476440906524658","5.476440906524658","5.476440906524658"
"6871","5.4471001625061035","5.4471001625061035","5.4471001625061035"
"6872","5.3765974044799805","5.3765974044799805","5.3765974044799805"
"6873","5.4188361167907715","5.4188361167907715","5.4188361167907715"
"6874","5.394839286804199","5.394839286804199","5.394839286804199"
"6876","5.41411828994751","5.41411828994751","5.41411828994751"
"6877","5.441965103149414","5.441965103149414","5.441965103149414"
"6878","5.405614852905273","5.405614852905273","5.405614852905273"
"6880","5.4026570320129395","5.4026570320129395","5.4026570320129395"
"6881","5.449021339416504","5.449021339416504","5.449021339416504"
"6882","5.377500057220459","5.377500057220459","5.377500057220459"
"6883","5.3413896560668945","5.3413896560668945","5.3413896560668945"
"6884","5.3745269775390625","5.3745269775390625","5.3745269775390625"
"6886","5.342063903808594","5.342063903808594","5.342063903808594"
"6887","5.269863128662109","5.269863128662109","5.269863128662109"
"6889","5.282347202301025","5.282347202301025","5.282347202301025"
"6890","5.311746597290039","5.311746597290039","5.311746597290039"
"6896","5.224421501159668","5.224421501159668","5.224421501159668"
"6899","5.183287620544434","5.183287620544434","5.183287620544434"
"6900","5.222084045410156","5.222084045410156","5.222084045410156"
"6901","5.226001739501953","5.226001739501953","5.226001739501953"
"6902","5.180433750152588","5.180433750152588","5.180433750152588"
"6906","5.258892059326172","5.258892059326172","5.258892059326172"
"6909","5.351131916046143","5.351131916046143","5.351131916046143"
"6910","5.361464977264404","5.361464977264404","5.361464977264404"
"6911","5.364551544189453","5.364551544189453","5.364551544189453"
"6915","5.324314117431641","5.324314117431641","5.324314117431641"
"6920","5.284390449523926","5.284390449523926","5.284390449523926"
"6922","5.27768087387085","5.27768087387085","5.27768087387085"
"6923","5.277863502502441","5.277863502502441","5.277863502502441"
"6924","5.219913959503174","5.219913959503174","5.219913959503174"
"6925","5.2628278732299805","5.2628278732299805","5.2628278732299805"
"6926","5.244989395141602","5.244989395141602","5.244989395141602"
"6927","5.2022199630737305","5.2022199630737305","5.2022199630737305"
"6930","5.173667907714844","5.173667907714844","5.173667907714844"
"6931","5.213179588317871","5.213179588317871","5.213179588317871"
"6932","5.164072513580322","5.164072513580322","5.164072513580322"
"6934","5.166285514831543","5.166285514831543","5.166285514831543"
"6935","5.180006980895996","5.180006980895996","5.180006980895996"
"6936","5.196588516235352","5.196588516235352","5.196588516235352"
"6938","5.1735076904296875","5.1735076904296875","5.1735076904296875"
"6939","5.156468391418457","5.156468391418457","5.156468391418457"
"6940","5.1439995765686035","5.1439995765686035","5.1439995765686035"
"6941","5.099855422973633","5.099855422973633","5.099855422973633"
"6942","5.067457675933838","5.067457675933838","5.067457675933838"
"6943","5.059926509857178","5.059926509857178","5.059926509857178"
"6946","5.086493492126465","5.086493492126465","5.086493492126465"
"6947","5.066756725311279","5.066756725311279","5.066756725311279"
"6949","5.0435943603515625","5.0435943603515625","5.0435943603515625"
"6951","4.993884086608887","4.993884086608887","4.993884086608887"
"6952","5.050249099731445","5.050249099731445","5.050249099731445"
"6953","5.121809005737305","5.121809005737305","5.121809005737305"
"6954","5.1495490074157715","5.1495490074157715","5.1495490074157715"
"6955","5.206764221191406","5.206764221191406","5.206764221191406"
"6957","5.188531398773193","5.188531398773193","5.188531398773193"
"6958","5.130041122436523","5.130041122436523","5.130041122436523"
"6959","5.149770259857178","5.149770259857178","5.149770259857178"
"6960","5.2020978927612305","5.2020978927612305","5.2020978927612305"
"6962","5.165426731109619","5.165426731109619","5.165426731109619"
"6963","5.180034637451172","5.180034637451172","5.180034637451172"
"6968","5.107311725616455","5.107311725616455","5.107311725616455"
"6969","5.136057376861572","5.136057376861572","5.136057376861572"
"6970","5.082484245300293","5.082484245300293","5.082484245300293"
"6971","5.0881547927856445","5.0881547927856445","5.0881547927856445"
"6974","5.121036529541016","5.121036529541016","5.121036529541016"
"6975","5.072027683258057","5.072027683258057","5.072027683258057"
