"Step","autumn-energy-2 - tok per sec","autumn-energy-2 - tok per sec__MIN","autumn-energy-2 - tok per sec__MAX"
"17518","1343465.4784048914","1343465.4784048914","1343465.4784048914"
"17519","1344670.6328947353","1344670.6328947353","1344670.6328947353"
"17524","1345921.6102609676","1345921.6102609676","1345921.6102609676"
"17529","1346587.5514851497","1346587.5514851497","1346587.5514851497"
"17530","1349437.5902772793","1349437.5902772793","1349437.5902772793"
"17532","1342985.4975907132","1342985.4975907132","1342985.4975907132"
"17533","1342662.421695339","1342662.421695339","1342662.421695339"
"17536","1346550.4458461592","1346550.4458461592","1346550.4458461592"
"17537","1331832.4922216719","1331832.4922216719","1331832.4922216719"
"17539","1343560.6948512048","1343560.6948512048","1343560.6948512048"
"17541","1340677.3644671214","1340677.3644671214","1340677.3644671214"
"17542","1339902.12880229","1339902.12880229","1339902.12880229"
"17543","1317044.5901135856","1317044.5901135856","1317044.5901135856"
"17550","1337526.4692727984","1337526.4692727984","1337526.4692727984"
"17553","1322521.8797486091","1322521.8797486091","1322521.8797486091"
"17555","1326078.0258422678","1326078.0258422678","1326078.0258422678"
"17556","1319211.8500757683","1319211.8500757683","1319211.8500757683"
"17557","1329880.9140533484","1329880.9140533484","1329880.9140533484"
"17560","1323758.2631993678","1323758.2631993678","1323758.2631993678"
"17564","1343673.987169546","1343673.987169546","1343673.987169546"
"17566","1328556.0129676329","1328556.0129676329","1328556.0129676329"
"17569","1323959.1049384538","1323959.1049384538","1323959.1049384538"
"17571","1333588.3976925951","1333588.3976925951","1333588.3976925951"
"17573","1336479.4595501965","1336479.4595501965","1336479.4595501965"
"17579","1322101.2563448464","1322101.2563448464","1322101.2563448464"
"17585","1323079.677886753","1323079.677886753","1323079.677886753"
"17586","1315633.3493385408","1315633.3493385408","1315633.3493385408"
"17587","1328727.0008803706","1328727.0008803706","1328727.0008803706"
"17588","1322957.0970284615","1322957.0970284615","1322957.0970284615"
"17589","1336059.6533402354","1336059.6533402354","1336059.6533402354"
"17591","1328394.6985300826","1328394.6985300826","1328394.6985300826"
"17592","1324873.2259460331","1324873.2259460331","1324873.2259460331"
"17593","1331819.586414736","1331819.586414736","1331819.586414736"
"17594","1314592.0297660183","1314592.0297660183","1314592.0297660183"
"17596","1320920.3308765315","1320920.3308765315","1320920.3308765315"
"17597","1331139.159503773","1331139.159503773","1331139.159503773"
"17599","1336137.5858102352","1336137.5858102352","1336137.5858102352"
"17600","1343893.2374296281","1343893.2374296281","1343893.2374296281"
"17601","1343357.9657120516","1343357.9657120516","1343357.9657120516"
"17602","1337114.1354101049","1337114.1354101049","1337114.1354101049"
"17603","1344008.2287100102","1344008.2287100102","1344008.2287100102"
"17604","1345367.4365496798","1345367.4365496798","1345367.4365496798"
"17607","1342501.7616269558","1342501.7616269558","1342501.7616269558"
"17608","1340555.5873887911","1340555.5873887911","1340555.5873887911"
"17611","1338731.5823177283","1338731.5823177283","1338731.5823177283"
"17613","1345030.8733323384","1345030.8733323384","1345030.8733323384"
"17614","1349526.2013675545","1349526.2013675545","1349526.2013675545"
"17615","1347049.481677503","1347049.481677503","1347049.481677503"
"17616","1342261.6629048334","1342261.6629048334","1342261.6629048334"
"17617","1345316.406355895","1345316.406355895","1345316.406355895"
"17618","1349557.6735271013","1349557.6735271013","1349557.6735271013"
"17621","1340023.7871828293","1340023.7871828293","1340023.7871828293"
"17622","1345027.5825920163","1345027.5825920163","1345027.5825920163"
"17623","1343984.4074717164","1343984.4074717164","1343984.4074717164"
"17626","1341086.1741222504","1341086.1741222504","1341086.1741222504"
"17630","1345015.2424592173","1345015.2424592173","1345015.2424592173"
"17634","1349903.1355309286","1349903.1355309286","1349903.1355309286"
"17635","1345222.5867469753","1345222.5867469753","1345222.5867469753"
"17636","1347845.404289278","1347845.404289278","1347845.404289278"
"17637","1345541.1328320801","1345541.1328320801","1345541.1328320801"
"17638","1347071.7613202757","1347071.7613202757","1347071.7613202757"
"17639","1346589.200672124","1346589.200672124","1346589.200672124"
"17640","1342007.7270217936","1342007.7270217936","1342007.7270217936"
"17642","1341828.3915144133","1341828.3915144133","1341828.3915144133"
"17643","1345649.8187167568","1345649.8187167568","1345649.8187167568"
"17645","1348677.0075706653","1348677.0075706653","1348677.0075706653"
"17647","1347323.489961045","1347323.489961045","1347323.489961045"
"17649","1340686.3555982057","1340686.3555982057","1340686.3555982057"
"17654","1342800.160934027","1342800.160934027","1342800.160934027"
"17655","1342106.0133842991","1342106.0133842991","1342106.0133842991"
"17659","570947.3824071137","570947.3824071137","570947.3824071137"
"17661","1348318.9452149286","1348318.9452149286","1348318.9452149286"
"17663","1347045.3558986057","1347045.3558986057","1347045.3558986057"
"17664","1346010.584068153","1346010.584068153","1346010.584068153"
"17665","1350683.353511678","1350683.353511678","1350683.353511678"
"17666","1350404.6599534026","1350404.6599534026","1350404.6599534026"
"17668","1351053.4637670831","1351053.4637670831","1351053.4637670831"
"17671","1343972.9078657948","1343972.9078657948","1343972.9078657948"
"17673","1347723.147590978","1347723.147590978","1347723.147590978"
"17674","1345744.5214897643","1345744.5214897643","1345744.5214897643"
"17676","1341221.9540598218","1341221.9540598218","1341221.9540598218"
"17679","1338403.2181908924","1338403.2181908924","1338403.2181908924"
"17680","1344590.8797175593","1344590.8797175593","1344590.8797175593"
"17689","1349959.4866352968","1349959.4866352968","1349959.4866352968"
"17692","1346420.1800179642","1346420.1800179642","1346420.1800179642"
"17696","1346499.325870822","1346499.325870822","1346499.325870822"
"17697","1344888.5635237542","1344888.5635237542","1344888.5635237542"
"17701","1353472.463713596","1353472.463713596","1353472.463713596"
"17705","1352703.1666403182","1352703.1666403182","1352703.1666403182"
"17711","1344178.2875948753","1344178.2875948753","1344178.2875948753"
"17712","1348594.2972984244","1348594.2972984244","1348594.2972984244"
"17713","1349217.3551766388","1349217.3551766388","1349217.3551766388"
"17714","1343650.9987773455","1343650.9987773455","1343650.9987773455"
"17719","1344055.873719982","1344055.873719982","1344055.873719982"
"17721","1342739.4865965608","1342739.4865965608","1342739.4865965608"
"17723","1346543.0249637496","1346543.0249637496","1346543.0249637496"
"17726","1341673.66104154","1341673.66104154","1341673.66104154"
"17728","1345816.1750533977","1345816.1750533977","1345816.1750533977"
"17729","1343455.629197949","1343455.629197949","1343455.629197949"
"17730","1339206.895564891","1339206.895564891","1339206.895564891"
"17733","1336217.1512516194","1336217.1512516194","1336217.1512516194"
"17734","1344315.5162275934","1344315.5162275934","1344315.5162275934"
"17736","1330007.9990468074","1330007.9990468074","1330007.9990468074"
"17737","1326152.3989004933","1326152.3989004933","1326152.3989004933"
"17739","1324169.5759462533","1324169.5759462533","1324169.5759462533"
"17741","1330993.3290956665","1330993.3290956665","1330993.3290956665"
"17745","1332941.71217977","1332941.71217977","1332941.71217977"
"17747","1329288.4395757446","1329288.4395757446","1329288.4395757446"
"17749","1319044.8845724966","1319044.8845724966","1319044.8845724966"
"17754","1325121.516728051","1325121.516728051","1325121.516728051"
"17757","1323283.4989387968","1323283.4989387968","1323283.4989387968"
"17761","1339792.736774637","1339792.736774637","1339792.736774637"
"17762","1324522.903072933","1324522.903072933","1324522.903072933"
"17763","1332867.383553839","1332867.383553839","1332867.383553839"
"17764","1333049.988271224","1333049.988271224","1333049.988271224"
"17765","1326308.369497522","1326308.369497522","1326308.369497522"
"17766","1295968.0764725052","1295968.0764725052","1295968.0764725052"
"17774","1293288.2376425823","1293288.2376425823","1293288.2376425823"
"17775","1298791.738113435","1298791.738113435","1298791.738113435"
"17777","1332884.3491404837","1332884.3491404837","1332884.3491404837"
"17780","1295426.7944634787","1295426.7944634787","1295426.7944634787"
"17781","1303070.8388700914","1303070.8388700914","1303070.8388700914"
"17783","1304158.1718683187","1304158.1718683187","1304158.1718683187"
"17785","1309191.7838826443","1309191.7838826443","1309191.7838826443"
"17786","1321175.8734760678","1321175.8734760678","1321175.8734760678"
"17787","1309648.6888476762","1309648.6888476762","1309648.6888476762"
"17788","1286308.739818","1286308.739818","1286308.739818"
"17789","1280707.390023983","1280707.390023983","1280707.390023983"
"17790","1305864.3052994134","1305864.3052994134","1305864.3052994134"
"17791","1277352.2757146475","1277352.2757146475","1277352.2757146475"
"17793","1317499.100139058","1317499.100139058","1317499.100139058"
"17795","1313211.916093872","1313211.916093872","1313211.916093872"
"17796","1301438.2282351702","1301438.2282351702","1301438.2282351702"
"17797","1306281.6427206013","1306281.6427206013","1306281.6427206013"
"17799","1290817.1893190262","1290817.1893190262","1290817.1893190262"
"17800","1309835.1290325846","1309835.1290325846","1309835.1290325846"
"17801","1331211.683757331","1331211.683757331","1331211.683757331"
"17802","1343324.3202368233","1343324.3202368233","1343324.3202368233"
"17803","1326359.5678441727","1326359.5678441727","1326359.5678441727"
"17804","1333468.7135722516","1333468.7135722516","1333468.7135722516"
"17806","1329486.9441119586","1329486.9441119586","1329486.9441119586"
"17807","1327459.6864910221","1327459.6864910221","1327459.6864910221"
"17811","1322004.2885341537","1322004.2885341537","1322004.2885341537"
"17812","1340677.3644671214","1340677.3644671214","1340677.3644671214"
"17813","1328234.2255292495","1328234.2255292495","1328234.2255292495"
"17819","1327272.2011251817","1327272.2011251817","1327272.2011251817"
"17825","1331395.4472400022","1331395.4472400022","1331395.4472400022"
"17827","1324893.9798104921","1324893.9798104921","1324893.9798104921"
"17830","1327849.2484670116","1327849.2484670116","1327849.2484670116"
"17832","1319918.9543231241","1319918.9543231241","1319918.9543231241"
"17836","1342311.6422493462","1342311.6422493462","1342311.6422493462"
"17843","1349249.6407880173","1349249.6407880173","1349249.6407880173"
"17844","1346914.169308812","1346914.169308812","1346914.169308812"
"17848","1344906.6590535603","1344906.6590535603","1344906.6590535603"
"17849","1344636.9216346063","1344636.9216346063","1344636.9216346063"
"17854","1352094.3440456523","1352094.3440456523","1352094.3440456523"
"17856","1348665.427521806","1348665.427521806","1348665.427521806"
"17857","1346299.0059606314","1346299.0059606314","1346299.0059606314"
"17858","1343011.7440841538","1343011.7440841538","1343011.7440841538"
"17860","1346978.5218013427","1346978.5218013427","1346978.5218013427"
"17862","1339815.5933340157","1339815.5933340157","1339815.5933340157"
"17863","1344270.31807459","1344270.31807459","1344270.31807459"
"17869","1346017.1751884955","1346017.1751884955","1346017.1751884955"
"17872","1349575.8949219906","1349575.8949219906","1349575.8949219906"
"17874","1349898.1636005251","1349898.1636005251","1349898.1636005251"
"17882","1347394.4861891994","1347394.4861891994","1347394.4861891994"
"17884","1344570.3263082977","1344570.3263082977","1344570.3263082977"
"17885","1348464.4626355425","1348464.4626355425","1348464.4626355425"
"17889","1351197.91156537","1351197.91156537","1351197.91156537"
"17891","1342532.0873692816","1342532.0873692816","1342532.0873692816"
"17892","1350248.774443911","1350248.774443911","1350248.774443911"
"17893","1339601.7517297675","1339601.7517297675","1339601.7517297675"
"17895","1345546.8960366445","1345546.8960366445","1345546.8960366445"
"17896","1343590.2475271542","1343590.2475271542","1343590.2475271542"
"17897","1339951.9325826676","1339951.9325826676","1339951.9325826676"
"17898","1347541.4556431302","1347541.4556431302","1347541.4556431302"
"17900","1345493.3824648394","1345493.3824648394","1345493.3824648394"
"17901","1344826.0554400054","1344826.0554400054","1344826.0554400054"
"17902","1344624.5886690742","1344624.5886690742","1344624.5886690742"
"17903","1345016.0651276927","1345016.0651276927","1345016.0651276927"
"17908","1347580.2675350572","1347580.2675350572","1347580.2675350572"
"17909","1341565.6164773507","1341565.6164773507","1341565.6164773507"
"17911","1343648.5357819782","1343648.5357819782","1343648.5357819782"
"17912","1346558.6913669906","1346558.6913669906","1346558.6913669906"
"17917","1347850.361109749","1347850.361109749","1347850.361109749"
"17918","1344395.236741279","1344395.236741279","1344395.236741279"
"17920","1350786.2337677015","1350786.2337677015","1350786.2337677015"
"17923","1348636.4782696422","1348636.4782696422","1348636.4782696422"
"17924","1342664.8810768072","1342664.8810768072","1342664.8810768072"
"17926","1342807.5406193458","1342807.5406193458","1342807.5406193458"
"17931","1344092.020463722","1344092.020463722","1344092.020463722"
"17933","1341068.1812539068","1341068.1812539068","1341068.1812539068"
"17936","1344674.7441396588","1344674.7441396588","1344674.7441396588"
"17938","1340710.0600673214","1340710.0600673214","1340710.0600673214"
"17940","1344269.4963181221","1344269.4963181221","1344269.4963181221"
"17941","1342180.556808","1342180.556808","1342180.556808"
"17943","1339454.877203925","1339454.877203925","1339454.877203925"
"17945","1337345.0761117057","1337345.0761117057","1337345.0761117057"
"17947","1339534.8382292744","1339534.8382292744","1339534.8382292744"
"17948","1334846.3792914646","1334846.3792914646","1334846.3792914646"
"17950","1343769.2331748","1343769.2331748","1343769.2331748"
"17953","1343293.9586936894","1343293.9586936894","1343293.9586936894"
"17956","1345047.3272754853","1345047.3272754853","1345047.3272754853"
"17957","1328602.5686963035","1328602.5686963035","1328602.5686963035"
"17959","1342579.6277766346","1342579.6277766346","1342579.6277766346"
"17960","1338478.980229797","1338478.980229797","1338478.980229797"
"17963","1334584.711581633","1334584.711581633","1334584.711581633"
"17967","1326717.2665400496","1326717.2665400496","1326717.2665400496"
"17969","1318371.121773877","1318371.121773877","1318371.121773877"
"17970","1330795.985233707","1330795.985233707","1330795.985233707"
"17971","1326766.8954658718","1326766.8954658718","1326766.8954658718"
"17972","1328186.8933994824","1328186.8933994824","1328186.8933994824"
"17974","1323739.1385926376","1323739.1385926376","1323739.1385926376"
"17975","1322789.977912829","1322789.977912829","1322789.977912829"
"17976","1337090.557925081","1337090.557925081","1337090.557925081"
"17977","1326866.1644572578","1326866.1644572578","1326866.1644572578"
"17978","1332835.877181594","1332835.877181594","1332835.877181594"
"17980","1336344.638089005","1336344.638089005","1336344.638089005"
"17987","1326330.768287821","1326330.768287821","1326330.768287821"
"17992","1327256.1791915714","1327256.1791915714","1327256.1791915714"
"17994","1311293.3757140778","1311293.3757140778","1311293.3757140778"
"17996","1321288.5975934656","1321288.5975934656","1321288.5975934656"
"17999","1316886.8474709033","1316886.8474709033","1316886.8474709033"
"18000","1331623.6102132453","1331623.6102132453","1331623.6102132453"
"18001","1315929.3723532087","1315929.3723532087","1315929.3723532087"
"18003","1318423.2900710406","1318423.2900710406","1318423.2900710406"
"18004","1316676.3199268081","1316676.3199268081","1316676.3199268081"
"18008","1308749.996608832","1308749.996608832","1308749.996608832"
"18009","1322849.658464163","1322849.658464163","1322849.658464163"
"18010","1290500.5466828793","1290500.5466828793","1290500.5466828793"
"18012","1270239.4283879048","1270239.4283879048","1270239.4283879048"
"18013","1299547.7666228367","1299547.7666228367","1299547.7666228367"
"18015","1298311.7140556255","1298311.7140556255","1298311.7140556255"
"18017","1285024.1373669847","1285024.1373669847","1285024.1373669847"
"18022","1290155.2954782266","1290155.2954782266","1290155.2954782266"
"18023","1325428.2164059638","1325428.2164059638","1325428.2164059638"
"18024","1340597.2669857487","1340597.2669857487","1340597.2669857487"
"18027","1306046.5667208126","1306046.5667208126","1306046.5667208126"
"18031","1324132.1008328877","1324132.1008328877","1324132.1008328877"
"18032","1329262.7267260586","1329262.7267260586","1329262.7267260586"
"18035","1332668.675982522","1332668.675982522","1332668.675982522"
"18038","1322802.7093119153","1322802.7093119153","1322802.7093119153"
"18040","568335.702593253","568335.702593253","568335.702593253"
"18041","1319898.3560278623","1319898.3560278623","1319898.3560278623"
"18044","1315923.0726041957","1315923.0726041957","1315923.0726041957"
"18049","1325998.0641187753","1325998.0641187753","1325998.0641187753"
"18050","1321808.012002539","1321808.012002539","1321808.012002539"
"18053","1323364.7263853508","1323364.7263853508","1323364.7263853508"
"18055","1322261.045815049","1322261.045815049","1322261.045815049"
"18057","1323536.7703709053","1323536.7703709053","1323536.7703709053"
"18059","1324541.2525197037","1324541.2525197037","1324541.2525197037"
"18060","1316134.934754752","1316134.934754752","1316134.934754752"
"18061","1325257.2777201235","1325257.2777201235","1325257.2777201235"
"18063","1324743.9280513218","1324743.9280513218","1324743.9280513218"
"18068","1340510.6417082765","1340510.6417082765","1340510.6417082765"
"18069","1340852.3044867164","1340852.3044867164","1340852.3044867164"
"18070","1328416.3653559443","1328416.3653559443","1328416.3653559443"
"18071","1345840.061270266","1345840.061270266","1345840.061270266"
"18076","1327294.632482099","1327294.632482099","1327294.632482099"
"18081","1322510.744490499","1322510.744490499","1322510.744490499"
"18082","1335021.4217688148","1335021.4217688148","1335021.4217688148"
"18083","1324983.388506448","1324983.388506448","1324983.388506448"
"18084","1317560.6724892766","1317560.6724892766","1317560.6724892766"
"18085","1321850.1231080883","1321850.1231080883","1321850.1231080883"
"18086","1339615.6248774773","1339615.6248774773","1339615.6248774773"
"18089","1306370.8851397873","1306370.8851397873","1306370.8851397873"
"18090","1310686.0946270784","1310686.0946270784","1310686.0946270784"
"18092","1326872.5694184147","1326872.5694184147","1326872.5694184147"
"18093","1290853.5601423387","1290853.5601423387","1290853.5601423387"
"18095","1287716.5528397392","1287716.5528397392","1287716.5528397392"
"18096","1312605.9910977723","1312605.9910977723","1312605.9910977723"
"18097","1292714.233551429","1292714.233551429","1292714.233551429"
"18098","1308839.5766237415","1308839.5766237415","1308839.5766237415"
"18099","1292670.158946782","1292670.158946782","1292670.158946782"
"18107","1308745.3232054934","1308745.3232054934","1308745.3232054934"
"18109","1285246.4476678197","1285246.4476678197","1285246.4476678197"
"18110","1286858.9944886267","1286858.9944886267","1286858.9944886267"
"18111","1324988.1785985641","1324988.1785985641","1324988.1785985641"
"18114","1280500.8140917653","1280500.8140917653","1280500.8140917653"
"18115","1290079.6071910472","1290079.6071910472","1290079.6071910472"
"18118","1287256.735373488","1287256.735373488","1287256.735373488"
"18119","1276875.3614157778","1276875.3614157778","1276875.3614157778"
"18121","1297449.1767285275","1297449.1767285275","1297449.1767285275"
"18125","1309290.7788870016","1309290.7788870016","1309290.7788870016"
"18126","1278747.9774026282","1278747.9774026282","1278747.9774026282"
"18132","1310817.350980003","1310817.350980003","1310817.350980003"
"18136","1327615.1632406025","1327615.1632406025","1327615.1632406025"
"18139","1319281.497468854","1319281.497468854","1319281.497468854"
"18140","1322385.8833654756","1322385.8833654756","1322385.8833654756"
"18145","1314315.4607956815","1314315.4607956815","1314315.4607956815"
"18147","1324502.958598728","1324502.958598728","1324502.958598728"
"18148","1327486.9323616643","1327486.9323616643","1327486.9323616643"
"18149","1313685.7579522252","1313685.7579522252","1313685.7579522252"
"18151","1330878.13760856","1330878.13760856","1330878.13760856"
"18153","1326628.4240267423","1326628.4240267423","1326628.4240267423"
"18157","1322361.2320451823","1322361.2320451823","1322361.2320451823"
"18158","1332587.1099478789","1332587.1099478789","1332587.1099478789"
"18161","1317415.4341176436","1317415.4341176436","1317415.4341176436"
"18162","1318379.02579595","1318379.02579595","1318379.02579595"
"18166","1337184.0597378684","1337184.0597378684","1337184.0597378684"
"18167","1315124.2809515921","1315124.2809515921","1315124.2809515921"
"18168","1316409.11787873","1316409.11787873","1316409.11787873"
"18169","1321747.6309484025","1321747.6309484025","1321747.6309484025"
"18170","1317208.6825548667","1317208.6825548667","1317208.6825548667"
"18171","1329580.1893752008","1329580.1893752008","1329580.1893752008"
"18172","1313603.3602275695","1313603.3602275695","1313603.3602275695"
"18173","1330380.5462500483","1330380.5462500483","1330380.5462500483"
"18174","1336591.5607516682","1336591.5607516682","1336591.5607516682"
"18176","1339161.224751384","1339161.224751384","1339161.224751384"
"18177","1346780.53377756","1346780.53377756","1346780.53377756"
"18178","1338876.6679018217","1338876.6679018217","1338876.6679018217"
"18179","1336725.6194840136","1336725.6194840136","1336725.6194840136"
"18180","1344764.3755271372","1344764.3755271372","1344764.3755271372"
"18181","1340535.9743575675","1340535.9743575675","1340535.9743575675"
"18182","1341226.8622832575","1341226.8622832575","1341226.8622832575"
"18183","1336701.2431688542","1336701.2431688542","1336701.2431688542"
"18184","228239.05370245187","228239.05370245187","228239.05370245187"
"18185","1341933.2027939255","1341933.2027939255","1341933.2027939255"
"18187","1345895.2499103358","1345895.2499103358","1345895.2499103358"
"18188","1350413.7820286944","1350413.7820286944","1350413.7820286944"
"18193","1344622.122103116","1344622.122103116","1344622.122103116"
"18195","1345401.1844495537","1345401.1844495537","1345401.1844495537"
"18198","1350481.7868373943","1350481.7868373943","1350481.7868373943"
"18199","1340211.6253761116","1340211.6253761116","1340211.6253761116"
"18204","1350568.8761666114","1350568.8761666114","1350568.8761666114"
"18206","1352777.2275385375","1352777.2275385375","1352777.2275385375"
"18207","1347220.3111084155","1347220.3111084155","1347220.3111084155"
"18209","1348636.4782696422","1348636.4782696422","1348636.4782696422"
"18210","1348291.6641949269","1348291.6641949269","1348291.6641949269"
"18212","1349328.2916923612","1349328.2916923612","1349328.2916923612"
"18214","1348357.8019069342","1348357.8019069342","1348357.8019069342"
"18218","1351052.6336965798","1351052.6336965798","1351052.6336965798"
"18219","1348834.1850416546","1348834.1850416546","1348834.1850416546"
"18226","1351313.3259666336","1351313.3259666336","1351313.3259666336"
"18228","1351813.405957137","1351813.405957137","1351813.405957137"
"18229","1337998.4846837604","1337998.4846837604","1337998.4846837604"
"18231","1348653.8476718029","1348653.8476718029","1348653.8476718029"
"18232","1349093.1941465067","1349093.1941465067","1349093.1941465067"
"18233","1344661.5882443944","1344661.5882443944","1344661.5882443944"
"18235","1345504.9081052504","1345504.9081052504","1345504.9081052504"
"18237","1348210.6543393654","1348210.6543393654","1348210.6543393654"
"18238","1341876.7009294182","1341876.7009294182","1341876.7009294182"
"18239","1351396.370105388","1351396.370105388","1351396.370105388"
"18240","1339669.48805672","1339669.48805672","1339669.48805672"
"18243","1343964.6939820477","1343964.6939820477","1343964.6939820477"
"18248","1338120.611860893","1338120.611860893","1338120.611860893"
"18249","1343044.5536436492","1343044.5536436492","1343044.5536436492"
"18251","1342389.486345803","1342389.486345803","1342389.486345803"
"18252","1345932.3194483633","1345932.3194483633","1345932.3194483633"
"18253","1340253.283587038","1340253.283587038","1340253.283587038"
"18255","1349076.6410690413","1349076.6410690413","1349076.6410690413"
"18256","1345183.91054224","1345183.91054224","1345183.91054224"
"18257","1336001.2099534986","1336001.2099534986","1336001.2099534986"
"18260","1330851.5577891516","1330851.5577891516","1330851.5577891516"
"18263","1329697.5683855803","1329697.5683855803","1329697.5683855803"
"18265","1314372.0222538342","1314372.0222538342","1314372.0222538342"
"18269","1322264.2260969747","1322264.2260969747","1322264.2260969747"
"18271","1328385.0690565666","1328385.0690565666","1328385.0690565666"
"18272","1321222.7072173806","1321222.7072173806","1321222.7072173806"
"18275","1340946.3331707222","1340946.3331707222","1340946.3331707222"
"18277","1311609.3530368893","1311609.3530368893","1311609.3530368893"
"18278","1319306.82561696","1319306.82561696","1319306.82561696"
"18283","1313335.83508642","1313335.83508642","1313335.83508642"
"18284","1322416.8976223208","1322416.8976223208","1322416.8976223208"
"18285","1324870.0331015186","1324870.0331015186","1324870.0331015186"
"18289","1297967.6341127548","1297967.6341127548","1297967.6341127548"
"18290","1278090.2288169973","1278090.2288169973","1278090.2288169973"
"18294","1335227.3174977899","1335227.3174977899","1335227.3174977899"
"18295","1300593.8402255995","1300593.8402255995","1300593.8402255995"
"18298","1296853.883179411","1296853.883179411","1296853.883179411"
"18300","1326353.1678346775","1326353.1678346775","1326353.1678346775"
"18302","1301919.7966397917","1301919.7966397917","1301919.7966397917"
"18304","1277246.9234020063","1277246.9234020063","1277246.9234020063"
"18309","1290695.2104808742","1290695.2104808742","1290695.2104808742"
"18315","1289336.8197351464","1289336.8197351464","1289336.8197351464"
"18317","1293153.6240567546","1293153.6240567546","1293153.6240567546"
"18319","1316286.1940768347","1316286.1940768347","1316286.1940768347"
"18321","1286010.8503032532","1286010.8503032532","1286010.8503032532"
"18322","1297466.783698231","1297466.783698231","1297466.783698231"
"18323","1302462.6622742333","1302462.6622742333","1302462.6622742333"
"18328","1305104.0099042044","1305104.0099042044","1305104.0099042044"
"18330","1304031.338851836","1304031.338851836","1304031.338851836"
"18331","1298682.0527770773","1298682.0527770773","1298682.0527770773"
"18333","1335119.4980343776","1335119.4980343776","1335119.4980343776"
"18334","1323062.9609775762","1323062.9609775762","1323062.9609775762"
"18335","1322934.8120399632","1322934.8120399632","1322934.8120399632"
"18341","1313123.3048270952","1313123.3048270952","1313123.3048270952"
"18345","1316153.840268854","1316153.840268854","1316153.840268854"
"18347","1318446.2138102632","1318446.2138102632","1318446.2138102632"
"18353","1331813.9402028527","1331813.9402028527","1331813.9402028527"
"18355","1322245.1446348922","1322245.1446348922","1322245.1446348922"
"18357","1325934.101682815","1325934.101682815","1325934.101682815"
"18358","1331509.9220672275","1331509.9220672275","1331509.9220672275"
"18359","1327188.8912941795","1327188.8912941795","1327188.8912941795"
"18360","1334604.9608374361","1334604.9608374361","1334604.9608374361"
"18361","1325076.8015503054","1325076.8015503054","1325076.8015503054"
"18362","1324495.7787350507","1324495.7787350507","1324495.7787350507"
"18363","1326096.4184028155","1326096.4184028155","1326096.4184028155"
"18365","1338838.3557314947","1338838.3557314947","1338838.3557314947"
"18367","1338145.039971716","1338145.039971716","1338145.039971716"
"18368","1350305.9835619333","1350305.9835619333","1350305.9835619333"
"18370","1342127.3106604307","1342127.3106604307","1342127.3106604307"
"18371","1340652.0264737871","1340652.0264737871","1340652.0264737871"
"18372","1343008.4632163704","1343008.4632163704","1343008.4632163704"
"18373","1343660.8508491125","1343660.8508491125","1343660.8508491125"
"18378","1339216.6825730714","1339216.6825730714","1339216.6825730714"
"18381","1345341.097901743","1345341.097901743","1345341.097901743"
"18387","1347494.3889015187","1347494.3889015187","1347494.3889015187"
"18388","1332178.6224558474","1332178.6224558474","1332178.6224558474"
"18390","1335253.261621863","1335253.261621863","1335253.261621863"
"18391","1344514.4242139657","1344514.4242139657","1344514.4242139657"
"18392","1343017.4856413468","1343017.4856413468","1343017.4856413468"
"18395","1315912.8356406945","1315912.8356406945","1315912.8356406945"
"18397","1338455.3545877065","1338455.3545877065","1338455.3545877065"
"18399","1319620.3419526813","1319620.3419526813","1319620.3419526813"
"18400","1326906.9971440725","1326906.9971440725","1326906.9971440725"
"18404","1324066.7237986284","1324066.7237986284","1324066.7237986284"
"18405","1320671.2323443918","1320671.2323443918","1320671.2323443918"
"18407","1327023.904614603","1327023.904614603","1327023.904614603"
"18408","1317965.7725403327","1317965.7725403327","1317965.7725403327"
"18409","1321009.997610313","1321009.997610313","1321009.997610313"
"18410","1308469.651472355","1308469.651472355","1308469.651472355"
"18412","1329976.6277084607","1329976.6277084607","1329976.6277084607"
"18414","1318054.2485683768","1318054.2485683768","1318054.2485683768"
"18415","1321075.8667715986","1321075.8667715986","1321075.8667715986"
"18416","1339673.5687771023","1339673.5687771023","1339673.5687771023"
"18419","1322012.2361801886","1322012.2361801886","1322012.2361801886"
"18422","1322144.9759936123","1322144.9759936123","1322144.9759936123"
"18424","1324073.101761679","1324073.101761679","1324073.101761679"
"18425","1318463.6047648855","1318463.6047648855","1318463.6047648855"
"18429","1320380.2075670976","1320380.2075670976","1320380.2075670976"
"18431","1338372.2641270119","1338372.2641270119","1338372.2641270119"
"18434","1296542.6811275734","1296542.6811275734","1296542.6811275734"
"18435","1296548.0322347088","1296548.0322347088","1296548.0322347088"
"18440","1325552.0546755807","1325552.0546755807","1325552.0546755807"
"18442","1284477.7012309593","1284477.7012309593","1284477.7012309593"
"18445","1302896.3545072982","1302896.3545072982","1302896.3545072982"
"18448","591139.7331893896","591139.7331893896","591139.7331893896"
"18450","1292729.43238785","1292729.43238785","1292729.43238785"
"18451","1305361.9925537573","1305361.9925537573","1305361.9925537573"
"18460","1288473.3279185605","1288473.3279185605","1288473.3279185605"
"18461","1278053.088073723","1278053.088073723","1278053.088073723"
"18462","1285336.5953798513","1285336.5953798513","1285336.5953798513"
"18463","1299725.9643681443","1299725.9643681443","1299725.9643681443"
"18465","1298022.797237289","1298022.797237289","1298022.797237289"
