"Step","copper-serenity-10 - train/loss","copper-serenity-10 - train/loss__MIN","copper-serenity-10 - train/loss__MAX"
"4951","1.1187","1.1187","1.1187"
"4952","1.0982","1.0982","1.0982"
"4953","1.0982","1.0982","1.0982"
"4954","1.0682","1.0682","1.0682"
"4955","1.0682","1.0682","1.0682"
"4956","1.1666","1.1666","1.1666"
"4957","1.1666","1.1666","1.1666"
"4958","1.1066","1.1066","1.1066"
"4959","1.1066","1.1066","1.1066"
"4960","1.0109","1.0109","1.0109"
"4961","1.0109","1.0109","1.0109"
"4962","1.1297","1.1297","1.1297"
"4963","1.1297","1.1297","1.1297"
"4964","1.1744","1.1744","1.1744"
"4965","1.1744","1.1744","1.1744"
"4966","1.2346","1.2346","1.2346"
"4967","1.2346","1.2346","1.2346"
"4968","1.1858","1.1858","1.1858"
"4969","1.1858","1.1858","1.1858"
"4970","1.2607","1.2607","1.2607"
"4971","1.2607","1.2607","1.2607"
"4972","1.1522","1.1522","1.1522"
"4973","1.1522","1.1522","1.1522"
"4974","1.1725","1.1725","1.1725"
"4975","1.1725","1.1725","1.1725"
"4976","1.1987","1.1987","1.1987"
"4977","1.1987","1.1987","1.1987"
"4978","1.2135","1.2135","1.2135"
"4979","1.2135","1.2135","1.2135"
"4980","1.2239","1.2239","1.2239"
"4981","1.2239","1.2239","1.2239"
"4982","1.1917","1.1917","1.1917"
"4983","1.1917","1.1917","1.1917"
"4984","1.1943","1.1943","1.1943"
"4985","1.1943","1.1943","1.1943"
"4986","1.1461","1.1461","1.1461"
"4987","1.1461","1.1461","1.1461"
"4988","1.1846","1.1846","1.1846"
"4989","1.1846","1.1846","1.1846"
"4990","1.2353","1.2353","1.2353"
"4991","1.2353","1.2353","1.2353"
"4992","1.1581","1.1581","1.1581"
"4993","1.1581","1.1581","1.1581"
"4994","1.1116","1.1116","1.1116"
"4995","1.1116","1.1116","1.1116"
"4996","1.2614","1.2614","1.2614"
"4997","1.2614","1.2614","1.2614"
"4998","1.1347","1.1347","1.1347"
"4999","1.1347","1.1347","1.1347"
"5000","1.1362","1.1362","1.1362"
"5001","1.1362","1.1362","1.1362"
"5002","1.0948","1.0948","1.0948"
"5003","1.0948","1.0948","1.0948"
"5004","1.087","1.087","1.087"
"5005","1.087","1.087","1.087"
"5006","1.1919","1.1919","1.1919"
"5007","1.1919","1.1919","1.1919"
"5010","1.1123","1.1123","1.1123"
"5011","1.1123","1.1123","1.1123"
"5012","1.1923","1.1923","1.1923"
"5013","1.1923","1.1923","1.1923"
"5014","1.109","1.109","1.109"
"5015","1.109","1.109","1.109"
"5016","1.1271","1.1271","1.1271"
"5017","1.1271","1.1271","1.1271"
"5018","1.1938","1.1938","1.1938"
"5019","1.1938","1.1938","1.1938"
"5020","1.1623","1.1623","1.1623"
"5021","1.1623","1.1623","1.1623"
"5022","1.1306","1.1306","1.1306"
"5023","1.1306","1.1306","1.1306"
"5024","1.1754","1.1754","1.1754"
"5025","1.1754","1.1754","1.1754"
"5026","1.3417","1.3417","1.3417"
"5027","1.3417","1.3417","1.3417"
"5028","1.1406","1.1406","1.1406"
"5029","1.1406","1.1406","1.1406"
"5030","1.2112","1.2112","1.2112"
"5031","1.2112","1.2112","1.2112"
"5032","1.234","1.234","1.234"
"5033","1.234","1.234","1.234"
"5034","1.1193","1.1193","1.1193"
"5035","1.1193","1.1193","1.1193"
"5036","1.1353","1.1353","1.1353"
"5037","1.1353","1.1353","1.1353"
"5038","1.1978","1.1978","1.1978"
"5039","1.1978","1.1978","1.1978"
"5040","1.1991","1.1991","1.1991"
"5041","1.1991","1.1991","1.1991"
"5042","1.1263","1.1263","1.1263"
"5043","1.1263","1.1263","1.1263"
"5044","1.2527","1.2527","1.2527"
"5045","1.2527","1.2527","1.2527"
"5046","1.2127","1.2127","1.2127"
"5047","1.2127","1.2127","1.2127"
"5048","1.0857","1.0857","1.0857"
"5049","1.0857","1.0857","1.0857"
"5050","1.1215","1.1215","1.1215"
"5051","1.1215","1.1215","1.1215"
"5052","1.3383","1.3383","1.3383"
"5053","1.3383","1.3383","1.3383"
"5054","1.2111","1.2111","1.2111"
"5055","1.2111","1.2111","1.2111"
"5056","1.1598","1.1598","1.1598"
"5057","1.1598","1.1598","1.1598"
"5058","1.1749","1.1749","1.1749"
"5059","1.1749","1.1749","1.1749"
"5060","1.2229","1.2229","1.2229"
"5061","1.2229","1.2229","1.2229"
"5062","1.1789","1.1789","1.1789"
"5063","1.1789","1.1789","1.1789"
"5064","1.0463","1.0463","1.0463"
"5065","1.0463","1.0463","1.0463"
"5066","1.2146","1.2146","1.2146"
"5067","1.2146","1.2146","1.2146"
"5068","1.1997","1.1997","1.1997"
"5069","1.1997","1.1997","1.1997"
"5070","1.0205","1.0205","1.0205"
"5071","1.0205","1.0205","1.0205"
"5072","1.2068","1.2068","1.2068"
"5073","1.2068","1.2068","1.2068"
"5074","1.1891","1.1891","1.1891"
"5075","1.1891","1.1891","1.1891"
"5076","1.2092","1.2092","1.2092"
"5077","1.2092","1.2092","1.2092"
"5078","1.184","1.184","1.184"
"5079","1.184","1.184","1.184"
"5080","1.2814","1.2814","1.2814"
"5081","1.2814","1.2814","1.2814"
"5082","1.1255","1.1255","1.1255"
"5083","1.1255","1.1255","1.1255"
"5084","1.178","1.178","1.178"
"5085","1.178","1.178","1.178"
"5086","1.2765","1.2765","1.2765"
"5087","1.2765","1.2765","1.2765"
"5088","1.1256","1.1256","1.1256"
"5089","1.1256","1.1256","1.1256"
"5090","1.1613","1.1613","1.1613"
"5091","1.1613","1.1613","1.1613"
"5092","1.1882","1.1882","1.1882"
"5093","1.1882","1.1882","1.1882"
"5094","1.272","1.272","1.272"
"5095","1.272","1.272","1.272"
"5096","1.1032","1.1032","1.1032"
"5097","1.1032","1.1032","1.1032"
"5098","1.0098","1.0098","1.0098"
"5099","1.0098","1.0098","1.0098"
"5100","1.1112","1.1112","1.1112"
"5101","1.1112","1.1112","1.1112"
"5102","1.1674","1.1674","1.1674"
"5103","1.1674","1.1674","1.1674"
"5104","1.1489","1.1489","1.1489"
"5105","1.1489","1.1489","1.1489"
"5106","1.2437","1.2437","1.2437"
"5107","1.2437","1.2437","1.2437"
"5108","1.1372","1.1372","1.1372"
"5109","1.1372","1.1372","1.1372"
"5110","1.2062","1.2062","1.2062"
"5111","1.2062","1.2062","1.2062"
"5112","1.161","1.161","1.161"
"5113","1.161","1.161","1.161"
"5114","1.0339","1.0339","1.0339"
"5115","1.0339","1.0339","1.0339"
"5116","1.1236","1.1236","1.1236"
"5117","1.1236","1.1236","1.1236"
"5118","1.0986","1.0986","1.0986"
"5119","1.0986","1.0986","1.0986"
"5120","1.187","1.187","1.187"
"5121","1.187","1.187","1.187"
"5122","1.1686","1.1686","1.1686"
"5123","1.1686","1.1686","1.1686"
"5124","1.1012","1.1012","1.1012"
"5125","1.1012","1.1012","1.1012"
"5126","1.0171","1.0171","1.0171"
"5127","1.0171","1.0171","1.0171"
"5128","1.3139","1.3139","1.3139"
"5129","1.3139","1.3139","1.3139"
"5130","1.0868","1.0868","1.0868"
"5131","1.0868","1.0868","1.0868"
"5132","1.181","1.181","1.181"
"5133","1.181","1.181","1.181"
"5134","1.2234","1.2234","1.2234"
"5135","1.2234","1.2234","1.2234"
"5136","1.2085","1.2085","1.2085"
"5137","1.2085","1.2085","1.2085"
"5138","1.2341","1.2341","1.2341"
"5139","1.2341","1.2341","1.2341"
"5140","1.1327","1.1327","1.1327"
"5141","1.1327","1.1327","1.1327"
"5142","1.2398","1.2398","1.2398"
"5143","1.2398","1.2398","1.2398"
"5144","1.1021","1.1021","1.1021"
"5145","1.1021","1.1021","1.1021"
"5146","1.1916","1.1916","1.1916"
"5147","1.1916","1.1916","1.1916"
"5148","1.2867","1.2867","1.2867"
"5149","1.2867","1.2867","1.2867"
"5150","1.2013","1.2013","1.2013"
"5151","1.2013","1.2013","1.2013"
"5152","1.228","1.228","1.228"
"5153","1.228","1.228","1.228"
"5154","1.1596","1.1596","1.1596"
"5155","1.1596","1.1596","1.1596"
"5156","1.1515","1.1515","1.1515"
"5157","1.1515","1.1515","1.1515"
"5158","1.1114","1.1114","1.1114"
"5159","1.1114","1.1114","1.1114"
"5160","1.1594","1.1594","1.1594"
"5161","1.1594","1.1594","1.1594"
"5162","1.2474","1.2474","1.2474"
"5163","1.2474","1.2474","1.2474"
"5164","1.136","1.136","1.136"
"5165","1.136","1.136","1.136"
"5166","1.1353","1.1353","1.1353"
"5167","1.1353","1.1353","1.1353"
"5168","1.1497","1.1497","1.1497"
"5169","1.1497","1.1497","1.1497"
"5170","1.2258","1.2258","1.2258"
"5171","1.2258","1.2258","1.2258"
"5172","1.0757","1.0757","1.0757"
"5173","1.0757","1.0757","1.0757"
"5174","1.164","1.164","1.164"
"5175","1.164","1.164","1.164"
"5176","1.1911","1.1911","1.1911"
"5177","1.1911","1.1911","1.1911"
"5178","1.2171","1.2171","1.2171"
"5179","1.2171","1.2171","1.2171"
"5180","1.0692","1.0692","1.0692"
"5181","1.0692","1.0692","1.0692"
"5182","0.9803","0.9803","0.9803"
"5183","0.9803","0.9803","0.9803"
"5184","1.1818","1.1818","1.1818"
"5185","1.1818","1.1818","1.1818"
"5186","1.0735","1.0735","1.0735"
"5187","1.0735","1.0735","1.0735"
"5188","1.1574","1.1574","1.1574"
"5189","1.1574","1.1574","1.1574"
"5190","1.1153","1.1153","1.1153"
"5191","1.1153","1.1153","1.1153"
"5192","1.1361","1.1361","1.1361"
"5193","1.1361","1.1361","1.1361"
"5194","1.2051","1.2051","1.2051"
"5195","1.2051","1.2051","1.2051"
"5196","1.0897","1.0897","1.0897"
"5197","1.0897","1.0897","1.0897"
"5198","1.2317","1.2317","1.2317"
"5199","1.2317","1.2317","1.2317"
"5200","1.1528","1.1528","1.1528"
"5201","1.1528","1.1528","1.1528"
"5202","1.1744","1.1744","1.1744"
"5203","1.1744","1.1744","1.1744"
"5204","1.1179","1.1179","1.1179"
"5205","1.1179","1.1179","1.1179"
"5206","1.157","1.157","1.157"
"5207","1.157","1.157","1.157"
"5208","1.2059","1.2059","1.2059"
"5209","1.2059","1.2059","1.2059"
"5210","1.1529","1.1529","1.1529"
"5211","1.1529","1.1529","1.1529"
"5212","1.104","1.104","1.104"
"5213","1.104","1.104","1.104"
"5214","1.0865","1.0865","1.0865"
"5215","1.0865","1.0865","1.0865"
"5216","1.1236","1.1236","1.1236"
"5217","1.1236","1.1236","1.1236"
"5218","1.0794","1.0794","1.0794"
"5219","1.0794","1.0794","1.0794"
"5220","1.1622","1.1622","1.1622"
"5221","1.1622","1.1622","1.1622"
"5222","1.1053","1.1053","1.1053"
"5223","1.1053","1.1053","1.1053"
"5224","1.1029","1.1029","1.1029"
"5225","1.1029","1.1029","1.1029"
"5226","1.0986","1.0986","1.0986"
"5227","1.0986","1.0986","1.0986"
"5228","1.1626","1.1626","1.1626"
"5229","1.1626","1.1626","1.1626"
"5230","1.1583","1.1583","1.1583"
"5231","1.1583","1.1583","1.1583"
"5232","1.186","1.186","1.186"
"5233","1.186","1.186","1.186"
"5234","1.2385","1.2385","1.2385"
"5235","1.2385","1.2385","1.2385"
"5236","1.1214","1.1214","1.1214"
"5237","1.1214","1.1214","1.1214"
"5238","1.1479","1.1479","1.1479"
"5239","1.1479","1.1479","1.1479"
"5240","1.2711","1.2711","1.2711"
"5241","1.2711","1.2711","1.2711"
"5242","1.2675","1.2675","1.2675"
"5243","1.2675","1.2675","1.2675"
"5244","1.158","1.158","1.158"
"5245","1.158","1.158","1.158"
"5246","1.1081","1.1081","1.1081"
"5247","1.1081","1.1081","1.1081"
"5248","1.1592","1.1592","1.1592"
"5249","1.1592","1.1592","1.1592"
"5250","1.1514","1.1514","1.1514"
"5251","1.1514","1.1514","1.1514"
"5252","1.1912","1.1912","1.1912"
"5253","1.1912","1.1912","1.1912"
"5254","1.1844","1.1844","1.1844"
"5255","1.1844","1.1844","1.1844"
"5256","1.2023","1.2023","1.2023"
"5257","1.2023","1.2023","1.2023"
"5258","1.1847","1.1847","1.1847"
"5259","1.1847","1.1847","1.1847"
"5260","1.1119","1.1119","1.1119"
"5261","1.1119","1.1119","1.1119"
"5262","1.1771","1.1771","1.1771"
"5263","1.1771","1.1771","1.1771"
"5264","1.1769","1.1769","1.1769"
"5265","1.1769","1.1769","1.1769"
"5266","1.1594","1.1594","1.1594"
"5267","1.1594","1.1594","1.1594"
"5268","1.034","1.034","1.034"
"5269","1.034","1.034","1.034"
"5270","1.2043","1.2043","1.2043"
"5271","1.2043","1.2043","1.2043"
"5272","1.1063","1.1063","1.1063"
"5273","1.1063","1.1063","1.1063"
"5274","1.2217","1.2217","1.2217"
"5275","1.2217","1.2217","1.2217"
"5276","1.2414","1.2414","1.2414"
"5277","1.2414","1.2414","1.2414"
"5278","1.1145","1.1145","1.1145"
"5279","1.1145","1.1145","1.1145"
"5280","1.0965","1.0965","1.0965"
"5281","1.0965","1.0965","1.0965"
"5282","1.0729","1.0729","1.0729"
"5283","1.0729","1.0729","1.0729"
"5284","1.1972","1.1972","1.1972"
"5285","1.1972","1.1972","1.1972"
"5286","1.181","1.181","1.181"
"5287","1.181","1.181","1.181"
"5288","1.1841","1.1841","1.1841"
"5289","1.1841","1.1841","1.1841"
"5290","1.1598","1.1598","1.1598"
"5291","1.1598","1.1598","1.1598"
"5292","1.1009","1.1009","1.1009"
"5293","1.1009","1.1009","1.1009"
"5294","1.1619","1.1619","1.1619"
"5295","1.1619","1.1619","1.1619"
"5296","1.106","1.106","1.106"
"5297","1.106","1.106","1.106"
"5298","1.1129","1.1129","1.1129"
"5299","1.1129","1.1129","1.1129"
"5300","1.0951","1.0951","1.0951"
"5301","1.0951","1.0951","1.0951"
"5302","1.1585","1.1585","1.1585"
"5303","1.1585","1.1585","1.1585"
"5304","1.1863","1.1863","1.1863"
"5305","1.1863","1.1863","1.1863"
"5306","1.1458","1.1458","1.1458"
"5307","1.1458","1.1458","1.1458"
"5308","1.1729","1.1729","1.1729"
"5309","1.1729","1.1729","1.1729"
"5310","1.1565","1.1565","1.1565"
"5311","1.1565","1.1565","1.1565"
"5312","1.1105","1.1105","1.1105"
"5313","1.1105","1.1105","1.1105"
"5314","1.1556","1.1556","1.1556"
"5315","1.1556","1.1556","1.1556"
"5316","1.1206","1.1206","1.1206"
"5317","1.1206","1.1206","1.1206"
"5318","1.094","1.094","1.094"
"5319","1.094","1.094","1.094"
"5320","1.1171","1.1171","1.1171"
"5321","1.1171","1.1171","1.1171"
"5322","1.1673","1.1673","1.1673"
"5323","1.1673","1.1673","1.1673"
"5324","1.1585","1.1585","1.1585"
"5325","1.1585","1.1585","1.1585"
"5326","1.2668","1.2668","1.2668"
"5327","1.2668","1.2668","1.2668"
"5328","1.2405","1.2405","1.2405"
"5329","1.2405","1.2405","1.2405"
"5330","1.2485","1.2485","1.2485"
"5331","1.2485","1.2485","1.2485"
"5332","1.2033","1.2033","1.2033"
"5333","1.2033","1.2033","1.2033"
"5334","1.0479","1.0479","1.0479"
"5335","1.0479","1.0479","1.0479"
"5336","1.1597","1.1597","1.1597"
"5337","1.1597","1.1597","1.1597"
"5338","1.1023","1.1023","1.1023"
"5339","1.1023","1.1023","1.1023"
"5340","1.233","1.233","1.233"
"5341","1.233","1.233","1.233"
"5342","1.1939","1.1939","1.1939"
"5343","1.1939","1.1939","1.1939"
"5344","1.1293","1.1293","1.1293"
"5345","1.1293","1.1293","1.1293"
"5346","1.1926","1.1926","1.1926"
"5347","1.1926","1.1926","1.1926"
"5348","1.2362","1.2362","1.2362"
"5349","1.2362","1.2362","1.2362"
"5350","1.0878","1.0878","1.0878"
"5351","1.0878","1.0878","1.0878"
"5352","1.2692","1.2692","1.2692"
"5353","1.2692","1.2692","1.2692"
"5354","1.1159","1.1159","1.1159"
"5355","1.1159","1.1159","1.1159"
"5356","1.1235","1.1235","1.1235"
"5357","1.1235","1.1235","1.1235"
"5358","1.1646","1.1646","1.1646"
"5359","1.1646","1.1646","1.1646"
"5360","1.1765","1.1765","1.1765"
"5361","1.1765","1.1765","1.1765"
"5362","1.0768","1.0768","1.0768"
"5363","1.0768","1.0768","1.0768"
"5364","1.0338","1.0338","1.0338"
"5365","1.0338","1.0338","1.0338"
"5366","1.165","1.165","1.165"
"5367","1.165","1.165","1.165"
"5368","1.125","1.125","1.125"
"5369","1.125","1.125","1.125"
"5370","1.185","1.185","1.185"
"5371","1.185","1.185","1.185"
"5372","1.0039","1.0039","1.0039"
"5373","1.0039","1.0039","1.0039"
"5374","1.2044","1.2044","1.2044"
"5375","1.2044","1.2044","1.2044"
"5376","1.1603","1.1603","1.1603"
"5377","1.1603","1.1603","1.1603"
"5378","1.1195","1.1195","1.1195"
"5379","1.1195","1.1195","1.1195"
"5380","1.2153","1.2153","1.2153"
"5381","1.2153","1.2153","1.2153"
"5382","1.1639","1.1639","1.1639"
"5383","1.1639","1.1639","1.1639"
"5384","1.142","1.142","1.142"
"5385","1.142","1.142","1.142"
"5386","1.0918","1.0918","1.0918"
"5387","1.0918","1.0918","1.0918"
"5388","1.1136","1.1136","1.1136"
"5389","1.1136","1.1136","1.1136"
"5390","1.1889","1.1889","1.1889"
"5391","1.1889","1.1889","1.1889"
"5392","1.1277","1.1277","1.1277"
"5393","1.1277","1.1277","1.1277"
"5394","1.2545","1.2545","1.2545"
"5395","1.2545","1.2545","1.2545"
"5396","1.1638","1.1638","1.1638"
"5397","1.1638","1.1638","1.1638"
"5398","1.294","1.294","1.294"
"5399","1.294","1.294","1.294"
"5400","1.1441","1.1441","1.1441"
"5401","1.1441","1.1441","1.1441"
"5402","1.1854","1.1854","1.1854"
"5403","1.1854","1.1854","1.1854"
"5404","1.2306","1.2306","1.2306"
"5405","1.2306","1.2306","1.2306"
"5406","1.1145","1.1145","1.1145"
"5407","1.1145","1.1145","1.1145"
"5408","1.0897","1.0897","1.0897"
"5409","1.0897","1.0897","1.0897"
"5410","1.2338","1.2338","1.2338"
"5411","1.2338","1.2338","1.2338"
"5412","1.1916","1.1916","1.1916"
"5413","1.1916","1.1916","1.1916"
"5414","1.2084","1.2084","1.2084"
"5415","1.2084","1.2084","1.2084"
"5416","1.1874","1.1874","1.1874"
"5417","1.1874","1.1874","1.1874"
"5418","1.1463","1.1463","1.1463"
"5419","1.1463","1.1463","1.1463"
"5420","1.169","1.169","1.169"
"5421","1.169","1.169","1.169"
"5422","1.1467","1.1467","1.1467"
"5423","1.1467","1.1467","1.1467"
"5424","1.1584","1.1584","1.1584"
"5425","1.1584","1.1584","1.1584"
"5426","1.0089","1.0089","1.0089"
"5427","1.0089","1.0089","1.0089"
"5428","1.1121","1.1121","1.1121"
"5429","1.1121","1.1121","1.1121"
"5430","1.0892","1.0892","1.0892"
"5431","1.0892","1.0892","1.0892"
"5432","1.145","1.145","1.145"
"5433","1.145","1.145","1.145"
"5434","1.1587","1.1587","1.1587"
"5435","1.1587","1.1587","1.1587"
"5436","1.1637","1.1637","1.1637"
"5437","1.1637","1.1637","1.1637"
"5438","1.1694","1.1694","1.1694"
"5439","1.1694","1.1694","1.1694"
"5440","1.2526","1.2526","1.2526"
"5441","1.2526","1.2526","1.2526"
"5442","1.1321","1.1321","1.1321"
"5443","1.1321","1.1321","1.1321"
"5444","1.1638","1.1638","1.1638"
"5445","1.1638","1.1638","1.1638"
"5446","1.2224","1.2224","1.2224"
"5447","1.2224","1.2224","1.2224"
"5448","1.0614","1.0614","1.0614"
"5449","1.0614","1.0614","1.0614"
"5450","1.1956","1.1956","1.1956"
"5451","1.1956","1.1956","1.1956"
"5452","1.247","1.247","1.247"
"5453","1.247","1.247","1.247"
"5454","1.1703","1.1703","1.1703"
"5455","1.1703","1.1703","1.1703"
"5456","1.1139","1.1139","1.1139"
"5457","1.1139","1.1139","1.1139"
"5458","1.1054","1.1054","1.1054"
"5459","1.1054","1.1054","1.1054"
"5460","1.2509","1.2509","1.2509"
"5461","1.2509","1.2509","1.2509"
"5462","1.0286","1.0286","1.0286"
"5463","1.0286","1.0286","1.0286"
"5464","1.1042","1.1042","1.1042"
"5465","1.1042","1.1042","1.1042"
"5466","1.0423","1.0423","1.0423"
"5467","1.0423","1.0423","1.0423"
"5468","1.1911","1.1911","1.1911"
"5469","1.1911","1.1911","1.1911"
"5470","1.1858","1.1858","1.1858"
"5471","1.1858","1.1858","1.1858"
"5472","1.1534","1.1534","1.1534"
"5473","1.1534","1.1534","1.1534"
"5474","1.1273","1.1273","1.1273"
"5475","1.1273","1.1273","1.1273"
"5476","1.1615","1.1615","1.1615"
"5477","1.1615","1.1615","1.1615"
"5478","1.2435","1.2435","1.2435"
"5479","1.2435","1.2435","1.2435"
"5480","1.15","1.15","1.15"
"5481","1.15","1.15","1.15"
"5482","1.2307","1.2307","1.2307"
"5483","1.2307","1.2307","1.2307"
"5484","1.2338","1.2338","1.2338"
"5485","1.2338","1.2338","1.2338"
"5486","1.1665","1.1665","1.1665"
"5487","1.1665","1.1665","1.1665"
"5488","1.1682","1.1682","1.1682"
"5489","1.1682","1.1682","1.1682"
"5490","1.161","1.161","1.161"
"5491","1.161","1.161","1.161"
"5492","1.0346","1.0346","1.0346"
"5493","1.0346","1.0346","1.0346"
"5494","1.2104","1.2104","1.2104"
"5495","1.2104","1.2104","1.2104"
"5496","1.1559","1.1559","1.1559"
"5497","1.1559","1.1559","1.1559"
"5498","1.115","1.115","1.115"
"5499","1.115","1.115","1.115"
"5500","1.097","1.097","1.097"
"5501","1.097","1.097","1.097"
"5502","1.0965","1.0965","1.0965"
"5503","1.0965","1.0965","1.0965"
"5504","1.1788","1.1788","1.1788"
"5505","1.1788","1.1788","1.1788"
"5506","1.1696","1.1696","1.1696"
"5507","1.1696","1.1696","1.1696"
"5508","1.0855","1.0855","1.0855"
"5509","1.0855","1.0855","1.0855"
"5510","1.1277","1.1277","1.1277"
"5511","1.1277","1.1277","1.1277"
"5512","1.0708","1.0708","1.0708"
"5513","1.0708","1.0708","1.0708"
"5514","1.2019","1.2019","1.2019"
"5515","1.2019","1.2019","1.2019"
"5516","1.1424","1.1424","1.1424"
"5517","1.1424","1.1424","1.1424"
"5518","1.0613","1.0613","1.0613"
"5519","1.0613","1.0613","1.0613"
"5520","1.1593","1.1593","1.1593"
"5521","1.1593","1.1593","1.1593"
"5522","1.1352","1.1352","1.1352"
"5523","1.1352","1.1352","1.1352"
"5524","1.1012","1.1012","1.1012"
"5525","1.1012","1.1012","1.1012"
"5526","1.1587","1.1587","1.1587"
"5527","1.1587","1.1587","1.1587"
"5528","1.1997","1.1997","1.1997"
"5529","1.1997","1.1997","1.1997"
"5530","1.1358","1.1358","1.1358"
"5531","1.1358","1.1358","1.1358"
"5532","1.184","1.184","1.184"
"5533","1.184","1.184","1.184"
"5534","1.1846","1.1846","1.1846"
"5535","1.1846","1.1846","1.1846"
"5536","1.2589","1.2589","1.2589"
"5537","1.2589","1.2589","1.2589"
"5538","1.1231","1.1231","1.1231"
"5539","1.1231","1.1231","1.1231"
"5540","1.3815","1.3815","1.3815"
"5541","1.3815","1.3815","1.3815"
"5542","1.0691","1.0691","1.0691"
"5543","1.0691","1.0691","1.0691"
"5544","1.1247","1.1247","1.1247"
"5545","1.1247","1.1247","1.1247"
"5546","1.09","1.09","1.09"
"5547","1.09","1.09","1.09"
"5548","1.2864","1.2864","1.2864"
"5549","1.2864","1.2864","1.2864"
"5550","1.092","1.092","1.092"
"5551","1.092","1.092","1.092"
"5552","1.1136","1.1136","1.1136"
"5553","1.1136","1.1136","1.1136"
"5554","1.0406","1.0406","1.0406"
"5555","1.0406","1.0406","1.0406"
"5556","1.2319","1.2319","1.2319"
"5557","1.2319","1.2319","1.2319"
"5558","1.2797","1.2797","1.2797"
"5559","1.2797","1.2797","1.2797"
"5560","1.1611","1.1611","1.1611"
"5561","1.1611","1.1611","1.1611"
"5562","1.1865","1.1865","1.1865"
"5563","1.1865","1.1865","1.1865"
"5564","1.1267","1.1267","1.1267"
"5565","1.1267","1.1267","1.1267"
"5566","1.1655","1.1655","1.1655"
"5567","1.1655","1.1655","1.1655"
"5568","1.0841","1.0841","1.0841"
"5569","1.0841","1.0841","1.0841"
"5570","1.1491","1.1491","1.1491"
"5571","1.1491","1.1491","1.1491"
"5572","1.166","1.166","1.166"
"5573","1.166","1.166","1.166"
"5574","1.0936","1.0936","1.0936"
"5575","1.0936","1.0936","1.0936"
"5576","1.1117","1.1117","1.1117"
"5577","1.1117","1.1117","1.1117"
"5578","1.0147","1.0147","1.0147"
"5579","1.0147","1.0147","1.0147"
"5580","1.0689","1.0689","1.0689"
"5581","1.0689","1.0689","1.0689"
"5582","1.1177","1.1177","1.1177"
"5583","1.1177","1.1177","1.1177"
"5584","1.3212","1.3212","1.3212"
"5585","1.3212","1.3212","1.3212"
"5586","1.0329","1.0329","1.0329"
"5587","1.0329","1.0329","1.0329"
"5588","1.1206","1.1206","1.1206"
"5589","1.1206","1.1206","1.1206"
"5590","1.0962","1.0962","1.0962"
"5591","1.0962","1.0962","1.0962"
"5592","1.1398","1.1398","1.1398"
"5593","1.1398","1.1398","1.1398"
"5594","1.2606","1.2606","1.2606"
"5595","1.2606","1.2606","1.2606"
"5596","1.1225","1.1225","1.1225"
"5597","1.1225","1.1225","1.1225"
"5598","1.2421","1.2421","1.2421"
"5599","1.2421","1.2421","1.2421"
"5600","1.1966","1.1966","1.1966"
"5601","1.1966","1.1966","1.1966"
"5602","1.0904","1.0904","1.0904"
"5603","1.0904","1.0904","1.0904"
"5604","1.1697","1.1697","1.1697"
"5605","1.1697","1.1697","1.1697"
"5606","1.1671","1.1671","1.1671"
"5607","1.1671","1.1671","1.1671"
"5608","1.2517","1.2517","1.2517"
"5609","1.2517","1.2517","1.2517"
"5610","1.0709","1.0709","1.0709"
"5611","1.0709","1.0709","1.0709"
"5612","1.1418","1.1418","1.1418"
"5613","1.1418","1.1418","1.1418"
"5614","1.223","1.223","1.223"
"5615","1.223","1.223","1.223"
"5616","1.2982","1.2982","1.2982"
"5617","1.2982","1.2982","1.2982"
"5618","1.0703","1.0703","1.0703"
"5619","1.0703","1.0703","1.0703"
"5620","1.1212","1.1212","1.1212"
"5621","1.1212","1.1212","1.1212"
"5622","1.2334","1.2334","1.2334"
"5623","1.2334","1.2334","1.2334"
"5624","1.1875","1.1875","1.1875"
"5625","1.1875","1.1875","1.1875"
"5626","1.1191","1.1191","1.1191"
"5627","1.1191","1.1191","1.1191"
"5628","1.2448","1.2448","1.2448"
"5629","1.2448","1.2448","1.2448"
"5630","1.119","1.119","1.119"
"5631","1.119","1.119","1.119"
"5632","1.0842","1.0842","1.0842"
"5633","1.0842","1.0842","1.0842"
"5634","1.1923","1.1923","1.1923"
"5635","1.1923","1.1923","1.1923"
"5636","1.1407","1.1407","1.1407"
"5637","1.1407","1.1407","1.1407"
"5638","1.2279","1.2279","1.2279"
"5639","1.2279","1.2279","1.2279"
"5640","1.1583","1.1583","1.1583"
"5641","1.1583","1.1583","1.1583"
"5642","1.1346","1.1346","1.1346"
"5643","1.1346","1.1346","1.1346"
"5644","1.2043","1.2043","1.2043"
"5645","1.2043","1.2043","1.2043"
"5646","1.0787","1.0787","1.0787"
"5647","1.0787","1.0787","1.0787"
"5648","1.1764","1.1764","1.1764"
"5649","1.1764","1.1764","1.1764"
"5650","1.254","1.254","1.254"
"5651","1.254","1.254","1.254"
"5652","1.0413","1.0413","1.0413"
"5653","1.0413","1.0413","1.0413"
"5654","1.2302","1.2302","1.2302"
"5655","1.2302","1.2302","1.2302"
"5656","1.1552","1.1552","1.1552"
"5657","1.1552","1.1552","1.1552"
"5658","1.0667","1.0667","1.0667"
"5659","1.0667","1.0667","1.0667"
"5660","1.1426","1.1426","1.1426"
"5661","1.1426","1.1426","1.1426"
