"Step","gallant-terrain-3 - train/loss","gallant-terrain-3 - train/loss__MIN","gallant-terrain-3 - train/loss__MAX"
"5138","1.2422","1.2422","1.2422"
"5139","1.2422","1.2422","1.2422"
"5140","1.1364","1.1364","1.1364"
"5141","1.1364","1.1364","1.1364"
"5142","1.2447","1.2447","1.2447"
"5143","1.2447","1.2447","1.2447"
"5144","1.1136","1.1136","1.1136"
"5145","1.1136","1.1136","1.1136"
"5146","1.1942","1.1942","1.1942"
"5147","1.1942","1.1942","1.1942"
"5148","1.2908","1.2908","1.2908"
"5149","1.2908","1.2908","1.2908"
"5150","1.2077","1.2077","1.2077"
"5151","1.2077","1.2077","1.2077"
"5152","1.2382","1.2382","1.2382"
"5153","1.2382","1.2382","1.2382"
"5154","1.1654","1.1654","1.1654"
"5155","1.1654","1.1654","1.1654"
"5156","1.1551","1.1551","1.1551"
"5157","1.1551","1.1551","1.1551"
"5158","1.113","1.113","1.113"
"5159","1.113","1.113","1.113"
"5160","1.1627","1.1627","1.1627"
"5161","1.1627","1.1627","1.1627"
"5162","1.2565","1.2565","1.2565"
"5163","1.2565","1.2565","1.2565"
"5164","1.1394","1.1394","1.1394"
"5165","1.1394","1.1394","1.1394"
"5166","1.1423","1.1423","1.1423"
"5167","1.1423","1.1423","1.1423"
"5168","1.1576","1.1576","1.1576"
"5169","1.1576","1.1576","1.1576"
"5170","1.23","1.23","1.23"
"5171","1.23","1.23","1.23"
"5172","1.0784","1.0784","1.0784"
"5173","1.0784","1.0784","1.0784"
"5174","1.1715","1.1715","1.1715"
"5175","1.1715","1.1715","1.1715"
"5176","1.1986","1.1986","1.1986"
"5177","1.1986","1.1986","1.1986"
"5178","1.2242","1.2242","1.2242"
"5179","1.2242","1.2242","1.2242"
"5180","1.0746","1.0746","1.0746"
"5181","1.0746","1.0746","1.0746"
"5182","0.983","0.983","0.983"
"5183","0.983","0.983","0.983"
"5184","1.1877","1.1877","1.1877"
"5185","1.1877","1.1877","1.1877"
"5186","1.0794","1.0794","1.0794"
"5187","1.0794","1.0794","1.0794"
"5188","1.1646","1.1646","1.1646"
"5189","1.1646","1.1646","1.1646"
"5190","1.1229","1.1229","1.1229"
"5191","1.1229","1.1229","1.1229"
"5192","1.1406","1.1406","1.1406"
"5193","1.1406","1.1406","1.1406"
"5194","1.2114","1.2114","1.2114"
"5195","1.2114","1.2114","1.2114"
"5196","1.0974","1.0974","1.0974"
"5197","1.0974","1.0974","1.0974"
"5198","1.2401","1.2401","1.2401"
"5199","1.2401","1.2401","1.2401"
"5200","1.1596","1.1596","1.1596"
"5201","1.1596","1.1596","1.1596"
"5202","1.1824","1.1824","1.1824"
"5203","1.1824","1.1824","1.1824"
"5204","1.1274","1.1274","1.1274"
"5205","1.1274","1.1274","1.1274"
"5206","1.1625","1.1625","1.1625"
"5207","1.1625","1.1625","1.1625"
"5208","1.2123","1.2123","1.2123"
"5209","1.2123","1.2123","1.2123"
"5210","1.1556","1.1556","1.1556"
"5211","1.1556","1.1556","1.1556"
"5212","1.1099","1.1099","1.1099"
"5213","1.1099","1.1099","1.1099"
"5214","1.0903","1.0903","1.0903"
"5215","1.0903","1.0903","1.0903"
"5216","1.1271","1.1271","1.1271"
"5217","1.1271","1.1271","1.1271"
"5218","1.086","1.086","1.086"
"5219","1.086","1.086","1.086"
"5220","1.1667","1.1667","1.1667"
"5221","1.1667","1.1667","1.1667"
"5222","1.1109","1.1109","1.1109"
"5223","1.1109","1.1109","1.1109"
"5224","1.1086","1.1086","1.1086"
"5225","1.1086","1.1086","1.1086"
"5226","1.105","1.105","1.105"
"5227","1.105","1.105","1.105"
"5228","1.1722","1.1722","1.1722"
"5229","1.1722","1.1722","1.1722"
"5230","1.1632","1.1632","1.1632"
"5231","1.1632","1.1632","1.1632"
"5232","1.1915","1.1915","1.1915"
"5233","1.1915","1.1915","1.1915"
"5234","1.2457","1.2457","1.2457"
"5235","1.2457","1.2457","1.2457"
"5236","1.1248","1.1248","1.1248"
"5237","1.1248","1.1248","1.1248"
"5238","1.1551","1.1551","1.1551"
"5239","1.1551","1.1551","1.1551"
"5240","1.2739","1.2739","1.2739"
"5241","1.2739","1.2739","1.2739"
"5242","1.2753","1.2753","1.2753"
"5243","1.2753","1.2753","1.2753"
"5244","1.1641","1.1641","1.1641"
"5245","1.1641","1.1641","1.1641"
"5246","1.1149","1.1149","1.1149"
"5247","1.1149","1.1149","1.1149"
"5248","1.1671","1.1671","1.1671"
"5249","1.1671","1.1671","1.1671"
"5250","1.1578","1.1578","1.1578"
"5251","1.1578","1.1578","1.1578"
"5252","1.1989","1.1989","1.1989"
"5253","1.1989","1.1989","1.1989"
"5254","1.1936","1.1936","1.1936"
"5255","1.1936","1.1936","1.1936"
"5256","1.214","1.214","1.214"
"5257","1.214","1.214","1.214"
"5258","1.1908","1.1908","1.1908"
"5259","1.1908","1.1908","1.1908"
"5260","1.1143","1.1143","1.1143"
"5261","1.1143","1.1143","1.1143"
"5262","1.1826","1.1826","1.1826"
"5263","1.1826","1.1826","1.1826"
"5264","1.1853","1.1853","1.1853"
"5265","1.1853","1.1853","1.1853"
"5266","1.1669","1.1669","1.1669"
"5267","1.1669","1.1669","1.1669"
"5268","1.0376","1.0376","1.0376"
"5269","1.0376","1.0376","1.0376"
"5270","1.2125","1.2125","1.2125"
"5271","1.2125","1.2125","1.2125"
"5272","1.1134","1.1134","1.1134"
"5273","1.1134","1.1134","1.1134"
"5274","1.2283","1.2283","1.2283"
"5275","1.2283","1.2283","1.2283"
"5276","1.2496","1.2496","1.2496"
"5277","1.2496","1.2496","1.2496"
"5278","1.12","1.12","1.12"
"5279","1.12","1.12","1.12"
"5280","1.1031","1.1031","1.1031"
"5281","1.1031","1.1031","1.1031"
"5282","1.0804","1.0804","1.0804"
"5283","1.0804","1.0804","1.0804"
"5284","1.2049","1.2049","1.2049"
"5285","1.2049","1.2049","1.2049"
"5286","1.1862","1.1862","1.1862"
"5287","1.1862","1.1862","1.1862"
"5288","1.1903","1.1903","1.1903"
"5289","1.1903","1.1903","1.1903"
"5290","1.1674","1.1674","1.1674"
"5291","1.1674","1.1674","1.1674"
"5292","1.1065","1.1065","1.1065"
"5293","1.1065","1.1065","1.1065"
"5294","1.1673","1.1673","1.1673"
"5295","1.1673","1.1673","1.1673"
"5296","1.1146","1.1146","1.1146"
"5297","1.1146","1.1146","1.1146"
"5298","1.1166","1.1166","1.1166"
"5299","1.1166","1.1166","1.1166"
"5300","1.0994","1.0994","1.0994"
"5301","1.0994","1.0994","1.0994"
"5302","1.1637","1.1637","1.1637"
"5303","1.1637","1.1637","1.1637"
"5304","1.1908","1.1908","1.1908"
"5305","1.1908","1.1908","1.1908"
"5306","1.1527","1.1527","1.1527"
"5307","1.1527","1.1527","1.1527"
"5308","1.1793","1.1793","1.1793"
"5309","1.1793","1.1793","1.1793"
"5310","1.1633","1.1633","1.1633"
"5311","1.1633","1.1633","1.1633"
"5312","1.1145","1.1145","1.1145"
"5313","1.1145","1.1145","1.1145"
"5314","1.1625","1.1625","1.1625"
"5315","1.1625","1.1625","1.1625"
"5316","1.1295","1.1295","1.1295"
"5317","1.1295","1.1295","1.1295"
"5318","1.1027","1.1027","1.1027"
"5319","1.1027","1.1027","1.1027"
"5320","1.1232","1.1232","1.1232"
"5321","1.1232","1.1232","1.1232"
"5322","1.1744","1.1744","1.1744"
"5323","1.1744","1.1744","1.1744"
"5324","1.1671","1.1671","1.1671"
"5325","1.1671","1.1671","1.1671"
"5326","1.2726","1.2726","1.2726"
"5327","1.2726","1.2726","1.2726"
"5328","1.2462","1.2462","1.2462"
"5329","1.2462","1.2462","1.2462"
"5330","1.2579","1.2579","1.2579"
"5331","1.2579","1.2579","1.2579"
"5332","1.2095","1.2095","1.2095"
"5333","1.2095","1.2095","1.2095"
"5334","1.0549","1.0549","1.0549"
"5335","1.0549","1.0549","1.0549"
"5336","1.1644","1.1644","1.1644"
"5337","1.1644","1.1644","1.1644"
"5338","1.1065","1.1065","1.1065"
"5339","1.1065","1.1065","1.1065"
"5340","1.2418","1.2418","1.2418"
"5341","1.2418","1.2418","1.2418"
"5342","1.201","1.201","1.201"
"5343","1.201","1.201","1.201"
"5344","1.1337","1.1337","1.1337"
"5345","1.1337","1.1337","1.1337"
"5346","1.1972","1.1972","1.1972"
"5347","1.1972","1.1972","1.1972"
"5348","1.2424","1.2424","1.2424"
"5349","1.2424","1.2424","1.2424"
"5350","1.0931","1.0931","1.0931"
"5351","1.0931","1.0931","1.0931"
"5352","1.2771","1.2771","1.2771"
"5353","1.2771","1.2771","1.2771"
"5354","1.1231","1.1231","1.1231"
"5355","1.1231","1.1231","1.1231"
"5356","1.1304","1.1304","1.1304"
"5357","1.1304","1.1304","1.1304"
"5358","1.1716","1.1716","1.1716"
"5359","1.1716","1.1716","1.1716"
"5360","1.1824","1.1824","1.1824"
"5361","1.1824","1.1824","1.1824"
"5362","1.082","1.082","1.082"
"5363","1.082","1.082","1.082"
"5364","1.0382","1.0382","1.0382"
"5365","1.0382","1.0382","1.0382"
"5366","1.1697","1.1697","1.1697"
"5367","1.1697","1.1697","1.1697"
"5368","1.1316","1.1316","1.1316"
"5369","1.1316","1.1316","1.1316"
"5370","1.1919","1.1919","1.1919"
"5371","1.1919","1.1919","1.1919"
"5372","1.0106","1.0106","1.0106"
"5373","1.0106","1.0106","1.0106"
"5374","1.2092","1.2092","1.2092"
"5375","1.2092","1.2092","1.2092"
"5376","1.1672","1.1672","1.1672"
"5377","1.1672","1.1672","1.1672"
"5378","1.123","1.123","1.123"
"5379","1.123","1.123","1.123"
"5380","1.224","1.224","1.224"
"5381","1.224","1.224","1.224"
"5382","1.1719","1.1719","1.1719"
"5383","1.1719","1.1719","1.1719"
"5384","1.1488","1.1488","1.1488"
"5385","1.1488","1.1488","1.1488"
"5386","1.0991","1.0991","1.0991"
"5387","1.0991","1.0991","1.0991"
"5388","1.1164","1.1164","1.1164"
"5389","1.1164","1.1164","1.1164"
"5390","1.1953","1.1953","1.1953"
"5391","1.1953","1.1953","1.1953"
"5392","1.1352","1.1352","1.1352"
"5393","1.1352","1.1352","1.1352"
"5394","1.2631","1.2631","1.2631"
"5395","1.2631","1.2631","1.2631"
"5396","1.1704","1.1704","1.1704"
"5397","1.1704","1.1704","1.1704"
"5398","1.3002","1.3002","1.3002"
"5399","1.3002","1.3002","1.3002"
"5400","1.1475","1.1475","1.1475"
"5401","1.1475","1.1475","1.1475"
"5402","1.193","1.193","1.193"
"5403","1.193","1.193","1.193"
"5404","1.236","1.236","1.236"
"5405","1.236","1.236","1.236"
"5406","1.1203","1.1203","1.1203"
"5407","1.1203","1.1203","1.1203"
"5408","1.0955","1.0955","1.0955"
"5409","1.0955","1.0955","1.0955"
"5410","1.2399","1.2399","1.2399"
"5411","1.2399","1.2399","1.2399"
"5412","1.1976","1.1976","1.1976"
"5413","1.1976","1.1976","1.1976"
"5414","1.2136","1.2136","1.2136"
"5415","1.2136","1.2136","1.2136"
"5416","1.1907","1.1907","1.1907"
"5417","1.1907","1.1907","1.1907"
"5418","1.1528","1.1528","1.1528"
"5419","1.1528","1.1528","1.1528"
"5420","1.174","1.174","1.174"
"5421","1.174","1.174","1.174"
"5422","1.154","1.154","1.154"
"5423","1.154","1.154","1.154"
"5424","1.1685","1.1685","1.1685"
"5425","1.1685","1.1685","1.1685"
"5426","1.0143","1.0143","1.0143"
"5427","1.0143","1.0143","1.0143"
"5428","1.1156","1.1156","1.1156"
"5429","1.1156","1.1156","1.1156"
"5430","1.0957","1.0957","1.0957"
"5431","1.0957","1.0957","1.0957"
"5432","1.1501","1.1501","1.1501"
"5433","1.1501","1.1501","1.1501"
"5434","1.1629","1.1629","1.1629"
"5435","1.1629","1.1629","1.1629"
"5436","1.1686","1.1686","1.1686"
"5437","1.1686","1.1686","1.1686"
"5438","1.1738","1.1738","1.1738"
"5439","1.1738","1.1738","1.1738"
"5440","1.2572","1.2572","1.2572"
"5441","1.2572","1.2572","1.2572"
"5442","1.1419","1.1419","1.1419"
"5443","1.1419","1.1419","1.1419"
"5444","1.1704","1.1704","1.1704"
"5445","1.1704","1.1704","1.1704"
"5446","1.2305","1.2305","1.2305"
"5447","1.2305","1.2305","1.2305"
"5448","1.0662","1.0662","1.0662"
"5449","1.0662","1.0662","1.0662"
"5450","1.2038","1.2038","1.2038"
"5451","1.2038","1.2038","1.2038"
"5452","1.2561","1.2561","1.2561"
"5453","1.2561","1.2561","1.2561"
"5454","1.1777","1.1777","1.1777"
"5455","1.1777","1.1777","1.1777"
"5456","1.1198","1.1198","1.1198"
"5457","1.1198","1.1198","1.1198"
"5458","1.1114","1.1114","1.1114"
"5459","1.1114","1.1114","1.1114"
"5460","1.2588","1.2588","1.2588"
"5461","1.2588","1.2588","1.2588"
"5462","1.032","1.032","1.032"
"5463","1.032","1.032","1.032"
"5464","1.1104","1.1104","1.1104"
"5465","1.1104","1.1104","1.1104"
"5466","1.0474","1.0474","1.0474"
"5467","1.0474","1.0474","1.0474"
"5468","1.1992","1.1992","1.1992"
"5469","1.1992","1.1992","1.1992"
"5470","1.1871","1.1871","1.1871"
"5471","1.1871","1.1871","1.1871"
"5472","1.1553","1.1553","1.1553"
"5473","1.1553","1.1553","1.1553"
"5474","1.1374","1.1374","1.1374"
"5475","1.1374","1.1374","1.1374"
"5476","1.1648","1.1648","1.1648"
"5477","1.1648","1.1648","1.1648"
"5478","1.2507","1.2507","1.2507"
"5479","1.2507","1.2507","1.2507"
"5480","1.1565","1.1565","1.1565"
"5481","1.1565","1.1565","1.1565"
"5482","1.2331","1.2331","1.2331"
"5483","1.2331","1.2331","1.2331"
"5484","1.2433","1.2433","1.2433"
"5485","1.2433","1.2433","1.2433"
"5486","1.1728","1.1728","1.1728"
"5487","1.1728","1.1728","1.1728"
"5488","1.1729","1.1729","1.1729"
"5489","1.1729","1.1729","1.1729"
"5490","1.1667","1.1667","1.1667"
"5491","1.1667","1.1667","1.1667"
"5492","1.0376","1.0376","1.0376"
"5493","1.0376","1.0376","1.0376"
"5494","1.215","1.215","1.215"
"5495","1.215","1.215","1.215"
"5496","1.1625","1.1625","1.1625"
"5497","1.1625","1.1625","1.1625"
"5498","1.1191","1.1191","1.1191"
"5499","1.1191","1.1191","1.1191"
"5500","1.1033","1.1033","1.1033"
"5501","1.1033","1.1033","1.1033"
"5502","1.1038","1.1038","1.1038"
"5503","1.1038","1.1038","1.1038"
"5504","1.1878","1.1878","1.1878"
"5505","1.1878","1.1878","1.1878"
"5506","1.172","1.172","1.172"
"5507","1.172","1.172","1.172"
"5508","1.0914","1.0914","1.0914"
"5509","1.0914","1.0914","1.0914"
"5510","1.1329","1.1329","1.1329"
"5511","1.1329","1.1329","1.1329"
"5512","1.0772","1.0772","1.0772"
"5513","1.0772","1.0772","1.0772"
"5514","1.2121","1.2121","1.2121"
"5515","1.2121","1.2121","1.2121"
"5516","1.1509","1.1509","1.1509"
"5517","1.1509","1.1509","1.1509"
"5518","1.0677","1.0677","1.0677"
"5519","1.0677","1.0677","1.0677"
"5520","1.1621","1.1621","1.1621"
"5521","1.1621","1.1621","1.1621"
"5522","1.139","1.139","1.139"
"5523","1.139","1.139","1.139"
"5524","1.1089","1.1089","1.1089"
"5525","1.1089","1.1089","1.1089"
"5526","1.1647","1.1647","1.1647"
"5527","1.1647","1.1647","1.1647"
"5528","1.2062","1.2062","1.2062"
"5529","1.2062","1.2062","1.2062"
"5530","1.1405","1.1405","1.1405"
"5531","1.1405","1.1405","1.1405"
"5532","1.1884","1.1884","1.1884"
"5533","1.1884","1.1884","1.1884"
"5534","1.1891","1.1891","1.1891"
"5535","1.1891","1.1891","1.1891"
"5536","1.2644","1.2644","1.2644"
"5537","1.2644","1.2644","1.2644"
"5538","1.1271","1.1271","1.1271"
"5539","1.1271","1.1271","1.1271"
"5540","1.3885","1.3885","1.3885"
"5541","1.3885","1.3885","1.3885"
"5542","1.0781","1.0781","1.0781"
"5543","1.0781","1.0781","1.0781"
"5544","1.1292","1.1292","1.1292"
"5545","1.1292","1.1292","1.1292"
"5546","1.0955","1.0955","1.0955"
"5547","1.0955","1.0955","1.0955"
"5548","1.294","1.294","1.294"
"5549","1.294","1.294","1.294"
"5550","1.0957","1.0957","1.0957"
"5551","1.0957","1.0957","1.0957"
"5552","1.12","1.12","1.12"
"5553","1.12","1.12","1.12"
"5554","1.0454","1.0454","1.0454"
"5555","1.0454","1.0454","1.0454"
"5556","1.2377","1.2377","1.2377"
"5557","1.2377","1.2377","1.2377"
"5558","1.2873","1.2873","1.2873"
"5559","1.2873","1.2873","1.2873"
"5560","1.1681","1.1681","1.1681"
"5561","1.1681","1.1681","1.1681"
"5562","1.194","1.194","1.194"
"5563","1.194","1.194","1.194"
"5564","1.1337","1.1337","1.1337"
"5565","1.1337","1.1337","1.1337"
"5566","1.1737","1.1737","1.1737"
"5567","1.1737","1.1737","1.1737"
"5568","1.0876","1.0876","1.0876"
"5569","1.0876","1.0876","1.0876"
"5570","1.1548","1.1548","1.1548"
"5571","1.1548","1.1548","1.1548"
"5572","1.1734","1.1734","1.1734"
"5573","1.1734","1.1734","1.1734"
"5574","1.0998","1.0998","1.0998"
"5575","1.0998","1.0998","1.0998"
"5576","1.1176","1.1176","1.1176"
"5577","1.1176","1.1176","1.1176"
"5578","1.019","1.019","1.019"
"5579","1.019","1.019","1.019"
"5580","1.0756","1.0756","1.0756"
"5581","1.0756","1.0756","1.0756"
"5582","1.1228","1.1228","1.1228"
"5583","1.1228","1.1228","1.1228"
"5584","1.3267","1.3267","1.3267"
"5585","1.3267","1.3267","1.3267"
"5586","1.0375","1.0375","1.0375"
"5587","1.0375","1.0375","1.0375"
"5588","1.1272","1.1272","1.1272"
"5589","1.1272","1.1272","1.1272"
"5590","1.1044","1.1044","1.1044"
"5591","1.1044","1.1044","1.1044"
"5592","1.1481","1.1481","1.1481"
"5593","1.1481","1.1481","1.1481"
"5594","1.2677","1.2677","1.2677"
"5595","1.2677","1.2677","1.2677"
"5596","1.1276","1.1276","1.1276"
"5597","1.1276","1.1276","1.1276"
"5598","1.2481","1.2481","1.2481"
"5599","1.2481","1.2481","1.2481"
"5600","1.2051","1.2051","1.2051"
"5601","1.2051","1.2051","1.2051"
"5602","1.0973","1.0973","1.0973"
"5603","1.0973","1.0973","1.0973"
"5604","1.1758","1.1758","1.1758"
"5605","1.1758","1.1758","1.1758"
"5606","1.176","1.176","1.176"
"5607","1.176","1.176","1.176"
"5608","1.2575","1.2575","1.2575"
"5609","1.2575","1.2575","1.2575"
"5610","1.076","1.076","1.076"
"5611","1.076","1.076","1.076"
"5612","1.1544","1.1544","1.1544"
"5613","1.1544","1.1544","1.1544"
"5614","1.2292","1.2292","1.2292"
"5615","1.2292","1.2292","1.2292"
"5616","1.3085","1.3085","1.3085"
"5617","1.3085","1.3085","1.3085"
"5618","1.0755","1.0755","1.0755"
"5619","1.0755","1.0755","1.0755"
"5620","1.1269","1.1269","1.1269"
"5621","1.1269","1.1269","1.1269"
"5622","1.2424","1.2424","1.2424"
"5623","1.2424","1.2424","1.2424"
"5624","1.1936","1.1936","1.1936"
"5625","1.1936","1.1936","1.1936"
"5626","1.1241","1.1241","1.1241"
"5627","1.1241","1.1241","1.1241"
"5628","1.2509","1.2509","1.2509"
"5629","1.2509","1.2509","1.2509"
"5630","1.1253","1.1253","1.1253"
"5631","1.1253","1.1253","1.1253"
"5632","1.0904","1.0904","1.0904"
"5633","1.0904","1.0904","1.0904"
"5634","1.1986","1.1986","1.1986"
"5635","1.1986","1.1986","1.1986"
"5636","1.1457","1.1457","1.1457"
"5637","1.1457","1.1457","1.1457"
"5638","1.2318","1.2318","1.2318"
"5639","1.2318","1.2318","1.2318"
"5640","1.1643","1.1643","1.1643"
"5641","1.1643","1.1643","1.1643"
"5642","1.1385","1.1385","1.1385"
"5643","1.1385","1.1385","1.1385"
"5644","1.2102","1.2102","1.2102"
"5645","1.2102","1.2102","1.2102"
"5646","1.0858","1.0858","1.0858"
"5647","1.0858","1.0858","1.0858"
"5648","1.1845","1.1845","1.1845"
"5649","1.1845","1.1845","1.1845"
"5650","1.2612","1.2612","1.2612"
"5651","1.2612","1.2612","1.2612"
"5652","1.0463","1.0463","1.0463"
"5653","1.0463","1.0463","1.0463"
"5654","1.2377","1.2377","1.2377"
"5655","1.2377","1.2377","1.2377"
"5656","1.1617","1.1617","1.1617"
"5657","1.1617","1.1617","1.1617"
"5658","1.0719","1.0719","1.0719"
"5659","1.0719","1.0719","1.0719"
"5660","1.15","1.15","1.15"
"5661","1.15","1.15","1.15"
"5662","1.0698","1.0698","1.0698"
"5663","1.0698","1.0698","1.0698"
"5664","1.0429","1.0429","1.0429"
"5665","1.0429","1.0429","1.0429"
"5666","1.1114","1.1114","1.1114"
"5667","1.1114","1.1114","1.1114"
"5668","1.2508","1.2508","1.2508"
"5669","1.2508","1.2508","1.2508"
"5670","1.168","1.168","1.168"
"5671","1.168","1.168","1.168"
"5672","1.2396","1.2396","1.2396"
"5673","1.2396","1.2396","1.2396"
"5674","1.1774","1.1774","1.1774"
"5675","1.1774","1.1774","1.1774"
"5676","1.1546","1.1546","1.1546"
"5677","1.1546","1.1546","1.1546"
"5678","1.1613","1.1613","1.1613"
"5679","1.1613","1.1613","1.1613"
"5680","1.184","1.184","1.184"
"5681","1.184","1.184","1.184"
"5682","1.0873","1.0873","1.0873"
"5683","1.0873","1.0873","1.0873"
"5684","1.0947","1.0947","1.0947"
"5685","1.0947","1.0947","1.0947"
"5686","1.1561","1.1561","1.1561"
"5687","1.1561","1.1561","1.1561"
"5688","1.1193","1.1193","1.1193"
"5689","1.1193","1.1193","1.1193"
"5690","1.0867","1.0867","1.0867"
"5691","1.0867","1.0867","1.0867"
"5692","1.1667","1.1667","1.1667"
"5693","1.1667","1.1667","1.1667"
"5694","1.1653","1.1653","1.1653"
"5695","1.1653","1.1653","1.1653"
"5696","1.2447","1.2447","1.2447"
"5697","1.2447","1.2447","1.2447"
"5698","1.248","1.248","1.248"
"5699","1.248","1.248","1.248"
"5700","1.1177","1.1177","1.1177"
"5701","1.1177","1.1177","1.1177"
"5702","1.124","1.124","1.124"
"5703","1.124","1.124","1.124"
"5704","1.1235","1.1235","1.1235"
"5705","1.1235","1.1235","1.1235"
"5706","1.1311","1.1311","1.1311"
"5707","1.1311","1.1311","1.1311"
"5708","1.1051","1.1051","1.1051"
"5709","1.1051","1.1051","1.1051"
"5710","1.143","1.143","1.143"
"5711","1.143","1.143","1.143"
"5712","1.1712","1.1712","1.1712"
"5713","1.1712","1.1712","1.1712"
"5714","1.1955","1.1955","1.1955"
"5715","1.1955","1.1955","1.1955"
"5716","1.1278","1.1278","1.1278"
"5717","1.1278","1.1278","1.1278"
"5718","1.1526","1.1526","1.1526"
"5719","1.1526","1.1526","1.1526"
"5720","1.1971","1.1971","1.1971"
"5721","1.1971","1.1971","1.1971"
"5722","1.2112","1.2112","1.2112"
"5723","1.2112","1.2112","1.2112"
"5724","1.0869","1.0869","1.0869"
"5725","1.0869","1.0869","1.0869"
"5726","1.1433","1.1433","1.1433"
"5727","1.1433","1.1433","1.1433"
"5728","1.1904","1.1904","1.1904"
"5729","1.1904","1.1904","1.1904"
"5730","1.2127","1.2127","1.2127"
"5731","1.2127","1.2127","1.2127"
"5732","1.1696","1.1696","1.1696"
"5733","1.1696","1.1696","1.1696"
"5734","1.1913","1.1913","1.1913"
"5735","1.1913","1.1913","1.1913"
"5736","1.1893","1.1893","1.1893"
"5737","1.1893","1.1893","1.1893"
"5738","1.1146","1.1146","1.1146"
"5739","1.1146","1.1146","1.1146"
"5740","1.0747","1.0747","1.0747"
"5741","1.0747","1.0747","1.0747"
"5742","1.1976","1.1976","1.1976"
"5743","1.1976","1.1976","1.1976"
"5744","1.1202","1.1202","1.1202"
"5745","1.1202","1.1202","1.1202"
"5746","1.2597","1.2597","1.2597"
"5747","1.2597","1.2597","1.2597"
"5748","1.146","1.146","1.146"
"5749","1.146","1.146","1.146"
"5750","1.1389","1.1389","1.1389"
"5751","1.1389","1.1389","1.1389"
"5752","1.2226","1.2226","1.2226"
"5753","1.2226","1.2226","1.2226"
"5754","1.099","1.099","1.099"
"5755","1.099","1.099","1.099"
"5756","1.1169","1.1169","1.1169"
"5757","1.1169","1.1169","1.1169"
"5758","1.1985","1.1985","1.1985"
"5759","1.1985","1.1985","1.1985"
"5760","1.1476","1.1476","1.1476"
"5761","1.1476","1.1476","1.1476"
"5762","1.1987","1.1987","1.1987"
"5763","1.1987","1.1987","1.1987"
"5764","1.1748","1.1748","1.1748"
"5765","1.1748","1.1748","1.1748"
"5766","1.2223","1.2223","1.2223"
"5767","1.2223","1.2223","1.2223"
"5768","1.0992","1.0992","1.0992"
"5769","1.0992","1.0992","1.0992"
"5770","1.2111","1.2111","1.2111"
"5771","1.2111","1.2111","1.2111"
"5772","1.0773","1.0773","1.0773"
"5773","1.0773","1.0773","1.0773"
"5774","1.1832","1.1832","1.1832"
"5775","1.1832","1.1832","1.1832"
"5776","1.1631","1.1631","1.1631"
"5777","1.1631","1.1631","1.1631"
"5778","1.1648","1.1648","1.1648"
"5779","1.1648","1.1648","1.1648"
"5780","1.049","1.049","1.049"
"5781","1.049","1.049","1.049"
"5782","1.0622","1.0622","1.0622"
"5783","1.0622","1.0622","1.0622"
"5784","1.2062","1.2062","1.2062"
"5785","1.2062","1.2062","1.2062"
"5786","1.2332","1.2332","1.2332"
"5787","1.2332","1.2332","1.2332"
"5788","1.149","1.149","1.149"
"5789","1.149","1.149","1.149"
"5790","1.1447","1.1447","1.1447"
"5791","1.1447","1.1447","1.1447"
"5792","1.2133","1.2133","1.2133"
"5793","1.2133","1.2133","1.2133"
"5794","1.0949","1.0949","1.0949"
"5795","1.0949","1.0949","1.0949"
"5796","1.1152","1.1152","1.1152"
"5797","1.1152","1.1152","1.1152"
"5798","1.1636","1.1636","1.1636"
"5799","1.1636","1.1636","1.1636"
"5800","1.2325","1.2325","1.2325"
"5801","1.2325","1.2325","1.2325"
"5802","1.1053","1.1053","1.1053"
"5803","1.1053","1.1053","1.1053"
"5804","1.1676","1.1676","1.1676"
"5805","1.1676","1.1676","1.1676"
"5806","1.203","1.203","1.203"
"5807","1.203","1.203","1.203"
"5808","1.1396","1.1396","1.1396"
"5809","1.1396","1.1396","1.1396"
"5810","1.1555","1.1555","1.1555"
"5811","1.1555","1.1555","1.1555"
"5812","1.085","1.085","1.085"
"5813","1.085","1.085","1.085"
"5814","1.1524","1.1524","1.1524"
"5815","1.1524","1.1524","1.1524"
"5816","1.1555","1.1555","1.1555"
"5817","1.1555","1.1555","1.1555"
"5818","1.2283","1.2283","1.2283"
"5819","1.2283","1.2283","1.2283"
"5820","1.0736","1.0736","1.0736"
"5821","1.0736","1.0736","1.0736"
"5822","1.3101","1.3101","1.3101"
"5823","1.3101","1.3101","1.3101"
"5824","1.1586","1.1586","1.1586"
"5825","1.1586","1.1586","1.1586"
"5826","1.1624","1.1624","1.1624"
"5827","1.1624","1.1624","1.1624"
"5828","1.2532","1.2532","1.2532"
"5829","1.2532","1.2532","1.2532"
"5830","1.0967","1.0967","1.0967"
"5831","1.0967","1.0967","1.0967"
"5832","1.121","1.121","1.121"
"5833","1.121","1.121","1.121"
"5834","1.111","1.111","1.111"
"5835","1.111","1.111","1.111"
"5836","1.3014","1.3014","1.3014"
"5837","1.3014","1.3014","1.3014"
"5838","1.0949","1.0949","1.0949"
"5839","1.0949","1.0949","1.0949"
"5840","1.1724","1.1724","1.1724"
"5841","1.1724","1.1724","1.1724"
"5842","1.164","1.164","1.164"
"5843","1.164","1.164","1.164"
"5844","1.1667","1.1667","1.1667"
"5845","1.1667","1.1667","1.1667"
