"Step","denim-lake-75 - loss/train","denim-lake-75 - loss/train__MIN","denim-lake-75 - loss/train__MAX"
"3906","3.4065232276916504","3.4065232276916504","3.4065232276916504"
"3907","3.4582629203796387","3.4582629203796387","3.4582629203796387"
"3908","3.5362370014190674","3.5362370014190674","3.5362370014190674"
"3910","3.3951358795166016","3.3951358795166016","3.3951358795166016"
"3911","3.4576528072357178","3.4576528072357178","3.4576528072357178"
"3912","3.456329822540283","3.456329822540283","3.456329822540283"
"3915","3.4331448078155518","3.4331448078155518","3.4331448078155518"
"3918","3.444988250732422","3.444988250732422","3.444988250732422"
"3920","3.396066904067993","3.396066904067993","3.396066904067993"
"3922","3.409989833831787","3.409989833831787","3.409989833831787"
"3924","3.374922752380371","3.374922752380371","3.374922752380371"
"3926","3.3510875701904297","3.3510875701904297","3.3510875701904297"
"3931","3.4402127265930176","3.4402127265930176","3.4402127265930176"
"3933","3.30668306350708","3.30668306350708","3.30668306350708"
"3936","3.174816846847534","3.174816846847534","3.174816846847534"
"3937","3.1737160682678223","3.1737160682678223","3.1737160682678223"
"3938","3.261223793029785","3.261223793029785","3.261223793029785"
"3940","3.2334628105163574","3.2334628105163574","3.2334628105163574"
"3942","3.1812849044799805","3.1812849044799805","3.1812849044799805"
"3945","3.2432804107666016","3.2432804107666016","3.2432804107666016"
"3946","3.3192479610443115","3.3192479610443115","3.3192479610443115"
"3951","3.3855972290039062","3.3855972290039062","3.3855972290039062"
"3953","3.376279592514038","3.376279592514038","3.376279592514038"
"3954","3.448164224624634","3.448164224624634","3.448164224624634"
"3957","3.4441916942596436","3.4441916942596436","3.4441916942596436"
"3958","3.472367763519287","3.472367763519287","3.472367763519287"
"3959","3.443173408508301","3.443173408508301","3.443173408508301"
"3960","3.4514288902282715","3.4514288902282715","3.4514288902282715"
"3963","3.454350233078003","3.454350233078003","3.454350233078003"
"3966","3.4199812412261963","3.4199812412261963","3.4199812412261963"
"3967","3.431654930114746","3.431654930114746","3.431654930114746"
"3980","3.4011428356170654","3.4011428356170654","3.4011428356170654"
"3982","3.4355673789978027","3.4355673789978027","3.4355673789978027"
"3984","3.3682620525360107","3.3682620525360107","3.3682620525360107"
"3985","3.5101165771484375","3.5101165771484375","3.5101165771484375"
"3987","3.14884090423584","3.14884090423584","3.14884090423584"
"3991","3.2229647636413574","3.2229647636413574","3.2229647636413574"
"3992","3.245260000228882","3.245260000228882","3.245260000228882"
"3993","3.2530438899993896","3.2530438899993896","3.2530438899993896"
"3994","3.158013105392456","3.158013105392456","3.158013105392456"
"3996","3.1929378509521484","3.1929378509521484","3.1929378509521484"
"3998","3.245169162750244","3.245169162750244","3.245169162750244"
"3999","3.3073177337646484","3.3073177337646484","3.3073177337646484"
"4002","3.5159811973571777","3.5159811973571777","3.5159811973571777"
"4004","3.4164350032806396","3.4164350032806396","3.4164350032806396"
"4005","3.4619956016540527","3.4619956016540527","3.4619956016540527"
"4009","3.401763916015625","3.401763916015625","3.401763916015625"
"4010","3.4174437522888184","3.4174437522888184","3.4174437522888184"
"4011","3.444507598876953","3.444507598876953","3.444507598876953"
"4012","3.526414632797241","3.526414632797241","3.526414632797241"
"4014","3.3863625526428223","3.3863625526428223","3.3863625526428223"
"4021","3.429206132888794","3.429206132888794","3.429206132888794"
"4022","3.358949661254883","3.358949661254883","3.358949661254883"
"4026","3.4741830825805664","3.4741830825805664","3.4741830825805664"
"4028","3.4385793209075928","3.4385793209075928","3.4385793209075928"
"4029","3.398383617401123","3.398383617401123","3.398383617401123"
"4030","3.3592567443847656","3.3592567443847656","3.3592567443847656"
"4031","3.3945059776306152","3.3945059776306152","3.3945059776306152"
"4036","3.347078800201416","3.347078800201416","3.347078800201416"
"4042","3.2999916076660156","3.2999916076660156","3.2999916076660156"
"4043","3.2359325885772705","3.2359325885772705","3.2359325885772705"
"4046","3.2359676361083984","3.2359676361083984","3.2359676361083984"
"4047","3.2342472076416016","3.2342472076416016","3.2342472076416016"
"4048","3.190086841583252","3.190086841583252","3.190086841583252"
"4050","3.2115707397460938","3.2115707397460938","3.2115707397460938"
"4052","3.263792037963867","3.263792037963867","3.263792037963867"
"4056","3.38950252532959","3.38950252532959","3.38950252532959"
"4059","3.475895881652832","3.475895881652832","3.475895881652832"
"4060","3.4525351524353027","3.4525351524353027","3.4525351524353027"
"4062","3.42240047454834","3.42240047454834","3.42240047454834"
"4063","3.4447784423828125","3.4447784423828125","3.4447784423828125"
"4065","3.4098076820373535","3.4098076820373535","3.4098076820373535"
"4066","3.439026355743408","3.439026355743408","3.439026355743408"
"4068","3.4699547290802","3.4699547290802","3.4699547290802"
"4070","3.4947612285614014","3.4947612285614014","3.4947612285614014"
"4071","3.48836612701416","3.48836612701416","3.48836612701416"
"4074","3.4658546447753906","3.4658546447753906","3.4658546447753906"
"4080","3.4198598861694336","3.4198598861694336","3.4198598861694336"
"4083","3.3594794273376465","3.3594794273376465","3.3594794273376465"
"4085","3.333404541015625","3.333404541015625","3.333404541015625"
"4090","3.313023805618286","3.313023805618286","3.313023805618286"
"4097","3.259192943572998","3.259192943572998","3.259192943572998"
"4098","3.2399895191192627","3.2399895191192627","3.2399895191192627"
"4099","3.235280752182007","3.235280752182007","3.235280752182007"
"4101","3.2667253017425537","3.2667253017425537","3.2667253017425537"
"4103","3.2685916423797607","3.2685916423797607","3.2685916423797607"
"4104","3.2689061164855957","3.2689061164855957","3.2689061164855957"
"4107","3.179018974304199","3.179018974304199","3.179018974304199"
"4110","3.4628193378448486","3.4628193378448486","3.4628193378448486"
"4115","3.458080291748047","3.458080291748047","3.458080291748047"
"4116","3.459547758102417","3.459547758102417","3.459547758102417"
"4117","3.406104326248169","3.406104326248169","3.406104326248169"
"4120","3.426718235015869","3.426718235015869","3.426718235015869"
"4124","3.401153802871704","3.401153802871704","3.401153802871704"
"4125","3.386246919631958","3.386246919631958","3.386246919631958"
"4130","3.4096474647521973","3.4096474647521973","3.4096474647521973"
"4132","3.420351505279541","3.420351505279541","3.420351505279541"
"4135","3.4105916023254395","3.4105916023254395","3.4105916023254395"
"4136","3.3657634258270264","3.3657634258270264","3.3657634258270264"
"4138","3.3963782787323","3.3963782787323","3.3963782787323"
"4139","3.3053812980651855","3.3053812980651855","3.3053812980651855"
"4140","3.412444829940796","3.412444829940796","3.412444829940796"
"4141","3.345979928970337","3.345979928970337","3.345979928970337"
"4142","3.403341770172119","3.403341770172119","3.403341770172119"
"4143","3.3823070526123047","3.3823070526123047","3.3823070526123047"
"4145","3.4046759605407715","3.4046759605407715","3.4046759605407715"
"4149","3.1978745460510254","3.1978745460510254","3.1978745460510254"
"4150","3.2436509132385254","3.2436509132385254","3.2436509132385254"
"4151","3.1878151893615723","3.1878151893615723","3.1878151893615723"
"4157","3.157369613647461","3.157369613647461","3.157369613647461"
"4159","3.226086378097534","3.226086378097534","3.226086378097534"
"4160","3.367863655090332","3.367863655090332","3.367863655090332"
"4162","3.4561610221862793","3.4561610221862793","3.4561610221862793"
"4172","3.4534642696380615","3.4534642696380615","3.4534642696380615"
"4175","3.427640676498413","3.427640676498413","3.427640676498413"
"4176","3.4347457885742188","3.4347457885742188","3.4347457885742188"
"4178","3.4355132579803467","3.4355132579803467","3.4355132579803467"
"4179","3.426229476928711","3.426229476928711","3.426229476928711"
"4180","3.3897781372070312","3.3897781372070312","3.3897781372070312"
"4181","3.390702962875366","3.390702962875366","3.390702962875366"
"4182","3.428677797317505","3.428677797317505","3.428677797317505"
"4187","3.4246773719787598","3.4246773719787598","3.4246773719787598"
"4193","3.3724887371063232","3.3724887371063232","3.3724887371063232"
"4195","3.3661575317382812","3.3661575317382812","3.3661575317382812"
"4196","3.4060134887695312","3.4060134887695312","3.4060134887695312"
"4204","3.14998197555542","3.14998197555542","3.14998197555542"
"4205","3.212160110473633","3.212160110473633","3.212160110473633"
"4206","3.2299764156341553","3.2299764156341553","3.2299764156341553"
"4207","3.2448642253875732","3.2448642253875732","3.2448642253875732"
"4209","3.1963071823120117","3.1963071823120117","3.1963071823120117"
"4211","3.313347816467285","3.313347816467285","3.313347816467285"
"4212","3.237938404083252","3.237938404083252","3.237938404083252"
"4214","3.362004518508911","3.362004518508911","3.362004518508911"
"4216","3.4453463554382324","3.4453463554382324","3.4453463554382324"
"4217","3.361388921737671","3.361388921737671","3.361388921737671"
"4218","3.4654381275177","3.4654381275177","3.4654381275177"
"4219","3.4192047119140625","3.4192047119140625","3.4192047119140625"
"4222","3.421818733215332","3.421818733215332","3.421818733215332"
"4226","3.4560470581054688","3.4560470581054688","3.4560470581054688"
"4227","3.365870952606201","3.365870952606201","3.365870952606201"
"4228","3.4138076305389404","3.4138076305389404","3.4138076305389404"
"4229","3.52614426612854","3.52614426612854","3.52614426612854"
"4233","3.4522900581359863","3.4522900581359863","3.4522900581359863"
"4234","3.35556697845459","3.35556697845459","3.35556697845459"
"4237","3.4475460052490234","3.4475460052490234","3.4475460052490234"
"4241","3.3778982162475586","3.3778982162475586","3.3778982162475586"
"4243","3.3624818325042725","3.3624818325042725","3.3624818325042725"
"4244","3.3664562702178955","3.3664562702178955","3.3664562702178955"
"4246","3.3498196601867676","3.3498196601867676","3.3498196601867676"
"4247","3.3882241249084473","3.3882241249084473","3.3882241249084473"
"4249","3.3605189323425293","3.3605189323425293","3.3605189323425293"
"4250","3.341845989227295","3.341845989227295","3.341845989227295"
"4251","3.3866376876831055","3.3866376876831055","3.3866376876831055"
"4252","3.401097297668457","3.401097297668457","3.401097297668457"
"4255","3.2819790840148926","3.2819790840148926","3.2819790840148926"
"4257","3.2130424976348877","3.2130424976348877","3.2130424976348877"
"4258","3.2426438331604004","3.2426438331604004","3.2426438331604004"
"4260","3.2645249366760254","3.2645249366760254","3.2645249366760254"
"4261","3.30308198928833","3.30308198928833","3.30308198928833"
"4262","3.244889736175537","3.244889736175537","3.244889736175537"
"4263","3.274545192718506","3.274545192718506","3.274545192718506"
"4264","3.268801212310791","3.268801212310791","3.268801212310791"
"4265","3.176896333694458","3.176896333694458","3.176896333694458"
"4266","3.1688618659973145","3.1688618659973145","3.1688618659973145"
"4268","3.4382917881011963","3.4382917881011963","3.4382917881011963"
"4270","3.409050464630127","3.409050464630127","3.409050464630127"
"4271","3.4716787338256836","3.4716787338256836","3.4716787338256836"
"4272","3.4868123531341553","3.4868123531341553","3.4868123531341553"
"4274","3.50121808052063","3.50121808052063","3.50121808052063"
"4275","3.496466875076294","3.496466875076294","3.496466875076294"
"4280","3.4522690773010254","3.4522690773010254","3.4522690773010254"
"4281","3.3830857276916504","3.3830857276916504","3.3830857276916504"
"4282","3.4083142280578613","3.4083142280578613","3.4083142280578613"
"4283","3.4207046031951904","3.4207046031951904","3.4207046031951904"
"4285","3.4179656505584717","3.4179656505584717","3.4179656505584717"
"4286","3.355696678161621","3.355696678161621","3.355696678161621"
"4287","3.3944005966186523","3.3944005966186523","3.3944005966186523"
"4290","3.411525249481201","3.411525249481201","3.411525249481201"
"4292","3.4686927795410156","3.4686927795410156","3.4686927795410156"
"4293","3.3737380504608154","3.3737380504608154","3.3737380504608154"
"4299","3.366509437561035","3.366509437561035","3.366509437561035"
"4303","3.4104087352752686","3.4104087352752686","3.4104087352752686"
"4306","3.403170347213745","3.403170347213745","3.403170347213745"
"4307","3.2123513221740723","3.2123513221740723","3.2123513221740723"
"4309","3.2811458110809326","3.2811458110809326","3.2811458110809326"
"4311","3.194333076477051","3.194333076477051","3.194333076477051"
"4314","3.231729507446289","3.231729507446289","3.231729507446289"
"4315","3.2654247283935547","3.2654247283935547","3.2654247283935547"
"4316","3.2503278255462646","3.2503278255462646","3.2503278255462646"
"4326","3.3966636657714844","3.3966636657714844","3.3966636657714844"
"4327","3.3579320907592773","3.3579320907592773","3.3579320907592773"
"4328","3.4585766792297363","3.4585766792297363","3.4585766792297363"
"4330","3.3701417446136475","3.3701417446136475","3.3701417446136475"
"4331","3.4044017791748047","3.4044017791748047","3.4044017791748047"
"4333","3.390265464782715","3.390265464782715","3.390265464782715"
"4334","3.408294200897217","3.408294200897217","3.408294200897217"
"4335","3.418949604034424","3.418949604034424","3.418949604034424"
"4336","3.3962173461914062","3.3962173461914062","3.3962173461914062"
"4338","3.4567909240722656","3.4567909240722656","3.4567909240722656"
"4339","3.3803844451904297","3.3803844451904297","3.3803844451904297"
"4345","3.3895022869110107","3.3895022869110107","3.3895022869110107"
"4346","3.3531103134155273","3.3531103134155273","3.3531103134155273"
"4347","3.4385573863983154","3.4385573863983154","3.4385573863983154"
"4348","3.3703651428222656","3.3703651428222656","3.3703651428222656"
"4352","3.379937171936035","3.379937171936035","3.379937171936035"
"4353","3.372244119644165","3.372244119644165","3.372244119644165"
"4361","3.2129974365234375","3.2129974365234375","3.2129974365234375"
"4363","3.1831607818603516","3.1831607818603516","3.1831607818603516"
"4364","3.1973299980163574","3.1973299980163574","3.1973299980163574"
"4365","3.1831722259521484","3.1831722259521484","3.1831722259521484"
"4366","3.2706074714660645","3.2706074714660645","3.2706074714660645"
"4367","3.1986236572265625","3.1986236572265625","3.1986236572265625"
"4369","3.2010931968688965","3.2010931968688965","3.2010931968688965"
"4370","3.2066996097564697","3.2066996097564697","3.2066996097564697"
"4373","3.3584909439086914","3.3584909439086914","3.3584909439086914"
"4374","3.3878421783447266","3.3878421783447266","3.3878421783447266"
"4377","3.422220230102539","3.422220230102539","3.422220230102539"
"4379","3.3846750259399414","3.3846750259399414","3.3846750259399414"
"4380","3.4471943378448486","3.4471943378448486","3.4471943378448486"
"4382","3.369338035583496","3.369338035583496","3.369338035583496"
"4383","3.356660842895508","3.356660842895508","3.356660842895508"
"4384","3.4296436309814453","3.4296436309814453","3.4296436309814453"
"4386","3.3974146842956543","3.3974146842956543","3.3974146842956543"
"4387","3.404315948486328","3.404315948486328","3.404315948486328"
"4391","3.421015739440918","3.421015739440918","3.421015739440918"
"4393","3.4063286781311035","3.4063286781311035","3.4063286781311035"
"4396","3.370591640472412","3.370591640472412","3.370591640472412"
"4397","3.4625394344329834","3.4625394344329834","3.4625394344329834"
"4399","3.3422913551330566","3.3422913551330566","3.3422913551330566"
"4400","3.3554844856262207","3.3554844856262207","3.3554844856262207"
"4401","3.3747527599334717","3.3747527599334717","3.3747527599334717"
"4402","3.337923765182495","3.337923765182495","3.337923765182495"
"4403","3.3653316497802734","3.3653316497802734","3.3653316497802734"
"4405","3.402867317199707","3.402867317199707","3.402867317199707"
"4406","3.362104892730713","3.362104892730713","3.362104892730713"
"4411","3.348900318145752","3.348900318145752","3.348900318145752"
"4413","3.2106995582580566","3.2106995582580566","3.2106995582580566"
"4415","3.288578510284424","3.288578510284424","3.288578510284424"
"4417","3.2719810009002686","3.2719810009002686","3.2719810009002686"
"4419","3.221001625061035","3.221001625061035","3.221001625061035"
"4421","3.238593101501465","3.238593101501465","3.238593101501465"
"4422","3.2212302684783936","3.2212302684783936","3.2212302684783936"
"4423","3.2223100662231445","3.2223100662231445","3.2223100662231445"
"4424","3.2545571327209473","3.2545571327209473","3.2545571327209473"
"4426","3.2209036350250244","3.2209036350250244","3.2209036350250244"
"4427","3.439544677734375","3.439544677734375","3.439544677734375"
"4430","3.4304702281951904","3.4304702281951904","3.4304702281951904"
"4431","3.325080156326294","3.325080156326294","3.325080156326294"
"4434","3.385939121246338","3.385939121246338","3.385939121246338"
"4436","3.34249210357666","3.34249210357666","3.34249210357666"
"4437","3.448140859603882","3.448140859603882","3.448140859603882"
"4445","3.4210805892944336","3.4210805892944336","3.4210805892944336"
"4447","3.3585050106048584","3.3585050106048584","3.3585050106048584"
"4448","3.3914551734924316","3.3914551734924316","3.3914551734924316"
"4450","3.3901281356811523","3.3901281356811523","3.3901281356811523"
"4453","3.398287773132324","3.398287773132324","3.398287773132324"
"4455","3.3775718212127686","3.3775718212127686","3.3775718212127686"
"4457","3.3521878719329834","3.3521878719329834","3.3521878719329834"
"4458","3.4421539306640625","3.4421539306640625","3.4421539306640625"
"4459","3.3415584564208984","3.3415584564208984","3.3415584564208984"
"4461","3.378499746322632","3.378499746322632","3.378499746322632"
"4466","3.393899917602539","3.393899917602539","3.393899917602539"
"4467","3.2847561836242676","3.2847561836242676","3.2847561836242676"
"4468","3.1341733932495117","3.1341733932495117","3.1341733932495117"
"4470","3.2638256549835205","3.2638256549835205","3.2638256549835205"
"4472","3.208889961242676","3.208889961242676","3.208889961242676"
"4475","3.1781952381134033","3.1781952381134033","3.1781952381134033"
"4476","3.25308895111084","3.25308895111084","3.25308895111084"
"4479","3.188278913497925","3.188278913497925","3.188278913497925"
"4480","3.210947036743164","3.210947036743164","3.210947036743164"
"4481","3.404968023300171","3.404968023300171","3.404968023300171"
"4485","3.441802740097046","3.441802740097046","3.441802740097046"
"4490","3.379704475402832","3.379704475402832","3.379704475402832"
"4491","3.3951432704925537","3.3951432704925537","3.3951432704925537"
"4494","3.4440035820007324","3.4440035820007324","3.4440035820007324"
"4496","3.4081668853759766","3.4081668853759766","3.4081668853759766"
"4497","3.3854079246520996","3.3854079246520996","3.3854079246520996"
"4500","3.36948299407959","3.36948299407959","3.36948299407959"
"4501","3.4018332958221436","3.4018332958221436","3.4018332958221436"
"4504","3.424710750579834","3.424710750579834","3.424710750579834"
"4506","3.3487112522125244","3.3487112522125244","3.3487112522125244"
"4507","3.3791325092315674","3.3791325092315674","3.3791325092315674"
"4508","3.337122678756714","3.337122678756714","3.337122678756714"
"4510","3.3308212757110596","3.3308212757110596","3.3308212757110596"
"4511","3.3412885665893555","3.3412885665893555","3.3412885665893555"
"4512","3.34928560256958","3.34928560256958","3.34928560256958"
"4513","3.35292649269104","3.35292649269104","3.35292649269104"
"4514","3.3829751014709473","3.3829751014709473","3.3829751014709473"
"4516","3.3954946994781494","3.3954946994781494","3.3954946994781494"
"4519","3.362401247024536","3.362401247024536","3.362401247024536"
"4521","3.357980728149414","3.357980728149414","3.357980728149414"
"4522","3.246774911880493","3.246774911880493","3.246774911880493"
"4526","3.14670991897583","3.14670991897583","3.14670991897583"
"4530","3.206259250640869","3.206259250640869","3.206259250640869"
"4533","3.180393934249878","3.180393934249878","3.180393934249878"
"4539","3.3855676651000977","3.3855676651000977","3.3855676651000977"
"4542","3.389831066131592","3.389831066131592","3.389831066131592"
"4551","3.4222326278686523","3.4222326278686523","3.4222326278686523"
"4556","3.4647021293640137","3.4647021293640137","3.4647021293640137"
"4557","3.456843852996826","3.456843852996826","3.456843852996826"
"4558","3.4128313064575195","3.4128313064575195","3.4128313064575195"
"4560","3.3448665142059326","3.3448665142059326","3.3448665142059326"
"4561","3.3583567142486572","3.3583567142486572","3.3583567142486572"
"4563","3.4156126976013184","3.4156126976013184","3.4156126976013184"
"4565","3.4150171279907227","3.4150171279907227","3.4150171279907227"
"4566","3.316225528717041","3.316225528717041","3.316225528717041"
"4570","3.3621485233306885","3.3621485233306885","3.3621485233306885"
"4571","3.376248836517334","3.376248836517334","3.376248836517334"
"4573","3.339585304260254","3.339585304260254","3.339585304260254"
"4576","3.204728126525879","3.204728126525879","3.204728126525879"
"4578","3.1674551963806152","3.1674551963806152","3.1674551963806152"
"4579","3.232656478881836","3.232656478881836","3.232656478881836"
"4580","3.256514072418213","3.256514072418213","3.256514072418213"
"4584","3.216492176055908","3.216492176055908","3.216492176055908"
"4587","3.2402169704437256","3.2402169704437256","3.2402169704437256"
"4588","3.3049561977386475","3.3049561977386475","3.3049561977386475"
"4590","3.3969249725341797","3.3969249725341797","3.3969249725341797"
"4595","3.404998779296875","3.404998779296875","3.404998779296875"
"4597","3.3807454109191895","3.3807454109191895","3.3807454109191895"
"4598","3.409343957901001","3.409343957901001","3.409343957901001"
"4602","3.425670623779297","3.425670623779297","3.425670623779297"
"4609","3.3620100021362305","3.3620100021362305","3.3620100021362305"
"4610","3.3798789978027344","3.3798789978027344","3.3798789978027344"
"4616","3.372448205947876","3.372448205947876","3.372448205947876"
"4618","3.3936922550201416","3.3936922550201416","3.3936922550201416"
"4619","3.3440442085266113","3.3440442085266113","3.3440442085266113"
"4621","3.3175816535949707","3.3175816535949707","3.3175816535949707"
"4622","3.401571750640869","3.401571750640869","3.401571750640869"
"4636","3.2138633728027344","3.2138633728027344","3.2138633728027344"
"4637","3.2370400428771973","3.2370400428771973","3.2370400428771973"
"4640","3.2693111896514893","3.2693111896514893","3.2693111896514893"
"4641","3.1689958572387695","3.1689958572387695","3.1689958572387695"
"4644","3.382951259613037","3.382951259613037","3.382951259613037"
"4646","3.4340128898620605","3.4340128898620605","3.4340128898620605"
"4647","3.4807541370391846","3.4807541370391846","3.4807541370391846"
"4651","3.38568377494812","3.38568377494812","3.38568377494812"
"4652","3.37789249420166","3.37789249420166","3.37789249420166"
"4654","3.4906222820281982","3.4906222820281982","3.4906222820281982"
"4655","3.394533634185791","3.394533634185791","3.394533634185791"
"4659","3.3336362838745117","3.3336362838745117","3.3336362838745117"
"4665","3.4217135906219482","3.4217135906219482","3.4217135906219482"
"4667","3.3485753536224365","3.3485753536224365","3.3485753536224365"
"4670","3.3544485569000244","3.3544485569000244","3.3544485569000244"
"4673","3.3261141777038574","3.3261141777038574","3.3261141777038574"
"4674","3.376513957977295","3.376513957977295","3.376513957977295"
"4676","3.366816759109497","3.366816759109497","3.366816759109497"
"4678","3.3503215312957764","3.3503215312957764","3.3503215312957764"
"4682","3.308100461959839","3.308100461959839","3.308100461959839"
"4683","3.1869006156921387","3.1869006156921387","3.1869006156921387"
"4684","3.1625900268554688","3.1625900268554688","3.1625900268554688"
"4687","3.2064437866210938","3.2064437866210938","3.2064437866210938"
"4689","3.1343748569488525","3.1343748569488525","3.1343748569488525"
"4693","3.190490961074829","3.190490961074829","3.190490961074829"
"4697","3.443654775619507","3.443654775619507","3.443654775619507"
"4698","3.3284761905670166","3.3284761905670166","3.3284761905670166"
"4704","3.4274721145629883","3.4274721145629883","3.4274721145629883"
"4705","3.425816059112549","3.425816059112549","3.425816059112549"
"4708","3.353081226348877","3.353081226348877","3.353081226348877"
"4711","3.420912265777588","3.420912265777588","3.420912265777588"
"4712","3.3128867149353027","3.3128867149353027","3.3128867149353027"
"4718","3.3351192474365234","3.3351192474365234","3.3351192474365234"
"4719","3.355973243713379","3.355973243713379","3.355973243713379"
"4721","3.3793041706085205","3.3793041706085205","3.3793041706085205"
"4723","3.400470733642578","3.400470733642578","3.400470733642578"
"4726","3.3441100120544434","3.3441100120544434","3.3441100120544434"
"4727","3.329848289489746","3.329848289489746","3.329848289489746"
"4729","3.338404655456543","3.338404655456543","3.338404655456543"
"4732","3.4223527908325195","3.4223527908325195","3.4223527908325195"
"4733","3.3293192386627197","3.3293192386627197","3.3293192386627197"
"4737","3.1456522941589355","3.1456522941589355","3.1456522941589355"
"4740","3.1506967544555664","3.1506967544555664","3.1506967544555664"
"4742","3.122079849243164","3.122079849243164","3.122079849243164"
"4744","3.208632469177246","3.208632469177246","3.208632469177246"
"4747","3.113196849822998","3.113196849822998","3.113196849822998"
"4750","3.3893232345581055","3.3893232345581055","3.3893232345581055"
"4752","3.3769638538360596","3.3769638538360596","3.3769638538360596"
"4754","3.378558874130249","3.378558874130249","3.378558874130249"
"4755","3.4551198482513428","3.4551198482513428","3.4551198482513428"
"4756","3.3692731857299805","3.3692731857299805","3.3692731857299805"
"4758","3.398855686187744","3.398855686187744","3.398855686187744"
"4759","3.4084372520446777","3.4084372520446777","3.4084372520446777"
"4761","3.369826316833496","3.369826316833496","3.369826316833496"
"4762","3.3606419563293457","3.3606419563293457","3.3606419563293457"
"4763","3.418560028076172","3.418560028076172","3.418560028076172"
"4768","3.4030632972717285","3.4030632972717285","3.4030632972717285"
"4769","3.3041014671325684","3.3041014671325684","3.3041014671325684"
"4771","3.3534436225891113","3.3534436225891113","3.3534436225891113"
"4774","3.356112241744995","3.356112241744995","3.356112241744995"
"4777","3.4790310859680176","3.4790310859680176","3.4790310859680176"
"4779","3.311842918395996","3.311842918395996","3.311842918395996"
"4780","3.3387796878814697","3.3387796878814697","3.3387796878814697"
"4781","3.332202911376953","3.332202911376953","3.332202911376953"
"4783","3.3259973526000977","3.3259973526000977","3.3259973526000977"
"4784","3.3475260734558105","3.3475260734558105","3.3475260734558105"
"4785","3.3464999198913574","3.3464999198913574","3.3464999198913574"
"4787","3.34098482131958","3.34098482131958","3.34098482131958"
"4788","3.2863073348999023","3.2863073348999023","3.2863073348999023"
"4789","3.1751186847686768","3.1751186847686768","3.1751186847686768"
"4790","3.1412832736968994","3.1412832736968994","3.1412832736968994"
"4792","3.2324185371398926","3.2324185371398926","3.2324185371398926"
"4795","3.1980597972869873","3.1980597972869873","3.1980597972869873"
"4796","3.1983394622802734","3.1983394622802734","3.1983394622802734"
"4797","3.136896848678589","3.136896848678589","3.136896848678589"
"4798","3.196983814239502","3.196983814239502","3.196983814239502"
"4799","3.232891082763672","3.232891082763672","3.232891082763672"
"4800","3.1149134635925293","3.1149134635925293","3.1149134635925293"
"4803","3.462733507156372","3.462733507156372","3.462733507156372"
"4804","3.4460999965667725","3.4460999965667725","3.4460999965667725"
"4807","3.3627266883850098","3.3627266883850098","3.3627266883850098"
"4809","3.416459560394287","3.416459560394287","3.416459560394287"
"4812","3.449077606201172","3.449077606201172","3.449077606201172"
"4815","3.456068754196167","3.456068754196167","3.456068754196167"
"4816","3.3789315223693848","3.3789315223693848","3.3789315223693848"
"4818","3.3620800971984863","3.3620800971984863","3.3620800971984863"
"4823","3.322958469390869","3.322958469390869","3.322958469390869"
"4826","3.3798587322235107","3.3798587322235107","3.3798587322235107"
"4828","3.3804221153259277","3.3804221153259277","3.3804221153259277"
"4829","3.367455244064331","3.367455244064331","3.367455244064331"
"4832","3.339921712875366","3.339921712875366","3.339921712875366"
"4834","3.374654769897461","3.374654769897461","3.374654769897461"
"4835","3.306519031524658","3.306519031524658","3.306519031524658"
"4836","3.3235578536987305","3.3235578536987305","3.3235578536987305"
"4838","3.4287519454956055","3.4287519454956055","3.4287519454956055"
"4839","3.35601544380188","3.35601544380188","3.35601544380188"
"4840","3.3597278594970703","3.3597278594970703","3.3597278594970703"
"4841","3.258282423019409","3.258282423019409","3.258282423019409"
"4842","3.208468437194824","3.208468437194824","3.208468437194824"
"4844","3.177011251449585","3.177011251449585","3.177011251449585"
"4846","3.188241958618164","3.188241958618164","3.188241958618164"
"4853","3.130535364151001","3.130535364151001","3.130535364151001"
"4855","3.4588868618011475","3.4588868618011475","3.4588868618011475"
"4860","3.3874974250793457","3.3874974250793457","3.3874974250793457"
"4862","3.393890142440796","3.393890142440796","3.393890142440796"
"4863","3.444652557373047","3.444652557373047","3.444652557373047"
"4864","3.334179639816284","3.334179639816284","3.334179639816284"
"4866","3.412280797958374","3.412280797958374","3.412280797958374"
"4871","3.369847059249878","3.369847059249878","3.369847059249878"
"4877","3.4207499027252197","3.4207499027252197","3.4207499027252197"
"4878","3.3852882385253906","3.3852882385253906","3.3852882385253906"
"4879","3.3802380561828613","3.3802380561828613","3.3802380561828613"
"4880","3.413416862487793","3.413416862487793","3.413416862487793"
"4883","3.3670601844787598","3.3670601844787598","3.3670601844787598"
"4886","3.351325511932373","3.351325511932373","3.351325511932373"
"4891","3.3151209354400635","3.3151209354400635","3.3151209354400635"
"4892","3.3731327056884766","3.3731327056884766","3.3731327056884766"
"4894","3.3242383003234863","3.3242383003234863","3.3242383003234863"
"4895","3.2160332202911377","3.2160332202911377","3.2160332202911377"
"4903","3.2143054008483887","3.2143054008483887","3.2143054008483887"
"4904","3.1850883960723877","3.1850883960723877","3.1850883960723877"
"4908","3.199634552001953","3.199634552001953","3.199634552001953"
"4911","3.4695847034454346","3.4695847034454346","3.4695847034454346"
"4913","3.406557559967041","3.406557559967041","3.406557559967041"
"4915","3.4249982833862305","3.4249982833862305","3.4249982833862305"
"4919","3.438153028488159","3.438153028488159","3.438153028488159"
