"Step","denim-lake-75 - global gradient norm","denim-lake-75 - global gradient norm__MIN","denim-lake-75 - global gradient norm__MAX"
"7742","0.21985755860805511","0.21985755860805511","0.21985755860805511"
"7750","0.21274766325950623","0.21274766325950623","0.21274766325950623"
"7751","0.2088615596294403","0.2088615596294403","0.2088615596294403"
"7753","0.20963433384895325","0.20963433384895325","0.20963433384895325"
"7754","0.20481760799884796","0.20481760799884796","0.20481760799884796"
"7755","0.20751456916332245","0.20751456916332245","0.20751456916332245"
"7756","0.2006932497024536","0.2006932497024536","0.2006932497024536"
"7761","0.24990186095237732","0.24990186095237732","0.24990186095237732"
"7762","0.24176013469696045","0.24176013469696045","0.24176013469696045"
"7765","0.22255656123161316","0.22255656123161316","0.22255656123161316"
"7766","0.21564020216464996","0.21564020216464996","0.21564020216464996"
"7767","0.2138831615447998","0.2138831615447998","0.2138831615447998"
"7768","0.2208208441734314","0.2208208441734314","0.2208208441734314"
"7771","0.22137747704982758","0.22137747704982758","0.22137747704982758"
"7773","0.20199796557426453","0.20199796557426453","0.20199796557426453"
"7774","0.2164701521396637","0.2164701521396637","0.2164701521396637"
"7775","0.2185816913843155","0.2185816913843155","0.2185816913843155"
"7776","0.1975991427898407","0.1975991427898407","0.1975991427898407"
"7777","0.2227310836315155","0.2227310836315155","0.2227310836315155"
"7778","0.20876164734363556","0.20876164734363556","0.20876164734363556"
"7779","0.23353372514247894","0.23353372514247894","0.23353372514247894"
"7781","0.20063301920890808","0.20063301920890808","0.20063301920890808"
"7782","0.21228085458278656","0.21228085458278656","0.21228085458278656"
"7783","0.2024039775133133","0.2024039775133133","0.2024039775133133"
"7784","0.21261358261108398","0.21261358261108398","0.21261358261108398"
"7785","0.20136243104934692","0.20136243104934692","0.20136243104934692"
"7787","0.20604686439037323","0.20604686439037323","0.20604686439037323"
"7788","0.20713376998901367","0.20713376998901367","0.20713376998901367"
"7791","0.21622435748577118","0.21622435748577118","0.21622435748577118"
"7795","0.21449831128120422","0.21449831128120422","0.21449831128120422"
"7796","0.20005103945732117","0.20005103945732117","0.20005103945732117"
"7797","0.21514926850795746","0.21514926850795746","0.21514926850795746"
"7798","0.20663835108280182","0.20663835108280182","0.20663835108280182"
"7799","0.19767123460769653","0.19767123460769653","0.19767123460769653"
"7802","0.22071473300457","0.22071473300457","0.22071473300457"
"7803","0.20064027607440948","0.20064027607440948","0.20064027607440948"
"7804","0.21230359375476837","0.21230359375476837","0.21230359375476837"
"7806","0.22657571732997894","0.22657571732997894","0.22657571732997894"
"7808","0.21290308237075806","0.21290308237075806","0.21290308237075806"
"7814","0.2025788575410843","0.2025788575410843","0.2025788575410843"
"7815","0.21764609217643738","0.21764609217643738","0.21764609217643738"
"7816","0.20126429200172424","0.20126429200172424","0.20126429200172424"
"7817","0.2006734162569046","0.2006734162569046","0.2006734162569046"
"7818","0.2009289711713791","0.2009289711713791","0.2009289711713791"
"7824","0.1966768056154251","0.1966768056154251","0.1966768056154251"
"7827","0.19785410165786743","0.19785410165786743","0.19785410165786743"
"7830","0.19856098294258118","0.19856098294258118","0.19856098294258118"
"7832","0.20321796834468842","0.20321796834468842","0.20321796834468842"
"7835","0.20817965269088745","0.20817965269088745","0.20817965269088745"
"7836","0.20363320410251617","0.20363320410251617","0.20363320410251617"
"7837","0.20981524884700775","0.20981524884700775","0.20981524884700775"
"7838","0.19659247994422913","0.19659247994422913","0.19659247994422913"
"7841","0.1923527866601944","0.1923527866601944","0.1923527866601944"
"7844","0.1966586858034134","0.1966586858034134","0.1966586858034134"
"7845","0.23396165668964386","0.23396165668964386","0.23396165668964386"
"7846","0.23078255355358124","0.23078255355358124","0.23078255355358124"
"7847","0.20234523713588715","0.20234523713588715","0.20234523713588715"
"7848","0.21748283505439758","0.21748283505439758","0.21748283505439758"
"7850","0.2009405642747879","0.2009405642747879","0.2009405642747879"
"7851","0.21310940384864807","0.21310940384864807","0.21310940384864807"
"7854","0.19614320993423462","0.19614320993423462","0.19614320993423462"
"7855","0.19768550992012024","0.19768550992012024","0.19768550992012024"
"7857","0.20215949416160583","0.20215949416160583","0.20215949416160583"
"7859","0.1969723403453827","0.1969723403453827","0.1969723403453827"
"7862","0.19920216500759125","0.19920216500759125","0.19920216500759125"
"7863","0.17762283980846405","0.17762283980846405","0.17762283980846405"
"7864","0.20175081491470337","0.20175081491470337","0.20175081491470337"
"7866","0.19605837762355804","0.19605837762355804","0.19605837762355804"
"7867","0.21576957404613495","0.21576957404613495","0.21576957404613495"
"7869","0.22340677678585052","0.22340677678585052","0.22340677678585052"
"7871","0.20812459290027618","0.20812459290027618","0.20812459290027618"
"7874","0.19271259009838104","0.19271259009838104","0.19271259009838104"
"7875","0.2005925476551056","0.2005925476551056","0.2005925476551056"
"7878","0.2042151391506195","0.2042151391506195","0.2042151391506195"
"7881","0.20881852507591248","0.20881852507591248","0.20881852507591248"
"7883","0.19787804782390594","0.19787804782390594","0.19787804782390594"
"7887","0.21524952352046967","0.21524952352046967","0.21524952352046967"
"7889","0.22133392095565796","0.22133392095565796","0.22133392095565796"
"7891","0.21774540841579437","0.21774540841579437","0.21774540841579437"
"7892","0.2206871658563614","0.2206871658563614","0.2206871658563614"
"7893","0.21354123950004578","0.21354123950004578","0.21354123950004578"
"7895","0.2523638904094696","0.2523638904094696","0.2523638904094696"
"7897","0.2566472887992859","0.2566472887992859","0.2566472887992859"
"7900","0.20538710057735443","0.20538710057735443","0.20538710057735443"
"7901","0.22034554183483124","0.22034554183483124","0.22034554183483124"
"7903","0.20574721693992615","0.20574721693992615","0.20574721693992615"
"7905","0.2054787576198578","0.2054787576198578","0.2054787576198578"
"7907","0.19871003925800323","0.19871003925800323","0.19871003925800323"
"7908","0.20383746922016144","0.20383746922016144","0.20383746922016144"
"7910","0.2130446881055832","0.2130446881055832","0.2130446881055832"
"7911","0.2148061990737915","0.2148061990737915","0.2148061990737915"
"7913","0.2000606507062912","0.2000606507062912","0.2000606507062912"
"7914","0.2417297214269638","0.2417297214269638","0.2417297214269638"
"7915","0.23595356941223145","0.23595356941223145","0.23595356941223145"
"7917","0.2005426585674286","0.2005426585674286","0.2005426585674286"
"7918","0.216774120926857","0.216774120926857","0.216774120926857"
"7921","0.20302101969718933","0.20302101969718933","0.20302101969718933"
"7926","0.19993138313293457","0.19993138313293457","0.19993138313293457"
"7927","0.20227766036987305","0.20227766036987305","0.20227766036987305"
"7929","0.202455535531044","0.202455535531044","0.202455535531044"
"7930","0.19774635136127472","0.19774635136127472","0.19774635136127472"
"7932","0.19730515778064728","0.19730515778064728","0.19730515778064728"
"7933","0.18780453503131866","0.18780453503131866","0.18780453503131866"
"7934","0.19912950694561005","0.19912950694561005","0.19912950694561005"
"7936","0.20638135075569153","0.20638135075569153","0.20638135075569153"
"7937","0.22309255599975586","0.22309255599975586","0.22309255599975586"
"7939","0.2024642378091812","0.2024642378091812","0.2024642378091812"
"7948","0.19227586686611176","0.19227586686611176","0.19227586686611176"
"7949","0.1988387107849121","0.1988387107849121","0.1988387107849121"
"7951","0.18221759796142578","0.18221759796142578","0.18221759796142578"
"7953","0.18401047587394714","0.18401047587394714","0.18401047587394714"
"7954","0.19500967860221863","0.19500967860221863","0.19500967860221863"
"7956","0.19218944013118744","0.19218944013118744","0.19218944013118744"
"7958","0.18963557481765747","0.18963557481765747","0.18963557481765747"
"7961","0.19096548855304718","0.19096548855304718","0.19096548855304718"
"7964","0.19295912981033325","0.19295912981033325","0.19295912981033325"
"7966","0.20675939321517944","0.20675939321517944","0.20675939321517944"
"7967","0.21405547857284546","0.21405547857284546","0.21405547857284546"
"7969","0.21975012123584747","0.21975012123584747","0.21975012123584747"
"7972","0.2025987207889557","0.2025987207889557","0.2025987207889557"
"7976","0.21543066203594208","0.21543066203594208","0.21543066203594208"
"7979","0.19862590730190277","0.19862590730190277","0.19862590730190277"
"7981","0.20585452020168304","0.20585452020168304","0.20585452020168304"
"7983","0.20221057534217834","0.20221057534217834","0.20221057534217834"
"7984","0.2046026587486267","0.2046026587486267","0.2046026587486267"
"7985","0.21099169552326202","0.21099169552326202","0.21099169552326202"
"7986","0.2055390179157257","0.2055390179157257","0.2055390179157257"
"7987","0.19640646874904633","0.19640646874904633","0.19640646874904633"
"7989","0.19846278429031372","0.19846278429031372","0.19846278429031372"
"7990","0.20081712305545807","0.20081712305545807","0.20081712305545807"
"7993","0.217106431722641","0.217106431722641","0.217106431722641"
"7996","0.20420166850090027","0.20420166850090027","0.20420166850090027"
"7999","0.20773613452911377","0.20773613452911377","0.20773613452911377"
"8000","0.2019941806793213","0.2019941806793213","0.2019941806793213"
"8001","0.20964185893535614","0.20964185893535614","0.20964185893535614"
"8004","0.22075189650058746","0.22075189650058746","0.22075189650058746"
"8007","0.20156998932361603","0.20156998932361603","0.20156998932361603"
"8008","0.22088278830051422","0.22088278830051422","0.22088278830051422"
"8009","0.20370042324066162","0.20370042324066162","0.20370042324066162"
"8010","0.22416958212852478","0.22416958212852478","0.22416958212852478"
"8011","0.21334044635295868","0.21334044635295868","0.21334044635295868"
"8013","0.2081376165151596","0.2081376165151596","0.2081376165151596"
"8017","0.21490199863910675","0.21490199863910675","0.21490199863910675"
"8018","0.2670755386352539","0.2670755386352539","0.2670755386352539"
"8019","0.28594422340393066","0.28594422340393066","0.28594422340393066"
"8024","0.25554919242858887","0.25554919242858887","0.25554919242858887"
"8025","0.2752862870693207","0.2752862870693207","0.2752862870693207"
"8026","0.22836734354496002","0.22836734354496002","0.22836734354496002"
"8029","0.2589891850948334","0.2589891850948334","0.2589891850948334"
"8030","0.2895316183567047","0.2895316183567047","0.2895316183567047"
"8031","0.6554359793663025","0.6554359793663025","0.6554359793663025"
"8032","0.28687867522239685","0.28687867522239685","0.28687867522239685"
"8035","0.23458389937877655","0.23458389937877655","0.23458389937877655"
"8040","0.20861275494098663","0.20861275494098663","0.20861275494098663"
"8042","0.21821582317352295","0.21821582317352295","0.21821582317352295"
"8043","0.19886353611946106","0.19886353611946106","0.19886353611946106"
"8047","0.21184532344341278","0.21184532344341278","0.21184532344341278"
"8048","0.2417137622833252","0.2417137622833252","0.2417137622833252"
"8049","0.19613859057426453","0.19613859057426453","0.19613859057426453"
"8050","0.23529641330242157","0.23529641330242157","0.23529641330242157"
"8051","0.20993122458457947","0.20993122458457947","0.20993122458457947"
"8052","0.20868971943855286","0.20868971943855286","0.20868971943855286"
"8053","0.21134285628795624","0.21134285628795624","0.21134285628795624"
"8054","0.21279877424240112","0.21279877424240112","0.21279877424240112"
"8056","0.20622172951698303","0.20622172951698303","0.20622172951698303"
"8057","0.22758640348911285","0.22758640348911285","0.22758640348911285"
"8058","0.22020356357097626","0.22020356357097626","0.22020356357097626"
"8059","0.2091142237186432","0.2091142237186432","0.2091142237186432"
"8060","0.20604071021080017","0.20604071021080017","0.20604071021080017"
"8061","0.23575279116630554","0.23575279116630554","0.23575279116630554"
"8063","0.2015744000673294","0.2015744000673294","0.2015744000673294"
"8064","0.22994570434093475","0.22994570434093475","0.22994570434093475"
"8065","0.23128435015678406","0.23128435015678406","0.23128435015678406"
"8068","0.19868499040603638","0.19868499040603638","0.19868499040603638"
"8069","0.19955027103424072","0.19955027103424072","0.19955027103424072"
"8070","0.20177233219146729","0.20177233219146729","0.20177233219146729"
"8072","0.1980649083852768","0.1980649083852768","0.1980649083852768"
"8078","0.1952487975358963","0.1952487975358963","0.1952487975358963"
"8081","0.18359461426734924","0.18359461426734924","0.18359461426734924"
"8082","0.20109018683433533","0.20109018683433533","0.20109018683433533"
"8087","0.1990150511264801","0.1990150511264801","0.1990150511264801"
"8088","0.21831542253494263","0.21831542253494263","0.21831542253494263"
"8090","0.21116052567958832","0.21116052567958832","0.21116052567958832"
"8096","0.20318514108657837","0.20318514108657837","0.20318514108657837"
"8099","0.21753787994384766","0.21753787994384766","0.21753787994384766"
"8101","0.20193764567375183","0.20193764567375183","0.20193764567375183"
"8104","0.25974345207214355","0.25974345207214355","0.25974345207214355"
"8107","0.2207868993282318","0.2207868993282318","0.2207868993282318"
"8108","0.22791136801242828","0.22791136801242828","0.22791136801242828"
"8109","0.2021874040365219","0.2021874040365219","0.2021874040365219"
"8112","0.2102724313735962","0.2102724313735962","0.2102724313735962"
"8113","0.2074749767780304","0.2074749767780304","0.2074749767780304"
"8117","0.20054574310779572","0.20054574310779572","0.20054574310779572"
"8119","0.1966841071844101","0.1966841071844101","0.1966841071844101"
"8122","0.20715740323066711","0.20715740323066711","0.20715740323066711"
"8124","0.19981327652931213","0.19981327652931213","0.19981327652931213"
"8125","0.20474793016910553","0.20474793016910553","0.20474793016910553"
"8127","0.20684030652046204","0.20684030652046204","0.20684030652046204"
"8130","0.20178300142288208","0.20178300142288208","0.20178300142288208"
"8131","0.19681425392627716","0.19681425392627716","0.19681425392627716"
"8132","0.21125933527946472","0.21125933527946472","0.21125933527946472"
"8133","0.1904979944229126","0.1904979944229126","0.1904979944229126"
"8135","0.2042149007320404","0.2042149007320404","0.2042149007320404"
"8136","0.21167506277561188","0.21167506277561188","0.21167506277561188"
"8137","0.1962091475725174","0.1962091475725174","0.1962091475725174"
"8138","0.21307964622974396","0.21307964622974396","0.21307964622974396"
"8139","0.21489405632019043","0.21489405632019043","0.21489405632019043"
"8140","0.20674119889736176","0.20674119889736176","0.20674119889736176"
"8141","0.19777411222457886","0.19777411222457886","0.19777411222457886"
"8145","0.18829798698425293","0.18829798698425293","0.18829798698425293"
"8148","0.18767991662025452","0.18767991662025452","0.18767991662025452"
"8150","0.19228050112724304","0.19228050112724304","0.19228050112724304"
"8153","0.17950135469436646","0.17950135469436646","0.17950135469436646"
"8154","0.18947899341583252","0.18947899341583252","0.18947899341583252"
"8158","0.1969672292470932","0.1969672292470932","0.1969672292470932"
"8159","0.19412776827812195","0.19412776827812195","0.19412776827812195"
"8166","0.22876960039138794","0.22876960039138794","0.22876960039138794"
"8167","0.22059978544712067","0.22059978544712067","0.22059978544712067"
"8170","0.20042791962623596","0.20042791962623596","0.20042791962623596"
"8173","0.21182826161384583","0.21182826161384583","0.21182826161384583"
"8176","0.23242659866809845","0.23242659866809845","0.23242659866809845"
"8178","0.22249843180179596","0.22249843180179596","0.22249843180179596"
"8181","0.22580069303512573","0.22580069303512573","0.22580069303512573"
"8183","0.2188061624765396","0.2188061624765396","0.2188061624765396"
"8186","0.1987517774105072","0.1987517774105072","0.1987517774105072"
"8187","0.1984519213438034","0.1984519213438034","0.1984519213438034"
"8189","0.2021670788526535","0.2021670788526535","0.2021670788526535"
"8192","0.19225530326366425","0.19225530326366425","0.19225530326366425"
"8193","0.20311126112937927","0.20311126112937927","0.20311126112937927"
"8194","0.19121792912483215","0.19121792912483215","0.19121792912483215"
"8195","0.1959737241268158","0.1959737241268158","0.1959737241268158"
"8196","0.19371719658374786","0.19371719658374786","0.19371719658374786"
"8199","0.20014095306396484","0.20014095306396484","0.20014095306396484"
"8200","0.19695262610912323","0.19695262610912323","0.19695262610912323"
"8202","0.20818285644054413","0.20818285644054413","0.20818285644054413"
"8208","0.1968669444322586","0.1968669444322586","0.1968669444322586"
"8209","0.1934552639722824","0.1934552639722824","0.1934552639722824"
"8210","0.22722341120243073","0.22722341120243073","0.22722341120243073"
"8213","0.18915720283985138","0.18915720283985138","0.18915720283985138"
"8214","0.199673131108284","0.199673131108284","0.199673131108284"
"8215","0.19489391148090363","0.19489391148090363","0.19489391148090363"
"8216","0.19306877255439758","0.19306877255439758","0.19306877255439758"
"8217","0.1983068287372589","0.1983068287372589","0.1983068287372589"
"8218","0.1881832629442215","0.1881832629442215","0.1881832629442215"
"8219","0.19707265496253967","0.19707265496253967","0.19707265496253967"
"8221","0.20904134213924408","0.20904134213924408","0.20904134213924408"
"8224","0.21731844544410706","0.21731844544410706","0.21731844544410706"
"8228","0.1951453983783722","0.1951453983783722","0.1951453983783722"
"8229","0.19515405595302582","0.19515405595302582","0.19515405595302582"
"8230","0.20464497804641724","0.20464497804641724","0.20464497804641724"
"8232","0.1880359798669815","0.1880359798669815","0.1880359798669815"
"8233","0.2092382311820984","0.2092382311820984","0.2092382311820984"
"8237","0.19926239550113678","0.19926239550113678","0.19926239550113678"
"8238","0.189646914601326","0.189646914601326","0.189646914601326"
"8239","0.2099275439977646","0.2099275439977646","0.2099275439977646"
"8241","0.20602373778820038","0.20602373778820038","0.20602373778820038"
"8243","0.2261366844177246","0.2261366844177246","0.2261366844177246"
"8246","0.20548604428768158","0.20548604428768158","0.20548604428768158"
"8247","0.21196788549423218","0.21196788549423218","0.21196788549423218"
"8253","0.21179233491420746","0.21179233491420746","0.21179233491420746"
"8256","0.20307372510433197","0.20307372510433197","0.20307372510433197"
"8258","0.20620587468147278","0.20620587468147278","0.20620587468147278"
"8259","0.19796550273895264","0.19796550273895264","0.19796550273895264"
"8260","0.2109038233757019","0.2109038233757019","0.2109038233757019"
"8263","0.22859208285808563","0.22859208285808563","0.22859208285808563"
"8264","0.2312639057636261","0.2312639057636261","0.2312639057636261"
"8266","0.2123909741640091","0.2123909741640091","0.2123909741640091"
"8270","0.19537818431854248","0.19537818431854248","0.19537818431854248"
"8271","0.21327482163906097","0.21327482163906097","0.21327482163906097"
"8273","0.21433350443840027","0.21433350443840027","0.21433350443840027"
"8274","0.22098320722579956","0.22098320722579956","0.22098320722579956"
"8277","0.21584635972976685","0.21584635972976685","0.21584635972976685"
"8278","0.2172711044549942","0.2172711044549942","0.2172711044549942"
"8279","0.22095969319343567","0.22095969319343567","0.22095969319343567"
"8282","0.22323256731033325","0.22323256731033325","0.22323256731033325"
"8285","0.21879641711711884","0.21879641711711884","0.21879641711711884"
"8287","0.21099942922592163","0.21099942922592163","0.21099942922592163"
"8288","0.21754240989685059","0.21754240989685059","0.21754240989685059"
"8289","0.26582667231559753","0.26582667231559753","0.26582667231559753"
"8292","0.194455087184906","0.194455087184906","0.194455087184906"
"8294","0.1974557787179947","0.1974557787179947","0.1974557787179947"
"8295","0.1935621201992035","0.1935621201992035","0.1935621201992035"
"8296","0.20355716347694397","0.20355716347694397","0.20355716347694397"
"8298","0.19976632297039032","0.19976632297039032","0.19976632297039032"
"8300","0.21465009450912476","0.21465009450912476","0.21465009450912476"
"8302","0.21429583430290222","0.21429583430290222","0.21429583430290222"
"8303","0.22239457070827484","0.22239457070827484","0.22239457070827484"
"8304","0.18882016837596893","0.18882016837596893","0.18882016837596893"
"8306","0.19808419048786163","0.19808419048786163","0.19808419048786163"
"8307","0.20015819370746613","0.20015819370746613","0.20015819370746613"
"8310","0.2116602212190628","0.2116602212190628","0.2116602212190628"
"8316","0.19742362201213837","0.19742362201213837","0.19742362201213837"
"8317","0.18236753344535828","0.18236753344535828","0.18236753344535828"
"8318","0.192879781126976","0.192879781126976","0.192879781126976"
"8319","0.19458699226379395","0.19458699226379395","0.19458699226379395"
"8320","0.20047232508659363","0.20047232508659363","0.20047232508659363"
"8322","0.2156589776277542","0.2156589776277542","0.2156589776277542"
"8323","0.21891528367996216","0.21891528367996216","0.21891528367996216"
"8325","0.2025056928396225","0.2025056928396225","0.2025056928396225"
"8326","0.20657490193843842","0.20657490193843842","0.20657490193843842"
"8327","0.20356862246990204","0.20356862246990204","0.20356862246990204"
"8332","0.18643692135810852","0.18643692135810852","0.18643692135810852"
"8335","0.18706107139587402","0.18706107139587402","0.18706107139587402"
"8339","0.19360026717185974","0.19360026717185974","0.19360026717185974"
"8341","0.19582757353782654","0.19582757353782654","0.19582757353782654"
"8343","0.19248346984386444","0.19248346984386444","0.19248346984386444"
"8346","0.19708825647830963","0.19708825647830963","0.19708825647830963"
"8348","0.1911257952451706","0.1911257952451706","0.1911257952451706"
"8349","0.19383682310581207","0.19383682310581207","0.19383682310581207"
"8350","0.18336638808250427","0.18336638808250427","0.18336638808250427"
"8351","0.19542181491851807","0.19542181491851807","0.19542181491851807"
"8352","0.18649731576442719","0.18649731576442719","0.18649731576442719"
"8355","0.1868734359741211","0.1868734359741211","0.1868734359741211"
"8358","0.19432467222213745","0.19432467222213745","0.19432467222213745"
"8360","0.21444381773471832","0.21444381773471832","0.21444381773471832"
"8361","0.20056937634944916","0.20056937634944916","0.20056937634944916"
"8364","0.22256287932395935","0.22256287932395935","0.22256287932395935"
"8365","0.20494572818279266","0.20494572818279266","0.20494572818279266"
"8366","0.216366246342659","0.216366246342659","0.216366246342659"
"8367","0.2000330686569214","0.2000330686569214","0.2000330686569214"
"8373","0.2144240289926529","0.2144240289926529","0.2144240289926529"
"8375","0.20778852701187134","0.20778852701187134","0.20778852701187134"
"8376","0.1954401433467865","0.1954401433467865","0.1954401433467865"
"8379","0.19168156385421753","0.19168156385421753","0.19168156385421753"
"8383","0.20307275652885437","0.20307275652885437","0.20307275652885437"
"8384","0.19606353342533112","0.19606353342533112","0.19606353342533112"
"8388","0.18876366317272186","0.18876366317272186","0.18876366317272186"
"8389","0.19841031730175018","0.19841031730175018","0.19841031730175018"
"8392","0.209059476852417","0.209059476852417","0.209059476852417"
"8394","0.2174956053495407","0.2174956053495407","0.2174956053495407"
"8396","0.1975765824317932","0.1975765824317932","0.1975765824317932"
"8401","0.20647837221622467","0.20647837221622467","0.20647837221622467"
"8402","0.2136344015598297","0.2136344015598297","0.2136344015598297"
"8406","0.20656254887580872","0.20656254887580872","0.20656254887580872"
"8407","0.19606438279151917","0.19606438279151917","0.19606438279151917"
"8408","0.20099258422851562","0.20099258422851562","0.20099258422851562"
"8409","0.20285752415657043","0.20285752415657043","0.20285752415657043"
"8410","0.20654264092445374","0.20654264092445374","0.20654264092445374"
"8412","0.21303421258926392","0.21303421258926392","0.21303421258926392"
"8417","0.20552925765514374","0.20552925765514374","0.20552925765514374"
"8418","0.1959395706653595","0.1959395706653595","0.1959395706653595"
"8419","0.20954062044620514","0.20954062044620514","0.20954062044620514"
"8425","0.20060473680496216","0.20060473680496216","0.20060473680496216"
"8426","0.19964639842510223","0.19964639842510223","0.19964639842510223"
"8428","0.2338089495897293","0.2338089495897293","0.2338089495897293"
"8430","0.22555387020111084","0.22555387020111084","0.22555387020111084"
"8432","0.21487298607826233","0.21487298607826233","0.21487298607826233"
"8433","0.20387741923332214","0.20387741923332214","0.20387741923332214"
"8435","0.20518553256988525","0.20518553256988525","0.20518553256988525"
"8437","0.18636173009872437","0.18636173009872437","0.18636173009872437"
"8438","0.21662385761737823","0.21662385761737823","0.21662385761737823"
"8439","0.2029726356267929","0.2029726356267929","0.2029726356267929"
"8442","0.22712461650371552","0.22712461650371552","0.22712461650371552"
"8443","0.22608616948127747","0.22608616948127747","0.22608616948127747"
"8447","0.22303330898284912","0.22303330898284912","0.22303330898284912"
"8452","0.19121745228767395","0.19121745228767395","0.19121745228767395"
"8454","0.2072262167930603","0.2072262167930603","0.2072262167930603"
"8456","0.19285432994365692","0.19285432994365692","0.19285432994365692"
"8458","0.20617692172527313","0.20617692172527313","0.20617692172527313"
"8459","0.19781874120235443","0.19781874120235443","0.19781874120235443"
"8462","0.19101934134960175","0.19101934134960175","0.19101934134960175"
"8471","0.1902744621038437","0.1902744621038437","0.1902744621038437"
"8472","0.1962047815322876","0.1962047815322876","0.1962047815322876"
"8475","0.18691067397594452","0.18691067397594452","0.18691067397594452"
"8476","0.19486674666404724","0.19486674666404724","0.19486674666404724"
"8480","0.20539310574531555","0.20539310574531555","0.20539310574531555"
"8483","0.2029874622821808","0.2029874622821808","0.2029874622821808"
"8488","0.2730230689048767","0.2730230689048767","0.2730230689048767"
"8489","0.23551209270954132","0.23551209270954132","0.23551209270954132"
"8490","0.23134365677833557","0.23134365677833557","0.23134365677833557"
"8491","0.21722596883773804","0.21722596883773804","0.21722596883773804"
"8493","0.210073322057724","0.210073322057724","0.210073322057724"
"8494","0.2168741226196289","0.2168741226196289","0.2168741226196289"
"8495","0.2145862877368927","0.2145862877368927","0.2145862877368927"
"8496","0.2149561494588852","0.2149561494588852","0.2149561494588852"
"8498","0.2080899178981781","0.2080899178981781","0.2080899178981781"
"8500","0.25107136368751526","0.25107136368751526","0.25107136368751526"
"8502","0.2176589071750641","0.2176589071750641","0.2176589071750641"
"8505","0.20130480825901031","0.20130480825901031","0.20130480825901031"
"8508","0.19668832421302795","0.19668832421302795","0.19668832421302795"
"8509","0.20822462439537048","0.20822462439537048","0.20822462439537048"
"8510","0.1976996511220932","0.1976996511220932","0.1976996511220932"
"8512","0.20822745561599731","0.20822745561599731","0.20822745561599731"
"8513","0.2096189260482788","0.2096189260482788","0.2096189260482788"
"8518","0.1943962723016739","0.1943962723016739","0.1943962723016739"
"8520","0.2315787822008133","0.2315787822008133","0.2315787822008133"
"8525","0.20269152522087097","0.20269152522087097","0.20269152522087097"
"8527","0.20127536356449127","0.20127536356449127","0.20127536356449127"
"8528","0.21148301661014557","0.21148301661014557","0.21148301661014557"
"8529","0.22539840638637543","0.22539840638637543","0.22539840638637543"
"8530","0.20589220523834229","0.20589220523834229","0.20589220523834229"
"8533","0.2089359164237976","0.2089359164237976","0.2089359164237976"
"8534","0.21321359276771545","0.21321359276771545","0.21321359276771545"
"8536","0.20208583772182465","0.20208583772182465","0.20208583772182465"
"8537","0.19612646102905273","0.19612646102905273","0.19612646102905273"
"8538","0.1951591968536377","0.1951591968536377","0.1951591968536377"
"8540","0.19162793457508087","0.19162793457508087","0.19162793457508087"
"8541","0.18725080788135529","0.18725080788135529","0.18725080788135529"
"8542","0.19680725038051605","0.19680725038051605","0.19680725038051605"
"8543","0.193450465798378","0.193450465798378","0.193450465798378"
"8545","0.20189575850963593","0.20189575850963593","0.20189575850963593"
"8547","0.20093558728694916","0.20093558728694916","0.20093558728694916"
"8548","0.1970466524362564","0.1970466524362564","0.1970466524362564"
"8549","0.21201784908771515","0.21201784908771515","0.21201784908771515"
"8550","0.19195018708705902","0.19195018708705902","0.19195018708705902"
"8554","0.18678432703018188","0.18678432703018188","0.18678432703018188"
"8555","0.2115812748670578","0.2115812748670578","0.2115812748670578"
"8556","0.1958336979150772","0.1958336979150772","0.1958336979150772"
"8557","0.1902468502521515","0.1902468502521515","0.1902468502521515"
"8558","0.2045414000749588","0.2045414000749588","0.2045414000749588"
"8559","0.19696804881095886","0.19696804881095886","0.19696804881095886"
"8561","0.2119389772415161","0.2119389772415161","0.2119389772415161"
"8563","0.23477420210838318","0.23477420210838318","0.23477420210838318"
"8568","0.19534964859485626","0.19534964859485626","0.19534964859485626"
"8569","0.20655739307403564","0.20655739307403564","0.20655739307403564"
"8570","0.21752972900867462","0.21752972900867462","0.21752972900867462"
"8575","0.20032387971878052","0.20032387971878052","0.20032387971878052"
"8576","0.18757036328315735","0.18757036328315735","0.18757036328315735"
"8580","0.20434921979904175","0.20434921979904175","0.20434921979904175"
"8581","0.2027510106563568","0.2027510106563568","0.2027510106563568"
"8582","0.1942850798368454","0.1942850798368454","0.1942850798368454"
"8583","0.21677803993225098","0.21677803993225098","0.21677803993225098"
"8584","0.21402890980243683","0.21402890980243683","0.21402890980243683"
"8586","0.2015066295862198","0.2015066295862198","0.2015066295862198"
"8587","0.26608505845069885","0.26608505845069885","0.26608505845069885"
"8597","0.21080857515335083","0.21080857515335083","0.21080857515335083"
"8599","0.24335436522960663","0.24335436522960663","0.24335436522960663"
"8600","0.2211994230747223","0.2211994230747223","0.2211994230747223"
"8601","0.2298661470413208","0.2298661470413208","0.2298661470413208"
"8608","0.1905660629272461","0.1905660629272461","0.1905660629272461"
"8611","0.21739251911640167","0.21739251911640167","0.21739251911640167"
"8614","0.20384569466114044","0.20384569466114044","0.20384569466114044"
"8616","0.19524772465229034","0.19524772465229034","0.19524772465229034"
"8617","0.2242897003889084","0.2242897003889084","0.2242897003889084"
"8619","0.28896790742874146","0.28896790742874146","0.28896790742874146"
"8620","0.18668226897716522","0.18668226897716522","0.18668226897716522"
