"Step","deep-surf-23 - train/grad_norm","deep-surf-23 - train/grad_norm__MIN","deep-surf-23 - train/grad_norm__MAX"
"0","Infinity","",""
"1","Infinity","",""
"1874","0.8418386578559875","0.8418386578559875","0.8418386578559875"
"1875","0.8418386578559875","0.8418386578559875","0.8418386578559875"
"1876","0.8666821122169495","0.8666821122169495","0.8666821122169495"
"1877","0.8666821122169495","0.8666821122169495","0.8666821122169495"
"1878","1.0095055103302002","1.0095055103302002","1.0095055103302002"
"1879","1.0095055103302002","1.0095055103302002","1.0095055103302002"
"1880","1.1978214979171753","1.1978214979171753","1.1978214979171753"
"1881","1.1978214979171753","1.1978214979171753","1.1978214979171753"
"1882","0.9530229568481445","0.9530229568481445","0.9530229568481445"
"1883","0.9530229568481445","0.9530229568481445","0.9530229568481445"
"1884","1.181511640548706","1.181511640548706","1.181511640548706"
"1885","1.181511640548706","1.181511640548706","1.181511640548706"
"1886","1.0530232191085815","1.0530232191085815","1.0530232191085815"
"1887","1.0530232191085815","1.0530232191085815","1.0530232191085815"
"1888","0.9434972405433655","0.9434972405433655","0.9434972405433655"
"1889","0.9434972405433655","0.9434972405433655","0.9434972405433655"
"1890","1.2629083395004272","1.2629083395004272","1.2629083395004272"
"1891","1.2629083395004272","1.2629083395004272","1.2629083395004272"
"1892","0.985974907875061","0.985974907875061","0.985974907875061"
"1893","0.985974907875061","0.985974907875061","0.985974907875061"
"1894","1.221144437789917","1.221144437789917","1.221144437789917"
"1895","1.221144437789917","1.221144437789917","1.221144437789917"
"1896","1.1679275035858154","1.1679275035858154","1.1679275035858154"
"1897","1.1679275035858154","1.1679275035858154","1.1679275035858154"
"1898","0.9363802671432495","0.9363802671432495","0.9363802671432495"
"1899","0.9363802671432495","0.9363802671432495","0.9363802671432495"
"1900","1.019344687461853","1.019344687461853","1.019344687461853"
"1901","1.019344687461853","1.019344687461853","1.019344687461853"
"1902","1.05612313747406","1.05612313747406","1.05612313747406"
"1903","1.05612313747406","1.05612313747406","1.05612313747406"
"1904","1.083677053451538","1.083677053451538","1.083677053451538"
"1905","1.083677053451538","1.083677053451538","1.083677053451538"
"1906","1.1682138442993164","1.1682138442993164","1.1682138442993164"
"1907","1.1682138442993164","1.1682138442993164","1.1682138442993164"
"1908","1.4484765529632568","1.4484765529632568","1.4484765529632568"
"1909","1.4484765529632568","1.4484765529632568","1.4484765529632568"
"1910","1.241743803024292","1.241743803024292","1.241743803024292"
"1911","1.241743803024292","1.241743803024292","1.241743803024292"
"1912","1.321993112564087","1.321993112564087","1.321993112564087"
"1913","1.321993112564087","1.321993112564087","1.321993112564087"
"1914","1.1542181968688965","1.1542181968688965","1.1542181968688965"
"1915","1.1542181968688965","1.1542181968688965","1.1542181968688965"
"1916","0.9258338809013367","0.9258338809013367","0.9258338809013367"
"1917","0.9258338809013367","0.9258338809013367","0.9258338809013367"
"1918","0.8812688589096069","0.8812688589096069","0.8812688589096069"
"1919","0.8812688589096069","0.8812688589096069","0.8812688589096069"
"1920","0.8722828030586243","0.8722828030586243","0.8722828030586243"
"1921","0.8722828030586243","0.8722828030586243","0.8722828030586243"
"1922","1.0385546684265137","1.0385546684265137","1.0385546684265137"
"1923","1.0385546684265137","1.0385546684265137","1.0385546684265137"
"1924","0.9174583554267883","0.9174583554267883","0.9174583554267883"
"1925","0.9174583554267883","0.9174583554267883","0.9174583554267883"
"1926","1.1054178476333618","1.1054178476333618","1.1054178476333618"
"1927","1.1054178476333618","1.1054178476333618","1.1054178476333618"
"1928","0.8056825399398804","0.8056825399398804","0.8056825399398804"
"1929","0.8056825399398804","0.8056825399398804","0.8056825399398804"
"1930","0.8790243864059448","0.8790243864059448","0.8790243864059448"
"1931","0.8790243864059448","0.8790243864059448","0.8790243864059448"
"1932","0.9231487512588501","0.9231487512588501","0.9231487512588501"
"1933","0.9231487512588501","0.9231487512588501","0.9231487512588501"
"1934","0.9992087483406067","0.9992087483406067","0.9992087483406067"
"1935","0.9992087483406067","0.9992087483406067","0.9992087483406067"
"1936","0.8663892149925232","0.8663892149925232","0.8663892149925232"
"1937","0.8663892149925232","0.8663892149925232","0.8663892149925232"
"1938","0.9560807347297668","0.9560807347297668","0.9560807347297668"
"1939","0.9560807347297668","0.9560807347297668","0.9560807347297668"
"1940","0.896121621131897","0.896121621131897","0.896121621131897"
"1941","0.896121621131897","0.896121621131897","0.896121621131897"
"1942","0.8917225003242493","0.8917225003242493","0.8917225003242493"
"1943","0.8917225003242493","0.8917225003242493","0.8917225003242493"
"1944","1.1649221181869507","1.1649221181869507","1.1649221181869507"
"1945","1.1649221181869507","1.1649221181869507","1.1649221181869507"
"1946","0.8537085056304932","0.8537085056304932","0.8537085056304932"
"1947","0.8537085056304932","0.8537085056304932","0.8537085056304932"
"1948","0.8436897993087769","0.8436897993087769","0.8436897993087769"
"1949","0.8436897993087769","0.8436897993087769","0.8436897993087769"
"1950","0.9339296221733093","0.9339296221733093","0.9339296221733093"
"1951","0.9339296221733093","0.9339296221733093","0.9339296221733093"
"1952","0.9211997389793396","0.9211997389793396","0.9211997389793396"
"1953","0.9211997389793396","0.9211997389793396","0.9211997389793396"
"1954","1.1079145669937134","1.1079145669937134","1.1079145669937134"
"1955","1.1079145669937134","1.1079145669937134","1.1079145669937134"
"1956","1.0585741996765137","1.0585741996765137","1.0585741996765137"
"1957","1.0585741996765137","1.0585741996765137","1.0585741996765137"
"1958","0.8768129348754883","0.8768129348754883","0.8768129348754883"
"1959","0.8768129348754883","0.8768129348754883","0.8768129348754883"
"1960","1.1504042148590088","1.1504042148590088","1.1504042148590088"
"1961","1.1504042148590088","1.1504042148590088","1.1504042148590088"
"1962","0.9530425071716309","0.9530425071716309","0.9530425071716309"
"1963","0.9530425071716309","0.9530425071716309","0.9530425071716309"
"1964","0.8370910286903381","0.8370910286903381","0.8370910286903381"
"1965","0.8370910286903381","0.8370910286903381","0.8370910286903381"
"1966","0.9402843117713928","0.9402843117713928","0.9402843117713928"
"1967","0.9402843117713928","0.9402843117713928","0.9402843117713928"
"1968","0.9398931264877319","0.9398931264877319","0.9398931264877319"
"1969","0.9398931264877319","0.9398931264877319","0.9398931264877319"
"1970","0.8799434304237366","0.8799434304237366","0.8799434304237366"
"1971","0.8799434304237366","0.8799434304237366","0.8799434304237366"
"1972","1.3355746269226074","1.3355746269226074","1.3355746269226074"
"1973","1.3355746269226074","1.3355746269226074","1.3355746269226074"
"1974","0.9018394947052002","0.9018394947052002","0.9018394947052002"
"1975","0.9018394947052002","0.9018394947052002","0.9018394947052002"
"1976","0.9449129104614258","0.9449129104614258","0.9449129104614258"
"1977","0.9449129104614258","0.9449129104614258","0.9449129104614258"
"1978","1.0143566131591797","1.0143566131591797","1.0143566131591797"
"1979","1.0143566131591797","1.0143566131591797","1.0143566131591797"
"1980","0.919020414352417","0.919020414352417","0.919020414352417"
"1981","0.919020414352417","0.919020414352417","0.919020414352417"
"1982","1.0959663391113281","1.0959663391113281","1.0959663391113281"
"1983","1.0959663391113281","1.0959663391113281","1.0959663391113281"
"1984","0.8141809105873108","0.8141809105873108","0.8141809105873108"
"1985","0.8141809105873108","0.8141809105873108","0.8141809105873108"
"1986","1.075512409210205","1.075512409210205","1.075512409210205"
"1987","1.075512409210205","1.075512409210205","1.075512409210205"
"1988","0.9492619633674622","0.9492619633674622","0.9492619633674622"
"1989","0.9492619633674622","0.9492619633674622","0.9492619633674622"
"1990","1.0007078647613525","1.0007078647613525","1.0007078647613525"
"1991","1.0007078647613525","1.0007078647613525","1.0007078647613525"
"1992","1.170101284980774","1.170101284980774","1.170101284980774"
"1993","1.170101284980774","1.170101284980774","1.170101284980774"
"1994","0.9041751623153687","0.9041751623153687","0.9041751623153687"
"1995","0.9041751623153687","0.9041751623153687","0.9041751623153687"
"1996","1.2179263830184937","1.2179263830184937","1.2179263830184937"
"1997","1.2179263830184937","1.2179263830184937","1.2179263830184937"
"1998","1.0271399021148682","1.0271399021148682","1.0271399021148682"
"1999","1.0271399021148682","1.0271399021148682","1.0271399021148682"
"2000","0.8356851935386658","0.8356851935386658","0.8356851935386658"
"2001","0.8356851935386658","0.8356851935386658","0.8356851935386658"
"2004","1.2656068801879883","1.2656068801879883","1.2656068801879883"
"2005","1.2656068801879883","1.2656068801879883","1.2656068801879883"
"2006","1.0699163675308228","1.0699163675308228","1.0699163675308228"
"2007","1.0699163675308228","1.0699163675308228","1.0699163675308228"
"2008","0.8292340636253357","0.8292340636253357","0.8292340636253357"
"2009","0.8292340636253357","0.8292340636253357","0.8292340636253357"
"2010","1.0933879613876343","1.0933879613876343","1.0933879613876343"
"2011","1.0933879613876343","1.0933879613876343","1.0933879613876343"
"2012","0.9262183308601379","0.9262183308601379","0.9262183308601379"
"2013","0.9262183308601379","0.9262183308601379","0.9262183308601379"
"2014","0.8928788900375366","0.8928788900375366","0.8928788900375366"
"2015","0.8928788900375366","0.8928788900375366","0.8928788900375366"
"2016","1.1300175189971924","1.1300175189971924","1.1300175189971924"
"2017","1.1300175189971924","1.1300175189971924","1.1300175189971924"
"2018","0.9481704831123352","0.9481704831123352","0.9481704831123352"
"2019","0.9481704831123352","0.9481704831123352","0.9481704831123352"
"2020","1.1647324562072754","1.1647324562072754","1.1647324562072754"
"2021","1.1647324562072754","1.1647324562072754","1.1647324562072754"
"2022","1.0547844171524048","1.0547844171524048","1.0547844171524048"
"2023","1.0547844171524048","1.0547844171524048","1.0547844171524048"
"2024","0.8202449679374695","0.8202449679374695","0.8202449679374695"
"2025","0.8202449679374695","0.8202449679374695","0.8202449679374695"
"2026","0.9031034111976624","0.9031034111976624","0.9031034111976624"
"2027","0.9031034111976624","0.9031034111976624","0.9031034111976624"
"2028","1.1139025688171387","1.1139025688171387","1.1139025688171387"
"2029","1.1139025688171387","1.1139025688171387","1.1139025688171387"
"2030","0.9155004024505615","0.9155004024505615","0.9155004024505615"
"2031","0.9155004024505615","0.9155004024505615","0.9155004024505615"
"2032","1.0926624536514282","1.0926624536514282","1.0926624536514282"
"2033","1.0926624536514282","1.0926624536514282","1.0926624536514282"
"2034","1.1984111070632935","1.1984111070632935","1.1984111070632935"
"2035","1.1984111070632935","1.1984111070632935","1.1984111070632935"
"2036","0.9921578764915466","0.9921578764915466","0.9921578764915466"
"2037","0.9921578764915466","0.9921578764915466","0.9921578764915466"
"2038","0.988307774066925","0.988307774066925","0.988307774066925"
"2039","0.988307774066925","0.988307774066925","0.988307774066925"
"2040","1.1511846780776978","1.1511846780776978","1.1511846780776978"
"2041","1.1511846780776978","1.1511846780776978","1.1511846780776978"
"2042","1.1428959369659424","1.1428959369659424","1.1428959369659424"
"2043","1.1428959369659424","1.1428959369659424","1.1428959369659424"
"2044","1.0458972454071045","1.0458972454071045","1.0458972454071045"
"2045","1.0458972454071045","1.0458972454071045","1.0458972454071045"
"2046","1.0019487142562866","1.0019487142562866","1.0019487142562866"
"2047","1.0019487142562866","1.0019487142562866","1.0019487142562866"
"2048","1.1940265893936157","1.1940265893936157","1.1940265893936157"
"2049","1.1940265893936157","1.1940265893936157","1.1940265893936157"
"2050","0.7936055064201355","0.7936055064201355","0.7936055064201355"
"2051","0.7936055064201355","0.7936055064201355","0.7936055064201355"
"2052","0.9694376587867737","0.9694376587867737","0.9694376587867737"
"2053","0.9694376587867737","0.9694376587867737","0.9694376587867737"
"2054","1.023897409439087","1.023897409439087","1.023897409439087"
"2055","1.023897409439087","1.023897409439087","1.023897409439087"
"2056","0.9821497797966003","0.9821497797966003","0.9821497797966003"
"2057","0.9821497797966003","0.9821497797966003","0.9821497797966003"
"2058","0.9584276676177979","0.9584276676177979","0.9584276676177979"
"2059","0.9584276676177979","0.9584276676177979","0.9584276676177979"
"2060","1.188302993774414","1.188302993774414","1.188302993774414"
"2061","1.188302993774414","1.188302993774414","1.188302993774414"
"2062","0.8256309032440186","0.8256309032440186","0.8256309032440186"
"2063","0.8256309032440186","0.8256309032440186","0.8256309032440186"
"2064","0.9240614175796509","0.9240614175796509","0.9240614175796509"
"2065","0.9240614175796509","0.9240614175796509","0.9240614175796509"
"2066","0.8855987191200256","0.8855987191200256","0.8855987191200256"
"2067","0.8855987191200256","0.8855987191200256","0.8855987191200256"
"2068","0.8022136092185974","0.8022136092185974","0.8022136092185974"
"2069","0.8022136092185974","0.8022136092185974","0.8022136092185974"
"2070","0.8345714807510376","0.8345714807510376","0.8345714807510376"
"2071","0.8345714807510376","0.8345714807510376","0.8345714807510376"
"2072","1.0066468715667725","1.0066468715667725","1.0066468715667725"
"2073","1.0066468715667725","1.0066468715667725","1.0066468715667725"
"2074","0.9040744304656982","0.9040744304656982","0.9040744304656982"
"2075","0.9040744304656982","0.9040744304656982","0.9040744304656982"
"2076","0.9090032577514648","0.9090032577514648","0.9090032577514648"
"2077","0.9090032577514648","0.9090032577514648","0.9090032577514648"
"2078","0.8448977470397949","0.8448977470397949","0.8448977470397949"
"2079","0.8448977470397949","0.8448977470397949","0.8448977470397949"
"2080","0.8961098790168762","0.8961098790168762","0.8961098790168762"
"2081","0.8961098790168762","0.8961098790168762","0.8961098790168762"
"2082","0.806414008140564","0.806414008140564","0.806414008140564"
"2083","0.806414008140564","0.806414008140564","0.806414008140564"
"2084","0.8615079522132874","0.8615079522132874","0.8615079522132874"
"2085","0.8615079522132874","0.8615079522132874","0.8615079522132874"
"2086","0.8667975068092346","0.8667975068092346","0.8667975068092346"
"2087","0.8667975068092346","0.8667975068092346","0.8667975068092346"
"2088","0.8521121740341187","0.8521121740341187","0.8521121740341187"
"2089","0.8521121740341187","0.8521121740341187","0.8521121740341187"
"2090","0.8099424839019775","0.8099424839019775","0.8099424839019775"
"2091","0.8099424839019775","0.8099424839019775","0.8099424839019775"
"2092","0.8557037115097046","0.8557037115097046","0.8557037115097046"
"2093","0.8557037115097046","0.8557037115097046","0.8557037115097046"
"2094","0.8118107914924622","0.8118107914924622","0.8118107914924622"
"2095","0.8118107914924622","0.8118107914924622","0.8118107914924622"
"2096","0.8715795278549194","0.8715795278549194","0.8715795278549194"
"2097","0.8715795278549194","0.8715795278549194","0.8715795278549194"
"2098","0.9180682897567749","0.9180682897567749","0.9180682897567749"
"2099","0.9180682897567749","0.9180682897567749","0.9180682897567749"
"2100","0.8849402666091919","0.8849402666091919","0.8849402666091919"
"2101","0.8849402666091919","0.8849402666091919","0.8849402666091919"
"2102","0.8700385689735413","0.8700385689735413","0.8700385689735413"
"2103","0.8700385689735413","0.8700385689735413","0.8700385689735413"
"2104","0.915856122970581","0.915856122970581","0.915856122970581"
"2105","0.915856122970581","0.915856122970581","0.915856122970581"
"2106","0.9419884085655212","0.9419884085655212","0.9419884085655212"
"2107","0.9419884085655212","0.9419884085655212","0.9419884085655212"
"2108","0.9905893802642822","0.9905893802642822","0.9905893802642822"
"2109","0.9905893802642822","0.9905893802642822","0.9905893802642822"
"2110","0.8441030979156494","0.8441030979156494","0.8441030979156494"
"2111","0.8441030979156494","0.8441030979156494","0.8441030979156494"
"2112","1.0652252435684204","1.0652252435684204","1.0652252435684204"
"2113","1.0652252435684204","1.0652252435684204","1.0652252435684204"
"2114","0.9221630692481995","0.9221630692481995","0.9221630692481995"
"2115","0.9221630692481995","0.9221630692481995","0.9221630692481995"
"2116","1.0381602048873901","1.0381602048873901","1.0381602048873901"
"2117","1.0381602048873901","1.0381602048873901","1.0381602048873901"
"2118","1.1719846725463867","1.1719846725463867","1.1719846725463867"
"2119","1.1719846725463867","1.1719846725463867","1.1719846725463867"
"2120","1.0713024139404297","1.0713024139404297","1.0713024139404297"
"2121","1.0713024139404297","1.0713024139404297","1.0713024139404297"
"2122","1.0318957567214966","1.0318957567214966","1.0318957567214966"
"2123","1.0318957567214966","1.0318957567214966","1.0318957567214966"
"2124","1.0015671253204346","1.0015671253204346","1.0015671253204346"
"2125","1.0015671253204346","1.0015671253204346","1.0015671253204346"
"2126","0.8821271657943726","0.8821271657943726","0.8821271657943726"
"2127","0.8821271657943726","0.8821271657943726","0.8821271657943726"
"2128","0.9123554229736328","0.9123554229736328","0.9123554229736328"
"2129","0.9123554229736328","0.9123554229736328","0.9123554229736328"
"2130","1.0588098764419556","1.0588098764419556","1.0588098764419556"
"2131","1.0588098764419556","1.0588098764419556","1.0588098764419556"
"2132","0.8935210108757019","0.8935210108757019","0.8935210108757019"
"2133","0.8935210108757019","0.8935210108757019","0.8935210108757019"
"2134","1.0549253225326538","1.0549253225326538","1.0549253225326538"
"2135","1.0549253225326538","1.0549253225326538","1.0549253225326538"
"2136","0.9726545810699463","0.9726545810699463","0.9726545810699463"
"2137","0.9726545810699463","0.9726545810699463","0.9726545810699463"
"2138","0.9901390075683594","0.9901390075683594","0.9901390075683594"
"2139","0.9901390075683594","0.9901390075683594","0.9901390075683594"
"2140","1.088734745979309","1.088734745979309","1.088734745979309"
"2141","1.088734745979309","1.088734745979309","1.088734745979309"
"2142","0.9146183729171753","0.9146183729171753","0.9146183729171753"
"2143","0.9146183729171753","0.9146183729171753","0.9146183729171753"
"2144","1.0123587846755981","1.0123587846755981","1.0123587846755981"
"2145","1.0123587846755981","1.0123587846755981","1.0123587846755981"
"2146","0.8639038801193237","0.8639038801193237","0.8639038801193237"
"2147","0.8639038801193237","0.8639038801193237","0.8639038801193237"
"2148","1.0853018760681152","1.0853018760681152","1.0853018760681152"
"2149","1.0853018760681152","1.0853018760681152","1.0853018760681152"
"2150","0.8900903463363647","0.8900903463363647","0.8900903463363647"
"2151","0.8900903463363647","0.8900903463363647","0.8900903463363647"
"2152","1.0694462060928345","1.0694462060928345","1.0694462060928345"
"2153","1.0694462060928345","1.0694462060928345","1.0694462060928345"
"2154","1.009169340133667","1.009169340133667","1.009169340133667"
"2155","1.009169340133667","1.009169340133667","1.009169340133667"
"2156","0.8785173892974854","0.8785173892974854","0.8785173892974854"
"2157","0.8785173892974854","0.8785173892974854","0.8785173892974854"
"2158","0.8961150050163269","0.8961150050163269","0.8961150050163269"
"2159","0.8961150050163269","0.8961150050163269","0.8961150050163269"
"2160","0.8680166602134705","0.8680166602134705","0.8680166602134705"
"2161","0.8680166602134705","0.8680166602134705","0.8680166602134705"
"2162","1.0049066543579102","1.0049066543579102","1.0049066543579102"
"2163","1.0049066543579102","1.0049066543579102","1.0049066543579102"
"2164","1.0451440811157227","1.0451440811157227","1.0451440811157227"
"2165","1.0451440811157227","1.0451440811157227","1.0451440811157227"
"2166","0.9223716855049133","0.9223716855049133","0.9223716855049133"
"2167","0.9223716855049133","0.9223716855049133","0.9223716855049133"
"2168","1.0201424360275269","1.0201424360275269","1.0201424360275269"
"2169","1.0201424360275269","1.0201424360275269","1.0201424360275269"
"2170","1.0422075986862183","1.0422075986862183","1.0422075986862183"
"2171","1.0422075986862183","1.0422075986862183","1.0422075986862183"
"2172","1.0004585981369019","1.0004585981369019","1.0004585981369019"
"2173","1.0004585981369019","1.0004585981369019","1.0004585981369019"
"2174","1.0605138540267944","1.0605138540267944","1.0605138540267944"
"2175","1.0605138540267944","1.0605138540267944","1.0605138540267944"
"2176","0.9286038875579834","0.9286038875579834","0.9286038875579834"
"2177","0.9286038875579834","0.9286038875579834","0.9286038875579834"
"2178","1.0396372079849243","1.0396372079849243","1.0396372079849243"
"2179","1.0396372079849243","1.0396372079849243","1.0396372079849243"
"2180","0.9831627607345581","0.9831627607345581","0.9831627607345581"
"2181","0.9831627607345581","0.9831627607345581","0.9831627607345581"
"2182","0.8674511313438416","0.8674511313438416","0.8674511313438416"
"2183","0.8674511313438416","0.8674511313438416","0.8674511313438416"
"2184","0.8732829689979553","0.8732829689979553","0.8732829689979553"
"2185","0.8732829689979553","0.8732829689979553","0.8732829689979553"
"2186","1.0192761421203613","1.0192761421203613","1.0192761421203613"
"2187","1.0192761421203613","1.0192761421203613","1.0192761421203613"
"2188","0.8424773812294006","0.8424773812294006","0.8424773812294006"
"2189","0.8424773812294006","0.8424773812294006","0.8424773812294006"
"2190","0.9150866866111755","0.9150866866111755","0.9150866866111755"
"2191","0.9150866866111755","0.9150866866111755","0.9150866866111755"
"2192","1.0197975635528564","1.0197975635528564","1.0197975635528564"
"2193","1.0197975635528564","1.0197975635528564","1.0197975635528564"
"2194","0.8973212838172913","0.8973212838172913","0.8973212838172913"
"2195","0.8973212838172913","0.8973212838172913","0.8973212838172913"
"2196","1.0125174522399902","1.0125174522399902","1.0125174522399902"
"2197","1.0125174522399902","1.0125174522399902","1.0125174522399902"
"2198","1.017500638961792","1.017500638961792","1.017500638961792"
"2199","1.017500638961792","1.017500638961792","1.017500638961792"
"2200","0.901425302028656","0.901425302028656","0.901425302028656"
"2201","0.901425302028656","0.901425302028656","0.901425302028656"
"2202","1.0315930843353271","1.0315930843353271","1.0315930843353271"
"2203","1.0315930843353271","1.0315930843353271","1.0315930843353271"
"2204","0.9179166555404663","0.9179166555404663","0.9179166555404663"
"2205","0.9179166555404663","0.9179166555404663","0.9179166555404663"
"2206","0.9540151357650757","0.9540151357650757","0.9540151357650757"
"2207","0.9540151357650757","0.9540151357650757","0.9540151357650757"
"2208","0.8404995799064636","0.8404995799064636","0.8404995799064636"
"2209","0.8404995799064636","0.8404995799064636","0.8404995799064636"
"2210","0.9535301327705383","0.9535301327705383","0.9535301327705383"
"2211","0.9535301327705383","0.9535301327705383","0.9535301327705383"
"2212","0.953059732913971","0.953059732913971","0.953059732913971"
"2213","0.953059732913971","0.953059732913971","0.953059732913971"
"2214","0.8832302093505859","0.8832302093505859","0.8832302093505859"
"2215","0.8832302093505859","0.8832302093505859","0.8832302093505859"
"2216","0.9647437930107117","0.9647437930107117","0.9647437930107117"
"2217","0.9647437930107117","0.9647437930107117","0.9647437930107117"
"2218","0.8529170155525208","0.8529170155525208","0.8529170155525208"
"2219","0.8529170155525208","0.8529170155525208","0.8529170155525208"
"2220","0.8926479816436768","0.8926479816436768","0.8926479816436768"
"2221","0.8926479816436768","0.8926479816436768","0.8926479816436768"
"2222","0.9128475189208984","0.9128475189208984","0.9128475189208984"
"2223","0.9128475189208984","0.9128475189208984","0.9128475189208984"
"2224","0.980324923992157","0.980324923992157","0.980324923992157"
"2225","0.980324923992157","0.980324923992157","0.980324923992157"
"2226","0.9291762113571167","0.9291762113571167","0.9291762113571167"
"2227","0.9291762113571167","0.9291762113571167","0.9291762113571167"
"2228","0.8284070491790771","0.8284070491790771","0.8284070491790771"
"2229","0.8284070491790771","0.8284070491790771","0.8284070491790771"
"2230","0.8770798444747925","0.8770798444747925","0.8770798444747925"
"2231","0.8770798444747925","0.8770798444747925","0.8770798444747925"
"2232","0.9367749691009521","0.9367749691009521","0.9367749691009521"
"2233","0.9367749691009521","0.9367749691009521","0.9367749691009521"
"2234","0.8514199256896973","0.8514199256896973","0.8514199256896973"
"2235","0.8514199256896973","0.8514199256896973","0.8514199256896973"
"2236","0.9590091109275818","0.9590091109275818","0.9590091109275818"
"2237","0.9590091109275818","0.9590091109275818","0.9590091109275818"
"2238","1.0402889251708984","1.0402889251708984","1.0402889251708984"
"2239","1.0402889251708984","1.0402889251708984","1.0402889251708984"
"2240","0.8568454384803772","0.8568454384803772","0.8568454384803772"
"2241","0.8568454384803772","0.8568454384803772","0.8568454384803772"
"2242","1.006072998046875","1.006072998046875","1.006072998046875"
"2243","1.006072998046875","1.006072998046875","1.006072998046875"
"2244","0.8838232755661011","0.8838232755661011","0.8838232755661011"
"2245","0.8838232755661011","0.8838232755661011","0.8838232755661011"
"2246","0.9811073541641235","0.9811073541641235","0.9811073541641235"
"2247","0.9811073541641235","0.9811073541641235","0.9811073541641235"
"2248","1.1803890466690063","1.1803890466690063","1.1803890466690063"
"2249","1.1803890466690063","1.1803890466690063","1.1803890466690063"
"2250","0.8270489573478699","0.8270489573478699","0.8270489573478699"
"2251","0.8270489573478699","0.8270489573478699","0.8270489573478699"
"2252","0.8682342171669006","0.8682342171669006","0.8682342171669006"
"2253","0.8682342171669006","0.8682342171669006","0.8682342171669006"
"2254","1.0296485424041748","1.0296485424041748","1.0296485424041748"
"2255","1.0296485424041748","1.0296485424041748","1.0296485424041748"
"2256","0.8819665908813477","0.8819665908813477","0.8819665908813477"
"2257","0.8819665908813477","0.8819665908813477","0.8819665908813477"
"2258","1.2661052942276","1.2661052942276","1.2661052942276"
"2259","1.2661052942276","1.2661052942276","1.2661052942276"
"2260","0.9048002362251282","0.9048002362251282","0.9048002362251282"
"2261","0.9048002362251282","0.9048002362251282","0.9048002362251282"
"2262","0.9616091251373291","0.9616091251373291","0.9616091251373291"
"2263","0.9616091251373291","0.9616091251373291","0.9616091251373291"
"2264","0.9781923890113831","0.9781923890113831","0.9781923890113831"
"2265","0.9781923890113831","0.9781923890113831","0.9781923890113831"
"2266","1.0360004901885986","1.0360004901885986","1.0360004901885986"
"2267","1.0360004901885986","1.0360004901885986","1.0360004901885986"
"2268","0.8958449363708496","0.8958449363708496","0.8958449363708496"
"2269","0.8958449363708496","0.8958449363708496","0.8958449363708496"
"2270","1.017630934715271","1.017630934715271","1.017630934715271"
"2271","1.017630934715271","1.017630934715271","1.017630934715271"
"2272","0.8485543131828308","0.8485543131828308","0.8485543131828308"
"2273","0.8485543131828308","0.8485543131828308","0.8485543131828308"
"2274","0.8685440421104431","0.8685440421104431","0.8685440421104431"
"2275","0.8685440421104431","0.8685440421104431","0.8685440421104431"
"2276","0.9896999597549438","0.9896999597549438","0.9896999597549438"
"2277","0.9896999597549438","0.9896999597549438","0.9896999597549438"
"2278","0.8242114782333374","0.8242114782333374","0.8242114782333374"
"2279","0.8242114782333374","0.8242114782333374","0.8242114782333374"
"2280","0.9355666041374207","0.9355666041374207","0.9355666041374207"
"2281","0.9355666041374207","0.9355666041374207","0.9355666041374207"
"2282","0.9198449850082397","0.9198449850082397","0.9198449850082397"
"2283","0.9198449850082397","0.9198449850082397","0.9198449850082397"
"2284","0.8593924045562744","0.8593924045562744","0.8593924045562744"
"2285","0.8593924045562744","0.8593924045562744","0.8593924045562744"
"2286","0.9080618023872375","0.9080618023872375","0.9080618023872375"
"2287","0.9080618023872375","0.9080618023872375","0.9080618023872375"
"2288","0.8700759410858154","0.8700759410858154","0.8700759410858154"
"2289","0.8700759410858154","0.8700759410858154","0.8700759410858154"
"2290","0.8892726898193359","0.8892726898193359","0.8892726898193359"
"2291","0.8892726898193359","0.8892726898193359","0.8892726898193359"
"2292","0.8752237558364868","0.8752237558364868","0.8752237558364868"
"2293","0.8752237558364868","0.8752237558364868","0.8752237558364868"
"2294","0.9220473170280457","0.9220473170280457","0.9220473170280457"
"2295","0.9220473170280457","0.9220473170280457","0.9220473170280457"
"2296","0.792834997177124","0.792834997177124","0.792834997177124"
"2297","0.792834997177124","0.792834997177124","0.792834997177124"
"2298","0.9978074431419373","0.9978074431419373","0.9978074431419373"
"2299","0.9978074431419373","0.9978074431419373","0.9978074431419373"
"2300","0.8545070290565491","0.8545070290565491","0.8545070290565491"
"2301","0.8545070290565491","0.8545070290565491","0.8545070290565491"
"2302","0.9469139575958252","0.9469139575958252","0.9469139575958252"
"2303","0.9469139575958252","0.9469139575958252","0.9469139575958252"
"2304","0.9333056211471558","0.9333056211471558","0.9333056211471558"
"2305","0.9333056211471558","0.9333056211471558","0.9333056211471558"
"2306","0.8573757410049438","0.8573757410049438","0.8573757410049438"
"2307","0.8573757410049438","0.8573757410049438","0.8573757410049438"
"2308","0.798997700214386","0.798997700214386","0.798997700214386"
"2309","0.798997700214386","0.798997700214386","0.798997700214386"
"2310","0.9511794447898865","0.9511794447898865","0.9511794447898865"
"2311","0.9511794447898865","0.9511794447898865","0.9511794447898865"
"2312","0.8620398640632629","0.8620398640632629","0.8620398640632629"
"2313","0.8620398640632629","0.8620398640632629","0.8620398640632629"
"2314","0.8622103333473206","0.8622103333473206","0.8622103333473206"
"2315","0.8622103333473206","0.8622103333473206","0.8622103333473206"
